,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_3,assistsplayer_8,baron_team100,deathsplayer_10,deathsplayer_3,killsplayer_5,killsplayer_9,riftherald_team200,assistsplayer_4,dragon_team200,killsplayer_0,killsplayer_6,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
19,0.0,3.0,0.0,1.0,2.0,3.0,3.0,637.0,298.0,816.0,409.0,679.0,190.0,439.0,299.0,931.0,706.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,CLASSIC,CUSTOM_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,7.0,4.0,6.0,8.0,8.0,4.0,8.0,8.0,7.0,6.0,2021.0,371.0,0.0,83.0,68.0,513.0,5668.0,338.0,729.0,182.0,42.0,11.0,2.0,68.0,98.0,12.0,68.0,7.0,80.0,49.0,2474.0,641.0,1188.0,4725.0,1176.0,300.0,284.0,3079.0,2310.0,809.0,0.0,0.0,86997.0,16017.0,230461.0,32528.0,0.0,33659.0,133762.0,162564.0,38414.0,0.0,600183.0,4496.0,1066.0,1532.0,4964.0,1245.0,883.0,5953.0,3630.0,3158.0,991.0,2687.0,2608.0,2966.0,3714.0,3454.0,2090.0,3764.0,4439.0,3361.0,2931.0,10.0,0.0,0.0,54.0,344.0,155.0,0.0,70.0,0.0,212.0,119.0,0.0,99.0,15.0,6.0,3.0,10.0,16.0,5.0,5.0,4.0,8.0,200.0,3671.0,1704.0,3087.0,4891.0,4171.0,1671.0,4174.0,4164.0,3984.0,2720.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,8,4,20,20,56,62,4,8,33,33,2685,7288,222,215,9863,7123,383645,350757,13120,14798,14911,17103,569,385,134,37,1,14,17491,16746,10
20,0.0,1.0,3.0,4.0,3.0,2.0,0.0,223.0,125.0,689.0,385.0,556.0,225.0,280.0,1675.0,423.0,337.0,5.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,CLASSIC,CUSTOM_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,3.0,8.0,6.0,8.0,8.0,7.0,6.0,7.0,9.0,8.0,5.0,1617.0,949.0,0.0,281.0,453.0,1757.0,3543.0,412.0,591.0,501.0,70.0,1.0,7.0,66.0,78.0,0.0,54.0,14.0,53.0,51.0,1281.0,89.0,1830.0,4532.0,3431.0,129.0,661.0,3145.0,2136.0,809.0,1.0,0.0,16017.0,25100.0,237756.0,52980.0,0.0,10210.0,16447.0,130667.0,36822.0,0.0,600170.0,4182.0,1074.0,2404.0,5210.0,3885.0,1946.0,4205.0,3645.0,2834.0,1310.0,3648.0,1925.0,3864.0,3950.0,4096.0,2875.0,3315.0,4675.0,3873.0,2442.0,7.0,3.0,1283.0,35.0,574.0,396.0,0.0,60.0,0.0,87.0,106.0,0.0,13.0,34.0,6.0,10.0,14.0,13.0,9.0,13.0,5.0,7.0,200.0,4082.0,2430.0,4128.0,4850.0,3306.0,2946.0,3878.0,5052.0,4477.0,2310.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,8,10,20,20,64,54,9,8,37,35,4108,5996,221,173,11203,6840,316963,209036,17627,13068,18433,16230,2313,228,56,68,10,7,19312,18147,10
21,0.0,0.0,1.0,2.0,2.0,3.0,1.0,60.0,1147.0,364.0,1222.0,107.0,355.0,1304.0,1891.0,175.0,1436.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,CLASSIC,CUSTOM_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,64.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,7.0,7.0,1016.0,351.0,166.0,424.0,0.0,1160.0,2815.0,1899.0,470.0,661.0,67.0,16.0,7.0,73.0,54.0,5.0,62.0,8.0,58.0,84.0,907.0,225.0,2293.0,3340.0,831.0,325.0,412.0,515.0,1714.0,1519.0,2.0,0.0,28797.0,35767.0,90577.0,32859.0,0.0,9643.0,17243.0,157756.0,38843.0,24835.0,600176.0,2500.0,576.0,2585.0,4094.0,831.0,1485.0,3228.0,2535.0,2410.0,2180.0,2970.0,2422.0,3554.0,3747.0,2632.0,2305.0,3764.0,3566.0,2740.0,3236.0,9.0,3.0,576.0,0.0,125.0,330.0,0.0,0.0,0.0,120.0,224.0,0.0,7.0,20.0,4.0,13.0,8.0,32.0,8.0,4.0,9.0,7.0,200.0,3645.0,2578.0,3766.0,4588.0,2656.0,2632.0,4097.0,3314.0,3799.0,3188.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,4,3,30,30,72,54,3,4,34,35,2766,6196,206,228,7696,4385,161876,274444,11495,10929,15208,15728,1031,344,64,48,4,6,17287,16976,10
22,2.0,0.0,2.0,2.0,1.0,1.0,1.0,216.0,495.0,864.0,36.0,392.0,52.0,328.0,1362.0,37.0,742.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,7.0,5.0,7.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,0.0,0.0,1181.0,2288.0,3013.0,1915.0,3008.0,386.0,610.0,267.0,47.0,1.0,2.0,54.0,71.0,1.0,78.0,0.0,66.0,69.0,1435.0,1254.0,2338.0,899.0,378.0,474.0,920.0,4051.0,2600.0,1478.0,2.0,0.0,2312.0,35045.0,157306.0,92611.0,90069.0,47993.0,76224.0,392583.0,46772.0,77074.0,600190.0,1863.0,1320.0,3736.0,3378.0,3391.0,2390.0,4120.0,4813.0,3276.0,1745.0,2841.0,2395.0,4164.0,4256.0,3592.0,2602.0,3778.0,4537.0,3527.0,3142.0,10.0,3.0,427.0,66.0,216.0,190.0,0.0,0.0,192.0,374.0,65.0,0.0,10.0,28.0,7.0,8.0,7.0,23.0,69.0,6.0,4.0,8.0,200.0,3522.0,2198.0,3818.0,4880.0,3036.0,2716.0,4544.0,4296.0,4026.0,3325.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,6,10,30,20,44,65,10,6,34,35,8397,4271,175,214,5524,10303,390291,627698,14758,15274,17455,17379,833,697,55,115,7,4,17972,18389,10
23,2.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0,485.0,108.0,466.0,1402.0,348.0,921.0,1247.0,987.0,1171.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,7.0,5.0,7.0,8.0,7.0,6.0,9.0,7.0,8.0,7.0,558.0,678.0,130.0,582.0,1429.0,410.0,1479.0,874.0,2685.0,40.0,5.0,17.0,61.0,74.0,79.0,3.0,89.0,3.0,55.0,92.0,2144.0,284.0,1947.0,4415.0,250.0,301.0,4299.0,48.0,0.0,2200.0,0.0,0.0,182119.0,14337.0,27518.0,792.0,44775.0,35770.0,24014.0,28942.0,141309.0,33398.0,600222.0,3241.0,998.0,2448.0,5112.0,1722.0,807.0,5778.0,923.0,2772.0,2241.0,3656.0,2435.0,2783.0,3891.0,3327.0,2023.0,4921.0,3222.0,3527.0,3996.0,9.0,0.0,539.0,36.0,370.0,114.0,42.0,96.0,0.0,0.0,87.0,0.0,12.0,32.0,8.0,43.0,10.0,104.0,8.0,11.0,8.0,6.0,200.0,3691.0,2394.0,3668.0,4493.0,3687.0,2432.0,5715.0,3669.0,4634.0,3538.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,60.0,7,5,20,30,47,64,5,7,35,36,3109,5756,222,256,9057,6831,290974,242000,13330,12712,15680,18101,1161,123,177,65,5,4,17971,19950,10
24,1.0,3.0,1.0,2.0,0.0,2.0,2.0,621.0,122.0,2309.0,103.0,1184.0,238.0,960.0,94.0,44.0,748.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,8.0,6.0,7.0,8.0,6.0,5.0,8.0,7.0,8.0,6.0,2110.0,1003.0,0.0,1535.0,164.0,1832.0,286.0,1595.0,948.0,431.0,63.0,16.0,2.0,83.0,59.0,14.0,63.0,4.0,84.0,78.0,1889.0,420.0,1157.0,483.0,3424.0,416.0,3215.0,427.0,40.0,2462.0,1.0,0.0,88844.0,18863.0,55459.0,206520.0,11704.0,43196.0,64059.0,56440.0,61010.0,1552.0,600160.0,4000.0,1617.0,1181.0,2019.0,3588.0,2448.0,4153.0,2125.0,989.0,2894.0,3346.0,2917.0,4149.0,3218.0,3059.0,2163.0,3060.0,3109.0,3519.0,3843.0,9.0,5.0,0.0,194.0,24.0,0.0,0.0,200.0,651.0,102.0,0.0,0.0,25.0,32.0,2.0,13.0,10.0,22.0,5.0,75.0,16.0,7.0,200.0,4062.0,2722.0,3624.0,4367.0,3012.0,2040.0,4261.0,3291.0,4801.0,3111.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,5,4,20,20,59,61,4,5,34,35,5641,4263,221,245,7369,6564,405723,201924,13236,11778,15935,16448,224,947,72,135,6,7,17105,18186,10
25,0.0,4.0,4.0,0.0,1.0,5.0,4.0,9.0,628.0,-2.0,377.0,396.0,183.0,58.0,840.0,336.0,549.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,61.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,2.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,8.0,7.0,5643.0,0.0,1784.0,378.0,170.0,1372.0,220.0,0.0,2137.0,0.0,81.0,10.0,0.0,70.0,72.0,15.0,39.0,7.0,55.0,58.0,991.0,2433.0,336.0,2013.0,4541.0,697.0,3040.0,3930.0,1009.0,3165.0,0.0,0.0,54137.0,6940.0,134950.0,33041.0,15590.0,9715.0,55751.0,164489.0,157172.0,2179.0,600210.0,6635.0,2719.0,2255.0,2627.0,4712.0,2463.0,4062.0,4008.0,3317.0,3819.0,4159.0,3978.0,2943.0,2917.0,3796.0,3013.0,2983.0,4465.0,3901.0,3849.0,9.0,3.0,0.0,286.0,133.0,236.0,0.0,392.0,801.0,78.0,170.0,653.0,14.0,43.0,11.0,15.0,8.0,26.0,8.0,5.0,8.0,6.0,200.0,4679.0,2538.0,2451.0,3918.0,2902.0,2449.0,3292.0,4690.0,4390.0,3633.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,13,7,20,20,38,63,7,13,33,36,9347,2357,238,169,8578,13577,247433,386531,18692,17925,16828,19176,761,1988,74,70,6,17,16399,18543,10
26,2.0,5.0,3.0,2.0,2.0,2.0,2.0,110.0,477.0,242.0,495.0,908.0,627.0,1060.0,50.0,601.0,607.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,7.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,168.0,1424.0,1335.0,447.0,144.0,1299.0,3008.0,1159.0,5381.0,948.0,37.0,3.0,8.0,52.0,55.0,13.0,79.0,3.0,73.0,75.0,2826.0,1000.0,653.0,596.0,3078.0,656.0,661.0,678.0,736.0,2999.0,0.0,0.0,69849.0,41321.0,122370.0,18037.0,2179.0,41850.0,38291.0,227208.0,65195.0,0.0,600224.0,3416.0,2595.0,2588.0,1043.0,3617.0,1956.0,3670.0,1910.0,6118.0,3948.0,2960.0,3477.0,3927.0,3510.0,4008.0,2632.0,3355.0,3500.0,4766.0,4682.0,5.0,7.0,421.0,170.0,599.0,0.0,395.0,0.0,0.0,72.0,0.0,0.0,5.0,21.0,6.0,8.0,7.0,23.0,11.0,1.0,9.0,10.0,100.0,3480.0,2812.0,3376.0,3920.0,3205.0,2675.0,4515.0,3613.0,4267.0,3722.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,11,10,20,30,48,56,9,11,34,36,3393,11920,165,233,7809,6074,254285,372015,12620,18241,17037,19780,1415,242,49,52,9,12,16656,18929,10
27,0.0,2.0,0.0,0.0,0.0,0.0,1.0,48.0,146.0,430.0,382.0,1072.0,229.0,1229.0,442.0,779.0,234.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,7.0,6.0,7.0,8.0,7.0,6.0,9.0,7.0,7.0,6.0,818.0,1578.0,363.0,1284.0,419.0,2336.0,948.0,849.0,1743.0,109.0,48.0,0.0,3.0,77.0,72.0,7.0,74.0,0.0,67.0,70.0,3583.0,418.0,1661.0,355.0,2098.0,997.0,3975.0,83.0,479.0,1863.0,1.0,1.0,14697.0,43805.0,208146.0,18299.0,0.0,73336.0,49950.0,95772.0,9874.0,8361.0,600259.0,4401.0,1996.0,2032.0,1775.0,2518.0,3333.0,4923.0,933.0,2222.0,1973.0,2398.0,2271.0,3505.0,3707.0,3147.0,2574.0,3979.0,3667.0,3109.0,3004.0,9.0,2.0,0.0,0.0,8.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,22.0,5.0,14.0,35.0,9.0,3.0,10.0,13.0,200.0,3582.0,2904.0,3404.0,4969.0,3206.0,2552.0,5171.0,3641.0,4029.0,2704.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,5,4,30,30,56,64,4,5,35,35,5220,5227,207,211,8694,6818,314478,207762,14059,12047,15331,16030,144,0,87,61,3,3,17713,18449,10
28,2.0,3.0,1.0,1.0,1.0,2.0,1.0,526.0,1048.0,2534.0,1653.0,783.0,325.0,352.0,1166.0,381.0,131.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,6.0,6.0,7.0,9.0,6.0,6.0,7.0,8.0,8.0,6.0,480.0,674.0,0.0,2271.0,3389.0,1092.0,2724.0,2506.0,396.0,206.0,52.0,12.0,4.0,73.0,72.0,3.0,40.0,14.0,68.0,57.0,2192.0,853.0,2579.0,484.0,547.0,255.0,1795.0,944.0,3462.0,1351.0,1.0,0.0,6274.0,20279.0,161366.0,9779.0,79569.0,43561.0,31215.0,93869.0,38084.0,7927.0,600197.0,2672.0,1794.0,2853.0,3650.0,3936.0,1347.0,4816.0,4529.0,4008.0,1558.0,3076.0,2573.0,4144.0,4563.0,3393.0,2350.0,3812.0,4701.0,3821.0,3156.0,1.0,7.0,0.0,266.0,274.0,894.0,0.0,0.0,296.0,1078.0,150.0,0.0,7.0,17.0,2.0,10.0,9.0,27.0,39.0,1.0,16.0,4.0,100.0,3144.0,2671.0,3994.0,5580.0,3032.0,2431.0,3527.0,4233.0,4323.0,2836.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,11,8,30,20,59,55,8,11,34,35,7232,6506,204,191,6057,8405,300549,191374,14458,16705,17526,18063,1168,1790,55,77,4,10,18181,17590,10
29,0.0,1.0,1.0,1.0,0.0,1.0,1.0,104.0,132.0,597.0,1078.0,419.0,482.0,1396.0,1690.0,336.0,112.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,CLASSIC,CUSTOM_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,7.0,6.0,7.0,9.0,6.0,5.0,8.0,7.0,8.0,6.0,0.0,710.0,0.0,4716.0,51.0,565.0,1658.0,0.0,2928.0,197.0,49.0,13.0,3.0,74.0,56.0,13.0,73.0,4.0,63.0,84.0,2459.0,685.0,954.0,54.0,218.0,212.0,2005.0,1473.0,307.0,2258.0,1.0,0.0,38860.0,14806.0,196491.0,123309.0,0.0,69940.0,11960.0,334076.0,23200.0,10099.0,600187.0,2459.0,1676.0,954.0,4771.0,269.0,887.0,3664.0,1589.0,3236.0,2456.0,3204.0,2507.0,3322.0,4208.0,2654.0,2082.0,2996.0,3140.0,3161.0,4092.0,7.0,1.0,0.0,280.0,0.0,0.0,0.0,110.0,0.0,116.0,0.0,0.0,6.0,19.0,2.0,5.0,6.0,10.0,3.0,6.0,9.0,6.0,200.0,3824.0,2871.0,3333.0,5042.0,2599.0,2184.0,4481.0,3422.0,4243.0,3098.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3,5,20,30,54,65,5,3,34,35,5332,5493,195,237,3897,6728,428600,394141,9340,12621,15470,15896,110,396,29,43,5,3,16982,18115,10
30,2.0,1.0,3.0,5.0,0.0,1.0,1.0,1193.0,668.0,992.0,223.0,868.0,520.0,1482.0,1270.0,626.0,1193.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,CLASSIC,CUSTOM_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,6.0,7.0,8.0,7.0,5.0,8.0,7.0,7.0,7.0,1737.0,594.0,447.0,3911.0,0.0,912.0,1323.0,612.0,3793.0,323.0,86.0,13.0,0.0,73.0,83.0,12.0,93.0,5.0,58.0,92.0,1188.0,493.0,1279.0,58.0,1296.0,375.0,1115.0,1318.0,782.0,1734.0,0.0,1.0,88060.0,7630.0,218714.0,125003.0,0.0,56782.0,15785.0,155652.0,61950.0,10141.0,600198.0,2925.0,1284.0,1817.0,3969.0,1296.0,1366.0,2439.0,1994.0,4576.0,2057.0,3268.0,2418.0,3357.0,3568.0,4418.0,2325.0,3307.0,4045.0,3766.0,3768.0,7.0,3.0,0.0,196.0,90.0,0.0,0.0,78.0,0.0,64.0,0.0,0.0,27.0,39.0,4.0,13.0,11.0,38.0,8.0,7.0,6.0,13.0,200.0,4451.0,2509.0,3366.0,4441.0,3585.0,2036.0,4945.0,4007.0,3801.0,3664.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,5,6,20,20,56,64,6,5,35,35,7007,6645,254,261,4196,5442,488559,251158,11373,12350,16936,17304,168,260,93,73,14,5,17879,18926,10
31,0.0,4.0,1.0,0.0,0.0,4.0,0.0,307.0,535.0,220.0,412.0,610.0,95.0,766.0,914.0,860.0,935.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,53.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,8.0,7.0,195.0,1383.0,91.0,1754.0,378.0,880.0,769.0,170.0,2128.0,169.0,52.0,7.0,18.0,65.0,59.0,9.0,61.0,3.0,97.0,76.0,2363.0,933.0,1423.0,596.0,1143.0,804.0,2796.0,2671.0,341.0,1625.0,1.0,1.0,66259.0,22656.0,356304.0,181019.0,0.0,5419.0,35008.0,228655.0,286567.0,33602.0,600231.0,2975.0,2518.0,1654.0,2350.0,1522.0,1685.0,3755.0,3148.0,2470.0,1794.0,2832.0,2645.0,3595.0,3392.0,2680.0,2320.0,3591.0,3564.0,3600.0,4110.0,5.0,7.0,417.0,202.0,140.0,0.0,0.0,0.0,190.0,307.0,0.0,0.0,7.0,34.0,3.0,9.0,8.0,26.0,11.0,5.0,7.0,11.0,100.0,3393.0,2899.0,4198.0,4142.0,2760.0,2514.0,4399.0,3184.0,4744.0,3406.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,8,3,30,30,53,52,3,8,35,36,3298,4619,203,244,6329,8366,609001,606488,10186,13685,14819,17510,557,699,53,68,1,9,17007,18632,10
