,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,deathsplayer_10,killsplayer_6,killsplayer_9,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
18,2.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,999.0,149.0,61.0,279.0,752.0,215.0,666.0,340.0,328.0,346.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,3.0,2.0,6.0,3.0,0.0,1.0,2.0,3.0,10.0,7.0,11.0,10.0,8.0,7.0,10.0,9.0,10.0,9.0,412.0,2099.0,2584.0,4348.0,96.0,2732.0,407.0,3116.0,3822.0,393.0,115.0,5.0,6.0,105.0,105.0,7.0,87.0,10.0,114.0,130.0,7735.0,340.0,7867.0,1150.0,2956.0,522.0,3281.0,1450.0,96.0,4806.0,2.0,0.0,8288.0,92752.0,173815.0,333501.0,71090.0,74781.0,48557.0,181396.0,183571.0,5020.0,900300.0,8148.0,2831.0,11411.0,5499.0,3052.0,3534.0,4391.0,5059.0,3919.0,6155.0,5924.0,4929.0,7301.0,6624.0,4397.0,3665.0,4666.0,5065.0,5543.0,5996.0,1.0,5.0,0.0,392.0,959.0,0.0,0.0,280.0,702.0,492.0,0.0,955.0,11.0,23.0,6.0,10.0,36.0,22.0,7.0,2.0,6.0,9.0,100.0,6980.0,3921.0,7774.0,7175.0,4581.0,3908.0,6268.0,5575.0,7054.0,5861.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11,13,30,30,81,70,13,11,46,45,10172,9837,338,346,20230,9973,661475,511296,31644,22355,27911,26199,1239,2541,85,47,11,13,30418,28679,15
19,1.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,72.0,621.0,812.0,1354.0,388.0,21.0,893.0,1616.0,1151.0,1553.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,91.0,4.0,4.0,0.0,0.0,98.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,10.0,7.0,9.0,11.0,9.0,7.0,10.0,11.0,10.0,9.0,97.0,1361.0,0.0,5917.0,285.0,799.0,2957.0,523.0,5972.0,103.0,99.0,23.0,3.0,118.0,134.0,19.0,87.0,24.0,104.0,132.0,6504.0,576.0,2728.0,1876.0,1547.0,370.0,3051.0,6311.0,143.0,4497.0,1.0,1.0,108454.0,26922.0,141950.0,212458.0,831.0,107319.0,124968.0,389594.0,193673.0,16479.0,900288.0,8521.0,1937.0,2920.0,7866.0,1833.0,1169.0,6383.0,7533.0,6116.0,4601.0,5630.0,3171.0,4712.0,5624.0,5413.0,3071.0,4568.0,7106.0,4286.0,5403.0,4.0,11.0,1919.0,0.0,192.0,72.0,0.0,0.0,373.0,698.0,0.0,0.0,11.0,60.0,112.0,10.0,11.0,49.0,185.0,2.0,10.0,8.0,100.0,7188.0,4008.0,5432.0,7345.0,6111.0,3223.0,6714.0,7855.0,6250.0,5478.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,7,7,30,30,99,98,7,7,46,47,7098,10916,373,370,13025,14578,571012,751636,22309,26570,24450,24534,2183,1071,193,265,7,5,29299,30305,15
20,1.0,2.0,1.0,0.0,2.0,1.0,4.0,3.0,2.0,523.0,316.0,158.0,241.0,459.0,259.0,478.0,201.0,97.0,62.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,CLASSIC,CUSTOM_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,79.0,12.0,12.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0,8.0,9.0,10.0,9.0,7.0,11.0,8.0,10.0,9.0,3359.0,0.0,29.0,3715.0,349.0,1509.0,180.0,3956.0,5981.0,579.0,88.0,22.0,15.0,116.0,115.0,19.0,125.0,3.0,120.0,121.0,1145.0,2576.0,2368.0,928.0,3921.0,492.0,1790.0,125.0,229.0,3147.0,0.0,0.0,121475.0,70365.0,176567.0,85324.0,46946.0,20708.0,35144.0,59940.0,209317.0,0.0,900237.0,4505.0,3383.0,2493.0,4793.0,4542.0,2265.0,2337.0,4322.0,6211.0,3830.0,4223.0,4326.0,5583.0,5451.0,5184.0,3619.0,6428.0,5141.0,5852.0,6212.0,10.0,1.0,0.0,807.0,96.0,150.0,272.0,264.0,366.0,240.0,0.0,103.0,13.0,35.0,56.0,4.0,7.0,28.0,10.0,4.0,7.0,10.0,200.0,5872.0,4575.0,5968.0,6755.0,5151.0,3755.0,7739.0,4965.0,7090.0,5856.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,9,5,30,30,93,103,5,9,44,46,8961,10696,353,391,8854,7867,451020,374766,18598,20083,24060,27959,782,1516,108,66,6,12,27501,30225,15
21,1.0,5.0,1.0,0.0,0.0,0.0,8.0,5.0,4.0,95.0,391.0,1095.0,1036.0,407.0,990.0,1636.0,292.0,767.0,468.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,92.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,10.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,8.0,6171.0,0.0,2038.0,537.0,914.0,436.0,0.0,3325.0,1278.0,248.0,133.0,28.0,27.0,91.0,119.0,4.0,89.0,15.0,82.0,87.0,2109.0,3027.0,1509.0,4423.0,6281.0,5269.0,3660.0,1665.0,106.0,3257.0,0.0,0.0,20122.0,58503.0,107853.0,2973.0,71257.0,61983.0,37057.0,524150.0,51433.0,25802.0,900273.0,8280.0,3789.0,3774.0,5391.0,7195.0,5726.0,3660.0,5681.0,1384.0,3505.0,5515.0,5811.0,3945.0,5191.0,5867.0,5765.0,5831.0,5607.0,4747.0,5268.0,11.0,6.0,0.0,761.0,226.0,430.0,0.0,20.0,0.0,690.0,0.0,0.0,9.0,64.0,32.0,12.0,17.0,5.0,10.0,6.0,13.0,5.0,200.0,6921.0,3799.0,3395.0,6591.0,6045.0,6587.0,6795.0,6226.0,6362.0,4883.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0,12,10,30,30,90,96,10,12,46,45,10096,4851,374,301,19591,11715,264188,696945,30366,18019,26283,27264,676,1451,75,98,6,22,29539,28065,15
22,2.0,2.0,6.0,3.0,14.0,1.0,1.0,4.0,0.0,561.0,270.0,1136.0,272.0,869.0,83.0,676.0,1032.0,962.0,-21.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,79.0,4.0,4.0,0.0,0.0,76.0,0.0,0.0,3.0,0.0,7.0,5.0,5.0,0.0,2.0,7.0,10.0,6.0,10.0,10.0,10.0,8.0,10.0,10.0,11.0,8.0,2411.0,963.0,4524.0,538.0,1448.0,3163.0,688.0,0.0,6531.0,212.0,94.0,19.0,16.0,88.0,119.0,22.0,100.0,25.0,88.0,101.0,6091.0,473.0,749.0,8222.0,4695.0,769.0,6014.0,3696.0,1507.0,3514.0,1.0,1.0,53111.0,31673.0,152745.0,87173.0,54601.0,39102.0,116637.0,329477.0,137972.0,40960.0,900300.0,8503.0,1883.0,7359.0,9399.0,6313.0,4319.0,8308.0,4970.0,8442.0,3728.0,5521.0,3070.0,7086.0,6327.0,6459.0,4388.0,6051.0,5222.0,6917.0,4604.0,2.0,9.0,0.0,446.0,2085.0,639.0,169.0,386.0,1605.0,1274.0,403.0,2.0,7.0,19.0,6.0,9.0,9.0,38.0,9.0,2.0,5.0,7.0,100.0,6471.0,3139.0,6554.0,6130.0,6209.0,4851.0,6725.0,6422.0,7530.0,4273.0,4.0,1.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,20,30,30,93,76,20,14,48,45,12084,8394,339,333,20526,15204,386732,656719,35893,27331,29781,25864,3279,3730,69,42,29,8,30215,28089,15
0,0.0,3.0,3.0,1.0,5.0,1.0,4.0,3.0,2.0,1176.0,379.0,345.0,770.0,225.0,109.0,47.0,663.0,11.0,565.0,1.0,4.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,96.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,12.0,8.0,9.0,10.0,8.0,8.0,10.0,12.0,10.0,9.0,0.0,2717.0,2350.0,4192.0,0.0,1249.0,2240.0,4959.0,711.0,1021.0,136.0,10.0,7.0,116.0,106.0,26.0,94.0,18.0,107.0,127.0,6370.0,619.0,147.0,555.0,6900.0,391.0,2663.0,757.0,6423.0,4122.0,1.0,1.0,21405.0,52024.0,428337.0,182302.0,14633.0,105466.0,229696.0,501819.0,1618.0,41487.0,900350.0,6370.0,3735.0,2937.0,4748.0,6900.0,2044.0,4903.0,5944.0,7287.0,5143.0,7126.0,3804.0,5255.0,5055.0,6175.0,4459.0,4922.0,7653.0,5236.0,5965.0,2.0,10.0,0.0,397.0,438.0,0.0,0.0,403.0,0.0,228.0,152.0,0.0,11.0,40.0,6.0,8.0,26.0,39.0,12.0,6.0,60.0,10.0,100.0,9026.0,4191.0,5679.0,6825.0,4568.0,4239.0,6708.0,8731.0,7268.0,5645.0,4.0,1.0,4.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,13,11,30,30,104,115,11,13,47,49,7791,11648,391,356,14363,14584,752143,826644,22999,27012,28070,27580,841,777,90,128,13,13,30337,32543,15
1,2.0,7.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,209.0,145.0,47.0,401.0,397.0,466.0,49.0,569.0,1002.0,119.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,2.0,0.0,0.0,92.0,16.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,6.0,9.0,8.0,8.0,10.0,9.0,7.0,10.0,10.0,12.0,9.0,634.0,80.0,2371.0,5290.0,1295.0,1247.0,1612.0,0.0,7087.0,1920.0,59.0,5.0,6.0,119.0,116.0,20.0,76.0,6.0,141.0,125.0,5091.0,3233.0,464.0,569.0,2431.0,964.0,7426.0,4899.0,985.0,7623.0,1.0,0.0,105632.0,83870.0,193221.0,58436.0,12582.0,77035.0,260629.0,208293.0,192270.0,7763.0,900297.0,7448.0,3460.0,3149.0,5860.0,3821.0,2578.0,9117.0,5464.0,9249.0,9543.0,3859.0,5565.0,3772.0,5406.0,5997.0,3051.0,5259.0,6119.0,8067.0,7832.0,11.0,2.0,1722.0,146.0,314.0,0.0,93.0,366.0,78.0,565.0,1175.0,0.0,7.0,14.0,3.0,10.0,2.0,16.0,6.0,8.0,11.0,12.0,200.0,5329.0,4314.0,4444.0,6897.0,5344.0,3271.0,6509.0,6164.0,8615.0,5590.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0,0.0,1.0,2.0,0.0,19,7,30,30,49,114,7,19,43,49,10837,10699,320,353,9519,24166,446906,752825,22856,36833,22085,32842,2495,1964,38,51,9,17,25285,31192,15
2,0.0,11.0,1.0,1.0,0.0,0.0,12.0,7.0,6.0,511.0,1461.0,30.0,407.0,438.0,295.0,1031.0,1742.0,160.0,131.0,1.0,4.0,6.0,5.0,7.0,2.0,1.0,1.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,1.0,0.0,71.0,0.0,5.0,2.0,4.0,0.0,2.0,1.0,1.0,5.0,3.0,11.0,8.0,8.0,10.0,7.0,6.0,10.0,10.0,10.0,9.0,125.0,1535.0,240.0,4571.0,136.0,258.0,675.0,5547.0,4851.0,452.0,133.0,19.0,9.0,96.0,77.0,8.0,113.0,11.0,94.0,100.0,4789.0,3123.0,1437.0,1587.0,3595.0,5005.0,1385.0,1159.0,0.0,10411.0,0.0,0.0,117623.0,80722.0,94635.0,208116.0,2213.0,132372.0,12185.0,93920.0,47838.0,43602.0,900272.0,6377.0,5257.0,2005.0,6188.0,3731.0,5428.0,2060.0,9281.0,5205.0,11274.0,5851.0,5786.0,3830.0,5282.0,4063.0,4695.0,4921.0,6567.0,6330.0,9391.0,9.0,1.0,1462.0,599.0,328.0,30.0,0.0,165.0,0.0,2574.0,354.0,410.0,6.0,10.0,0.0,6.0,7.0,15.0,7.0,10.0,6.0,10.0,200.0,8022.0,4343.0,4565.0,6154.0,3965.0,3050.0,6985.0,6180.0,6985.0,5443.0,0.0,0.0,1.0,0.0,11.0,1.0,2.0,0.0,1.0,2.0,0.0,23,6,30,30,60,76,6,23,42,47,5330,13060,323,337,16413,16078,554959,278267,23729,33077,23721,32995,1985,3937,34,43,2,36,25756,29936,15
3,1.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,3.0,1263.0,608.0,696.0,1241.0,1136.0,813.0,21.0,275.0,1838.0,187.0,4.0,2.0,0.0,2.0,3.0,3.0,4.0,0.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,80.0,4.0,0.0,0.0,0.0,87.0,4.0,16.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0,11.0,6.0,9.0,11.0,9.0,8.0,11.0,10.0,11.0,8.0,158.0,1635.0,252.0,743.0,321.0,1224.0,0.0,4852.0,0.0,809.0,107.0,17.0,6.0,125.0,114.0,28.0,105.0,18.0,129.0,71.0,4958.0,887.0,3261.0,3273.0,5758.0,1968.0,3430.0,210.0,3650.0,4105.0,1.0,0.0,89742.0,25266.0,188926.0,56620.0,56428.0,55104.0,60487.0,72402.0,12585.0,8885.0,900360.0,6514.0,2722.0,3744.0,4121.0,6080.0,3431.0,3430.0,5262.0,4875.0,5159.0,6397.0,4068.0,5686.0,6149.0,6711.0,5538.0,5691.0,5140.0,6603.0,5752.0,7.0,8.0,1396.0,200.0,231.0,104.0,0.0,238.0,0.0,199.0,1225.0,244.0,9.0,30.0,7.0,11.0,84.0,31.0,12.0,11.0,12.0,12.0,200.0,7320.0,2839.0,5492.0,8388.0,5828.0,4328.0,7310.0,6246.0,7592.0,4974.0,5.0,1.0,7.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,11,16,30,30,84,107,16,11,48,46,2698,7296,380,340,19218,12282,446820,179625,23890,21448,30481,27254,1969,1868,142,77,13,8,31356,28961,15
4,0.0,3.0,2.0,0.0,5.0,0.0,4.0,2.0,3.0,215.0,712.0,409.0,38.0,2694.0,260.0,1261.0,1962.0,64.0,230.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,6.0,3.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,98.0,12.0,0.0,4.0,2.0,3.0,6.0,5.0,0.0,1.0,4.0,11.0,8.0,9.0,10.0,9.0,8.0,11.0,10.0,11.0,8.0,968.0,185.0,1877.0,4967.0,256.0,2915.0,1822.0,0.0,4419.0,265.0,120.0,19.0,20.0,98.0,96.0,8.0,130.0,3.0,149.0,100.0,5467.0,6493.0,578.0,1065.0,7115.0,783.0,4586.0,2502.0,827.0,8406.0,0.0,1.0,34909.0,53436.0,596408.0,49305.0,5415.0,129538.0,41580.0,125692.0,801306.0,37570.0,900235.0,6436.0,6916.0,3704.0,6596.0,8816.0,3698.0,6409.0,2530.0,5725.0,8811.0,6698.0,5362.0,5369.0,6038.0,6844.0,4360.0,6911.0,5622.0,8004.0,5290.0,8.0,6.0,0.0,236.0,1248.0,564.0,1444.0,0.0,0.0,28.0,478.0,140.0,12.0,32.0,6.0,5.0,7.0,39.0,10.0,7.0,13.0,13.0,200.0,8498.0,4745.0,5924.0,6633.0,5710.0,4260.0,7520.0,6793.0,8217.0,4750.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,11,18,30,30,67,110,18,11,47,48,10983,6691,342,401,15008,22814,815575,1059584,29250,30391,29309,31189,3256,882,69,75,9,12,31025,32025,15
5,0.0,7.0,2.0,1.0,2.0,2.0,5.0,0.0,7.0,491.0,526.0,683.0,981.0,593.0,401.0,172.0,1242.0,554.0,421.0,1.0,4.0,3.0,4.0,6.0,3.0,2.0,3.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,4.0,0.0,0.0,108.0,4.0,0.0,4.0,7.0,0.0,4.0,2.0,0.0,3.0,4.0,11.0,10.0,9.0,10.0,9.0,8.0,10.0,11.0,10.0,9.0,3300.0,5425.0,200.0,649.0,196.0,2890.0,261.0,6114.0,4454.0,0.0,116.0,24.0,5.0,118.0,109.0,12.0,82.0,20.0,107.0,84.0,6403.0,775.0,2444.0,4860.0,4540.0,1027.0,3360.0,194.0,3677.0,4607.0,1.0,0.0,60637.0,104774.0,303922.0,77646.0,15789.0,14894.0,107635.0,96484.0,481800.0,28207.0,900226.0,9718.0,6578.0,2950.0,5521.0,4737.0,4204.0,5557.0,6551.0,8176.0,4607.0,7341.0,6176.0,4748.0,7046.0,5543.0,4151.0,4782.0,6392.0,6374.0,5871.0,11.0,4.0,14.0,378.0,305.0,10.0,0.0,286.0,1935.0,241.0,44.0,0.0,7.0,18.0,2.0,12.0,7.0,27.0,10.0,2.0,12.0,25.0,200.0,8164.0,6363.0,5569.0,6922.0,5200.0,4150.0,6428.0,7736.0,7114.0,5105.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,3.0,12.0,18,10,30,30,90,112,10,18,47,50,7235,16254,360,317,19274,12613,472888,818900,27130,31469,28829,29595,615,2598,55,67,5,21,30005,32746,15
6,2.0,5.0,4.0,0.0,9.0,2.0,5.0,7.0,2.0,320.0,425.0,1132.0,49.0,1179.0,669.0,1773.0,-195.0,995.0,259.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,5.0,3.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,96.0,0.0,0.0,1.0,2.0,80.0,0.0,0.0,5.0,1.0,3.0,3.0,7.0,1.0,4.0,2.0,11.0,7.0,11.0,11.0,8.0,8.0,10.0,10.0,10.0,8.0,1748.0,1208.0,854.0,1383.0,233.0,2795.0,2483.0,1112.0,5436.0,0.0,121.0,4.0,24.0,121.0,92.0,29.0,89.0,23.0,102.0,90.0,5273.0,478.0,4182.0,5225.0,7327.0,986.0,2503.0,4592.0,1006.0,6157.0,2.0,0.0,70936.0,8421.0,101979.0,23221.0,279624.0,48286.0,73234.0,233231.0,9279.0,8157.0,900244.0,8075.0,1969.0,5328.0,6608.0,7561.0,4467.0,5915.0,5987.0,6891.0,6157.0,8145.0,3900.0,6382.0,6149.0,6654.0,4719.0,5998.0,6205.0,5620.0,5984.0,1.0,6.0,1053.0,282.0,291.0,0.0,0.0,686.0,928.0,282.0,448.0,0.0,5.0,13.0,2.0,5.0,9.0,15.0,6.0,5.0,7.0,12.0,100.0,8556.0,3996.0,7650.0,7371.0,4919.0,4700.0,7141.0,6952.0,6879.0,4261.0,3.0,1.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,14,19,30,30,105,82,19,14,49,45,7013,10239,387,308,22993,14736,524046,332322,32039,26919,32049,27707,2030,1940,36,43,18,21,33196,29229,15
7,3.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1234.0,11.0,1586.0,674.0,1303.0,29.0,1350.0,48.0,186.0,285.0,5.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,75.0,0.0,0.0,0.0,0.0,108.0,0.0,4.0,0.0,0.0,7.0,0.0,3.0,4.0,3.0,2.0,10.0,7.0,10.0,10.0,9.0,9.0,10.0,11.0,10.0,8.0,1798.0,1220.0,948.0,3846.0,303.0,4289.0,89.0,356.0,0.0,377.0,92.0,19.0,13.0,101.0,105.0,28.0,103.0,10.0,119.0,94.0,4660.0,199.0,5511.0,646.0,5448.0,972.0,5515.0,4330.0,5325.0,2807.0,1.0,1.0,431023.0,78799.0,340238.0,92705.0,308973.0,118828.0,127223.0,235313.0,2741.0,825.0,900214.0,6459.0,1510.0,6891.0,4978.0,5752.0,5637.0,6643.0,5425.0,7146.0,3184.0,4809.0,2860.0,7111.0,4734.0,6453.0,5379.0,6055.0,6523.0,5316.0,4485.0,1.0,7.0,0.0,90.0,430.0,485.0,0.0,376.0,1038.0,738.0,1820.0,0.0,8.0,11.0,10.0,5.0,5.0,16.0,2.0,2.0,8.0,5.0,100.0,6954.0,3491.0,6943.0,6222.0,5626.0,5770.0,6586.0,7818.0,6677.0,4508.0,4.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,10.0,10,14,30,30,79,112,14,9,48,46,11184,2042,339,345,17237,18176,1291767,444901,29717,23908,28486,25239,1291,3686,44,28,12,7,31515,29080,15
