,match
7493,NA1_4077468872
7494,NA1_4077201115
7495,NA1_4075342749
7496,NA1_4075278666
7497,NA1_4075284238
7498,NA1_4075299983
7499,NA1_4075253864
7500,NA1_4074518840
7501,NA1_4074500428
7502,NA1_4074444062
7503,NA1_4074405906
7504,NA1_4073771796
7505,NA1_4073721936
7506,NA1_4073739965
7507,NA1_4073598612
7508,NA1_4073607280
7509,NA1_4073566297
7510,NA1_4073613096
7511,NA1_4073600576
7512,NA1_4073488092
7513,NA1_4073485237
7514,NA1_4071042147
7515,NA1_4071021351
7516,NA1_4070978919
7517,NA1_4070057963
7518,NA1_4070057259
7519,NA1_4070026895
7520,NA1_4070036214
7521,NA1_4069931783
7522,NA1_4069807061
7523,NA1_4069840073
7524,NA1_4069783189
7525,NA1_4069707688
7526,NA1_4069684797
7527,NA1_4069597649
7528,NA1_4069630318
7529,NA1_4069526925
7530,NA1_4069581815
7531,NA1_4069509242
7532,NA1_4069497617
7533,NA1_4069505488
7534,NA1_4069513238
7535,NA1_4068161558
7536,NA1_4068170028
7537,NA1_4068119930
7538,NA1_4068068754
7539,NA1_4068076368
7540,NA1_4068063668
7541,NA1_4068080465
7542,NA1_4067934605
7543,NA1_4067848950
7544,NA1_4067884577
7545,NA1_4067789258
7546,NA1_4067775470
7547,NA1_4067790620
7548,NA1_4067766043
7549,NA1_4067742108
7550,NA1_4067038084
7551,NA1_4066999809
7552,NA1_4066897956
7553,NA1_4066627062
7554,NA1_4066623997
7555,NA1_4065455765
7556,NA1_4065423487
7557,NA1_4065378530
7558,NA1_4065317578
7559,NA1_4065266215
7560,NA1_4065282501
7561,NA1_4065229278
7562,NA1_4065188580
7563,NA1_4065187761
7564,NA1_4065196293
7565,NA1_4065204925
7566,NA1_4060566534
7567,NA1_4060583270
7568,NA1_4059424713
7569,NA1_4050268437
7570,NA1_4050236989
7571,
7572,NA1_4087781747
7573,NA1_4087706762
7574,NA1_4087693039
7575,NA1_4087638323
7576,NA1_4087643516
7577,NA1_4087610797
7578,NA1_4087547932
7579,NA1_4083160719
7580,NA1_4082639204
7581,NA1_4082635733
7582,NA1_4082680771
7583,NA1_4082579205
7584,NA1_4082586017
7585,NA1_4082604116
7586,NA1_4077424593
7587,NA1_4077379174
7588,NA1_4077343912
7589,NA1_4076910677
7590,NA1_4076828004
7591,NA1_4074136901
7592,NA1_4074134560
7593,NA1_4074120636
7594,NA1_4072745469
7595,NA1_4072450002
7596,NA1_4072375021
7597,NA1_4069690155
7598,NA1_4069596879
7599,NA1_4069631146
7600,NA1_4067358350
7601,NA1_4067364851
7602,NA1_4066395846
7603,NA1_4063909933
7604,NA1_4063816191
7605,NA1_4063804055
7606,NA1_4063822343
7607,NA1_4063479594
7608,NA1_4063246797
7609,NA1_4063274173
7610,NA1_4063272417
7611,NA1_4063260317
7612,NA1_4063205120
7613,NA1_4062285267
7614,NA1_4062019906
7615,NA1_4061294318
7616,NA1_4060472798
7617,NA1_4060185911
7618,NA1_4060152311
7619,NA1_4060096393
7620,NA1_4060111346
7621,NA1_4059341915
7622,NA1_4059276271
7623,NA1_4058384973
7624,NA1_4058362656
7625,NA1_4057361037
7626,NA1_4056717342
7627,NA1_4055900333
7628,NA1_4054984570
7629,NA1_4054679062
7630,NA1_4054666961
7631,NA1_4054684250
7632,NA1_4054643094
7633,NA1_4054598522
7634,NA1_4054596426
7635,NA1_4054593290
7636,NA1_4054485007
7637,NA1_4054481599
7638,NA1_4054426781
7639,NA1_4054452450
7640,NA1_4054329408
7641,NA1_4054335682
7642,NA1_4053852524
7643,NA1_4052394677
7644,NA1_4052421824
7645,NA1_4051439470
7646,NA1_4049783985
7647,NA1_4048963650
7648,NA1_4048959902
7649,NA1_4048636677
7650,NA1_4047944503
7651,NA1_4047922934
7652,NA1_4047960068
7653,NA1_4047853132
7654,NA1_4046337401
7655,NA1_4046363734
7656,NA1_4046331562
7657,NA1_4046298074
7658,NA1_4046255411
7659,NA1_4046242693
7660,NA1_4046007947
7661,NA1_4045562068
7662,NA1_4045499457
7663,NA1_4045265290
7664,NA1_4044044253
7665,NA1_4043246564
7666,NA1_4043282985
7667,NA1_4043271666
7668,NA1_4042414254
7669,NA1_4042411261
7670,NA1_4041554742
7671,NA1_4041447798
7672,
7673,NA1_4088197240
7674,NA1_4087860224
7675,NA1_4084352076
7676,NA1_4084350313
7677,NA1_4084259279
7678,NA1_4084267626
7679,NA1_4083825177
7680,NA1_4083880125
7681,NA1_4083767951
7682,NA1_4083761045
7683,NA1_4083365713
7684,NA1_4083097153
7685,NA1_4083095058
7686,NA1_4083081940
7687,NA1_4083060297
7688,NA1_4083046311
7689,NA1_4081935132
7690,NA1_4081834389
7691,NA1_4081920354
7692,NA1_4081677940
7693,NA1_4081704781
7694,NA1_4081633182
7695,NA1_4078760651
7696,NA1_4077761397
7697,NA1_4077599649
7698,NA1_4041082401
7699,NA1_4041038527
7700,NA1_4041026029
7701,NA1_4041003120
7702,NA1_4040167609
7703,NA1_4040165381
7704,NA1_4040097451
7705,NA1_4040009533
7706,NA1_4040002038
7707,NA1_4039773229
7708,NA1_4039567530
7709,NA1_4039437695
7710,NA1_4039373028
7711,NA1_4039308760
7712,NA1_4038881577
7713,NA1_4038815926
7714,NA1_4038811378
7715,NA1_4038762095
7716,NA1_4038005611
7717,NA1_4037826547
7718,NA1_4037783507
7719,NA1_4036593811
7720,NA1_4036575498
7721,NA1_4036544038
7722,NA1_4036468846
7723,NA1_4036446320
7724,NA1_4036473366
7725,NA1_4036481951
7726,NA1_4036419470
7727,NA1_4036312382
7728,NA1_4036300864
7729,NA1_4036239356
7730,NA1_4036286068
7731,NA1_4036016472
7732,NA1_4035965823
7733,NA1_4035991870
7734,NA1_4035959752
7735,NA1_4035895895
7736,NA1_4035698628
7737,NA1_4035685088
7738,NA1_4035702291
7739,NA1_4035681447
7740,NA1_4035609088
7741,NA1_4035663905
7742,NA1_4035603860
7743,NA1_4035621487
7744,NA1_4035187044
7745,NA1_4035242948
7746,NA1_4035212524
7747,NA1_4035178309
7748,NA1_4035156914
7749,NA1_4035173114
7750,NA1_4033908114
7751,NA1_4033901291
7752,NA1_4033834490
7753,NA1_4032589745
7754,NA1_4032534634
7755,NA1_4032541118
7756,NA1_4031745652
7757,NA1_4030445546
7758,NA1_4028875363
7759,NA1_4028823510
7760,NA1_4028810210
7761,NA1_4028130903
7762,NA1_4027385040
7763,NA1_4027451626
7764,NA1_4027309597
7765,NA1_4026045162
7766,NA1_4024138846
7767,NA1_4024166935
7768,NA1_4024144432
7769,NA1_4024122146
7770,NA1_4024079653
7771,NA1_4024091639
7772,NA1_4024009438
7773,NA1_4066240154
7774,NA1_4066116690
7775,NA1_4066094512
7776,NA1_4066090083
7777,NA1_4060459241
7778,NA1_4060458373
7779,NA1_4060465565
7780,NA1_4060435693
7781,NA1_4047615582
7782,NA1_4047583775
7783,NA1_4046499619
7784,NA1_4046507302
7785,NA1_4046476054
7786,NA1_4045662182
7787,NA1_4045640676
7788,NA1_4040942320
7789,NA1_4040859593
7790,NA1_4040887000
7791,NA1_4040786624
7792,NA1_4040822260
7793,NA1_4040708680
7794,NA1_4040705046
7795,NA1_4040206001
7796,NA1_4040154844
7797,NA1_4040202015
7798,NA1_4039904816
7799,NA1_4039863113
7800,NA1_4039530888
7801,NA1_4039416045
7802,NA1_4039412225
7803,NA1_4039308808
7804,NA1_4038027811
7805,NA1_4037985795
7806,NA1_4037972614
7807,NA1_4037967033
7808,NA1_4017832549
7809,NA1_4006265734
7810,NA1_4006255054
7811,NA1_4006242779
7812,NA1_4006178944
7813,NA1_3981123143
7814,NA1_3941206572
7815,NA1_3941175563
7816,NA1_3915866837
7817,NA1_3915823052
7818,NA1_3915735568
7819,NA1_3915498133
7820,NA1_3913499652
7821,NA1_3909491598
7822,NA1_3909426922
7823,NA1_3909429947
7824,NA1_3909364947
7825,NA1_3909360699
7826,NA1_3909287511
7827,NA1_3909274847
7828,NA1_3909250746
7829,NA1_3909187777
7830,NA1_3908723515
7831,NA1_3908719790
7832,NA1_3908657544
7833,NA1_3908653937
7834,NA1_3905989411
7835,NA1_3905985373
7836,NA1_3900471835
7837,NA1_3899785227
7838,NA1_3899734612
7839,NA1_3897038768
7840,NA1_3894581506
7841,NA1_3894518295
7842,NA1_3893038361
7843,NA1_3890777427
7844,NA1_3890813275
7845,NA1_3890339046
7846,NA1_3890307170
7847,NA1_3890322944
7848,NA1_3890270734
7849,NA1_3890236917
7850,NA1_3888661693
7851,NA1_3888605473
7852,NA1_3888589313
7853,NA1_3888572861
7854,NA1_3888498159
7855,NA1_3888502546
7856,NA1_3887308220
7857,NA1_3887285069
7858,NA1_3884185027
7859,NA1_3884202382
7860,NA1_3879328486
7861,NA1_3879344902
7862,NA1_3879342157
7863,NA1_3877513866
7864,NA1_3877457385
7865,NA1_3877394193
7866,NA1_3877419889
7867,NA1_3875488796
7868,NA1_3875484033
7869,NA1_3875418424
7870,NA1_3875384844
7871,NA1_3874145375
7872,NA1_3874121159
7873,NA1_3782106776
7874,NA1_4071712566
7875,NA1_4071361406
7876,NA1_4069629735
7877,NA1_4067513673
7878,NA1_4066911742
7879,NA1_4066349630
7880,NA1_4061289369
7881,NA1_4061116326
7882,NA1_4061051603
7883,NA1_4060652578
7884,NA1_4060607544
7885,NA1_4055664160
7886,NA1_4054332013
7887,NA1_4051101245
7888,NA1_4051027612
7889,NA1_4050892396
7890,NA1_4050382225
7891,NA1_4050087328
7892,NA1_4048881249
7893,NA1_4046331840
7894,NA1_4044618854
7895,NA1_4044358848
7896,NA1_4044246253
7897,NA1_4044241930
7898,NA1_4044193695
7899,NA1_4043857259
7900,NA1_4043866164
7901,NA1_4043670142
7902,NA1_4042640186
7903,NA1_4040795511
7904,NA1_4040748941
7905,NA1_4040550628
7906,NA1_4039395645
7907,NA1_4038707138
7908,NA1_4038462991
7909,NA1_4035963452
7910,NA1_4035524214
7911,NA1_4035354927
7912,NA1_4035298206
7913,NA1_4034845394
7914,NA1_4033405344
7915,NA1_4028776817
7916,NA1_4028699411
7917,NA1_4016872056
7918,NA1_3998946522
7919,NA1_3998964976
7920,NA1_3997011266
7921,NA1_3996473781
7922,NA1_3996407011
7923,NA1_3996373359
7924,NA1_3996308016
7925,NA1_3996290806
7926,NA1_3995989483
7927,NA1_3995947725
7928,NA1_3995460009
7929,NA1_3995382654
7930,NA1_3995081958
7931,NA1_3994995715
7932,NA1_3994483060
7933,NA1_3994439885
7934,NA1_3994295798
7935,NA1_3994281117
7936,NA1_3994158197
7937,NA1_3994113564
7938,NA1_3993997086
7939,NA1_3993991729
7940,NA1_3993282053
7941,NA1_3993198139
7942,NA1_3993212910
7943,NA1_3993121641
7944,NA1_3993047674
7945,NA1_3992984726
7946,NA1_3992976956
7947,NA1_3992664287
7948,NA1_3992349930
7949,NA1_3992315470
7950,NA1_3992301703
7951,NA1_3992218578
7952,NA1_3992222910
7953,NA1_3992195810
7954,NA1_3991468262
7955,NA1_3991455312
7956,NA1_3991442268
7957,NA1_3991417235
7958,NA1_3991065710
7959,NA1_3991023533
7960,NA1_3991015194
7961,NA1_3990949086
7962,NA1_3990897281
7963,NA1_3990880542
7964,NA1_3990860972
7965,NA1_3990745211
7966,NA1_3990736863
7967,NA1_3990684292
7968,NA1_3990709767
7969,NA1_3990646196
7970,NA1_3990621879
7971,NA1_3990577938
7972,NA1_3990592796
7973,NA1_3990589943
7974,NA1_4089417753
7975,NA1_4088784495
7976,NA1_4088734718
7977,NA1_4088688369
7978,NA1_4088231134
7979,NA1_4087543285
7980,NA1_4087518643
7981,NA1_4087474075
7982,NA1_4086057575
7983,NA1_4086036399
7984,NA1_4086034033
7985,NA1_4086031187
7986,NA1_4085989808
7987,NA1_4085945903
7988,NA1_4085187153
7989,NA1_4085166806
7990,NA1_4085175120
7991,NA1_4085153706
7992,NA1_4085200853
7993,NA1_4085129491
7994,NA1_4085107231
7995,NA1_4085140890
7996,NA1_4085065201
7997,NA1_4084421186
7998,NA1_4082835859
7999,NA1_4082802589
8000,NA1_4082820212
8001,NA1_4082718424
8002,NA1_4082400248
8003,NA1_4082288434
8004,NA1_4082333445
8005,NA1_4082311823
8006,NA1_4081478201
8007,NA1_4080737836
8008,NA1_4080702289
8009,NA1_4080646812
8010,NA1_4080372465
8011,NA1_4080381036
8012,NA1_4080269732
8013,NA1_4079463747
8014,NA1_4079433264
8015,NA1_4079441663
8016,NA1_4079460456
8017,NA1_4078029241
8018,NA1_4078034258
8019,NA1_4077988197
8020,NA1_4078001204
8021,NA1_4077418128
8022,NA1_4077396022
8023,NA1_4077422860
8024,NA1_4077368975
8025,NA1_4076291846
8026,NA1_4073598439
8027,NA1_4073588100
8028,NA1_4073636191
8029,NA1_4073565406
8030,NA1_4073602345
8031,NA1_4073561964
8032,NA1_4073507600
8033,NA1_4073515138
8034,NA1_4072386377
8035,NA1_4070006750
8036,NA1_4069986271
8037,NA1_4069974562
8038,NA1_4069972455
8039,NA1_4069936196
8040,NA1_4069872067
8041,NA1_4069807236
8042,NA1_4069852140
8043,NA1_4069776197
8044,NA1_4069142966
8045,NA1_4069069175
8046,NA1_4069054674
8047,NA1_4068072681
8048,NA1_4068019256
8049,NA1_4068016086
8050,NA1_4068012213
8051,NA1_4067975691
8052,NA1_4066622687
8053,NA1_4066559336
8054,NA1_4066515569
8055,NA1_4066257148
8056,NA1_4066272216
8057,NA1_4066079716
8058,NA1_4065528986
8059,NA1_4065514756
8060,NA1_4065138069
8061,NA1_4065117161
8062,NA1_4065154090
8063,NA1_4065130695
8064,NA1_4065105027
8065,NA1_4065028238
8066,NA1_4065004350
8067,NA1_4064966563
8068,NA1_4064868829
8069,NA1_4063212273
8070,NA1_4063170369
8071,NA1_4062746113
8072,NA1_4062212709
8073,NA1_4061970629
8074,NA1_4083542497
8075,NA1_4083479491
8076,NA1_4074789997
8077,NA1_4073724780
8078,NA1_4073724214
8079,NA1_4073772147
8080,NA1_4073751680
8081,NA1_4073740878
8082,NA1_4071849666
8083,NA1_4071878489
8084,NA1_4070036214
8085,NA1_4067685463
8086,NA1_4067673136
8087,NA1_4066985375
8088,NA1_4066952564
8089,NA1_4066928362
8090,NA1_4066866654
8091,NA1_4066912923
8092,NA1_4066870589
8093,NA1_4066817244
8094,NA1_4065188580
8095,NA1_4065187761
8096,NA1_4065196293
8097,NA1_4065204925
8098,NA1_4065243246
8099,NA1_4065222281
8100,NA1_4062184562
8101,NA1_4061485208
8102,NA1_4061522378
8103,NA1_4061483033
8104,NA1_4061469268
8105,NA1_4061490577
8106,NA1_4061479820
8107,NA1_4061466263
8108,NA1_4057748000
8109,NA1_4057708816
8110,NA1_4055655347
8111,NA1_4055664326
8112,NA1_4055644471
8113,NA1_4055604369
8114,NA1_4055414844
8115,NA1_4055450950
8116,NA1_4055387999
8117,NA1_4055335922
8118,NA1_4055342191
8119,NA1_4055278953
8120,NA1_4054753709
8121,NA1_4054693754
8122,NA1_4054741536
8123,NA1_4054688729
8124,NA1_4053523212
8125,NA1_4053512382
8126,NA1_4053521050
8127,NA1_4053469494
8128,NA1_4053455449
8129,NA1_4053493188
8130,NA1_4053461933
8131,NA1_4052590343
8132,NA1_4052540112
8133,NA1_4052509174
8134,NA1_4052478663
8135,NA1_4052468146
8136,NA1_4052486636
8137,NA1_4051190544
8138,NA1_4051118097
8139,NA1_4051085849
8140,NA1_4051073616
8141,NA1_4051035008
8142,NA1_4051030703
8143,NA1_4050937956
8144,NA1_4049930526
8145,NA1_4049187171
8146,NA1_4049194634
8147,NA1_4049222443
8148,NA1_4049172938
8149,NA1_4049119393
8150,NA1_4049106781
8151,NA1_4049133286
8152,NA1_4048789340
8153,NA1_4048502251
8154,NA1_4048481665
8155,NA1_4048490499
8156,NA1_4048458029
8157,NA1_4045664766
8158,NA1_4045652452
8159,NA1_4045539325
8160,NA1_4045585655
8161,NA1_4045528195
8162,NA1_4045522863
8163,NA1_4045481286
8164,NA1_4044693741
8165,NA1_4044711344
8166,NA1_4043809854
8167,NA1_4043718855
8168,NA1_4043726634
8169,NA1_4043055961
8170,NA1_4042015339
8171,NA1_4042014377
8172,NA1_4041175114
8173,NA1_4041174337
8174,NA1_4033560989
8175,NA1_3903632521
8176,NA1_3903632478
8177,NA1_3899383509
8178,NA1_3899354728
8179,NA1_3899296031
8180,NA1_3859050768
8181,NA1_3857005644
8182,NA1_3856984163
8183,NA1_3856951820
8184,NA1_3856935804
8185,NA1_3856932393
8186,{status:
8187,{message:
8188,Bad
8189,Request
8190,-
8191,Exception
8192,decrypting
8193,nan
8194,status_code:
8195,400}}
8196,NA1_3992890987
8197,NA1_3928543450
8198,NA1_3928523548
8199,NA1_3928513400
8200,NA1_3928542498
8201,NA1_3855409686
8202,NA1_3855366773
8203,NA1_3853067276
8204,NA1_3853062413
8205,NA1_3852997945
8206,NA1_3852982942
8207,NA1_3852980659
8208,NA1_3852945472
8209,NA1_3852768618
8210,NA1_3851650940
8211,NA1_3851576607
8212,NA1_3851563583
8213,NA1_3848666752
8214,NA1_3848643719
8215,NA1_3848660058
8216,NA1_4089419928
8217,NA1_4089391659
8218,NA1_4089346321
8219,NA1_4089107010
8220,NA1_4089083447
8221,NA1_4089049387
8222,NA1_4089064375
8223,NA1_4088783287
8224,NA1_4088609165
8225,NA1_4088606533
8226,NA1_4088584983
8227,NA1_4088567810
8228,NA1_4088523887
8229,NA1_4088393591
8230,NA1_4088364481
8231,NA1_4088360212
8232,NA1_4088266113
8233,NA1_4088292373
8234,NA1_4088219617
8235,NA1_4088196286
8236,NA1_4087965639
8237,NA1_4087984118
8238,NA1_4087954070
8239,NA1_4087981408
8240,NA1_4088000267
8241,NA1_4087929168
8242,NA1_4087944390
8243,NA1_4087920949
8244,NA1_4087855760
8245,NA1_4087811691
8246,NA1_4087775339
8247,NA1_4087743047
8248,NA1_4087706762
8249,NA1_4087672645
8250,NA1_4086811371
8251,NA1_4086755927
8252,NA1_4086657097
8253,NA1_4086622157
8254,NA1_4086614563
8255,NA1_4086561617
8256,NA1_4086544816
8257,NA1_4086482545
8258,NA1_4086428689
8259,NA1_4086416159
8260,NA1_4086399633
8261,NA1_4086393492
8262,NA1_4086339013
8263,NA1_4086282514
8264,NA1_4085971721
8265,NA1_4085867426
8266,NA1_4085212320
8267,NA1_4085138122
8268,NA1_4085083584
8269,NA1_4085057619
8270,NA1_4085064591
8271,NA1_4084999259
8272,NA1_4084352076
8273,NA1_4084350313
8274,NA1_4084259279
8275,NA1_4084267626
8276,NA1_4083948750
8277,NA1_4083949961
8278,NA1_4083874665
8279,NA1_4083807234
8280,NA1_4083801161
8281,NA1_4083735939
8282,NA1_4083712300
8283,NA1_4083554688
8284,NA1_4083454031
8285,NA1_4083118608
8286,NA1_4083103908
8287,NA1_4082803500
8288,NA1_4082739005
8289,NA1_4082762206
8290,NA1_4082639204
8291,NA1_4082579085
8292,NA1_4082586017
8293,NA1_4082573220
8294,NA1_4082559518
8295,NA1_4082334322
8296,NA1_4082330474
8297,NA1_4082226618
8298,NA1_4082223760
8299,NA1_4082163192
8300,NA1_4082088703
8301,NA1_4082094515
8302,NA1_4082017932
8303,NA1_4081389583
8304,NA1_4081435988
8305,NA1_4081222658
8306,NA1_4081148202
8307,NA1_4081123844
8308,NA1_4081039230
8309,NA1_4080975192
8310,NA1_4080938649
8311,NA1_4080893228
8312,NA1_4080829247
8313,NA1_4080845775
8314,NA1_4080830574
8315,NA1_4080776614
8316,
8317,
8318,NA1_4089232527
8319,NA1_4089208217
8320,NA1_4089195741
8321,NA1_4088703306
8322,NA1_4088700500
8323,NA1_4088647000
8324,NA1_4088397324
8325,NA1_4088393220
8326,NA1_4087682994
8327,NA1_4087658980
8328,NA1_4087528048
8329,NA1_4086608681
8330,NA1_4086557769
8331,NA1_4086593402
8332,NA1_4086550369
8333,NA1_4086334299
8334,NA1_4086313189
8335,NA1_4086311158
8336,NA1_4085727303
8337,NA1_4085771552
8338,NA1_4085688568
8339,NA1_4085705061
8340,NA1_4084866404
8341,NA1_4084823640
8342,NA1_4084802266
8343,NA1_4084719011
8344,NA1_4083636945
8345,NA1_4083634422
8346,NA1_4083651063
8347,NA1_4082816707
8348,NA1_4082833638
8349,NA1_4081083607
8350,NA1_4081041125
8351,NA1_4080967099
8352,NA1_4080964304
8353,NA1_4080655887
8354,NA1_4080663154
8355,NA1_4079957928
8356,NA1_4079961504
8357,NA1_4079898916
8358,NA1_4079886420
8359,NA1_4079623851
8360,NA1_4079265600
8361,NA1_4079321861
8362,NA1_4079088704
8363,NA1_4078805071
8364,NA1_4078831754
8365,NA1_4078066195
8366,NA1_4078033394
8367,NA1_4078010428
8368,NA1_4077946158
8369,NA1_4078002452
8370,NA1_4077960297
8371,NA1_4077886905
8372,NA1_4077187834
8373,NA1_4077224779
8374,NA1_4077138000
8375,NA1_4077104116
8376,NA1_4077160394
8377,NA1_4076184242
8378,NA1_4076201612
8379,NA1_4076085123
8380,NA1_4076091183
8381,NA1_4075897543
8382,NA1_4075950866
8383,NA1_4075863103
8384,NA1_4075390728
8385,NA1_4075319171
8386,NA1_4075323936
8387,NA1_4075196673
8388,NA1_4075250273
8389,NA1_4075087649
8390,NA1_4075094447
8391,NA1_4075054217
8392,NA1_4075050308
8393,NA1_4074535619
8394,NA1_4074227192
8395,NA1_4074234258
8396,NA1_4074229874
8397,NA1_4074049754
8398,NA1_4073481892
8399,NA1_4073428444
8400,NA1_4073358772
8401,NA1_4073315926
8402,NA1_4073249022
8403,NA1_4073104603
8404,NA1_4073121708
8405,NA1_4073049026
8406,NA1_4073018796
8407,NA1_4073017135
8408,NA1_4072976845
8409,NA1_4073003605
8410,NA1_4072506363
8411,NA1_4072473841
8412,NA1_4072409000
8413,NA1_4071559712
8414,NA1_4071565960
8415,NA1_4071458081
8416,NA1_4071406250
8417,NA1_4071403848
8418,{status:
8419,{message:
8420,Bad
8421,Request
8422,-
8423,Exception
8424,decrypting
8425,nan
8426,status_code:
8427,400}}
8428,NA1_3806056158
8429,NA1_3806019272
8430,NA1_3806011149
8431,NA1_3805920010
8432,NA1_3805800705
8433,NA1_3805595685
8434,NA1_3805610890
8435,NA1_3805405703
8436,NA1_3805392939
8437,NA1_3802597551
8438,NA1_3802624393
8439,NA1_3802536093
8440,NA1_3802025140
8441,NA1_3801970853
8442,NA1_3782234488
8443,NA1_3781595084
8444,NA1_3781475439
8445,NA1_3781212431
8446,NA1_3781156979
8447,NA1_3781170815
8448,NA1_3781098803
8449,NA1_3781046778
8450,NA1_3781042276
8451,NA1_3777961226
8452,NA1_3777938373
8453,NA1_3777896777
8454,NA1_3777845712
8455,NA1_3777881009
8456,NA1_3777779133
8457,NA1_3777735187
8458,NA1_3777710789
8459,NA1_3777529116
8460,NA1_3777500369
8461,NA1_3776106199
8462,NA1_3775865867
8463,NA1_3775847481
8464,NA1_3775779563
8465,NA1_3775658520
8466,NA1_3775661523
8467,NA1_3775604515
8468,NA1_3775555934
8469,NA1_3774943421
8470,NA1_3774930910
8471,NA1_3774828815
8472,NA1_3774812362
8473,NA1_3774808641
8474,NA1_3774776212
8475,NA1_3774753697
8476,NA1_3774790030
8477,NA1_3774705960
8478,NA1_3773759671
8479,NA1_3773751718
8480,NA1_3773657525
8481,NA1_3773621166
8482,NA1_3773566081
8483,NA1_3773560387
8484,NA1_3773487297
8485,NA1_3773502984
8486,NA1_3773519838
8487,NA1_3773427433
8488,NA1_3773414584
8489,NA1_3773376633
8490,NA1_3773392987
8491,NA1_3773339136
8492,NA1_3772628924
8493,NA1_3772603726
8494,BR1_2384536400
8495,BR1_2384572287
8496,BR1_2361659586
8497,BR1_2361688159
8498,BR1_2341928278
8499,BR1_2341936486
8500,BR1_2341964317
8501,BR1_2341932979
8502,BR1_2314155717
8503,BR1_2295116653
8504,BR1_2295094541
8505,BR1_2295131728
8506,BR1_2289011829
8507,BR1_2289010083
8508,BR1_2283721556
8509,BR1_2283638631
8510,BR1_2283672803
8511,BR1_2283589588
8512,BR1_2283576373
8513,BR1_2283583879
8514,BR1_2283590249
8515,BR1_2283499001
8516,BR1_2283525849
8517,BR1_2283523908
8518,BR1_2283502843
8519,BR1_2280164831
8520,BR1_2280151403
8521,BR1_2278572138
8522,BR1_2277865630
8523,BR1_2277802464
8524,BR1_2277798339
8525,BR1_2277794891
8526,BR1_2277792130
8527,BR1_2277699632
8528,BR1_2277697192
8529,BR1_2277685714
8530,BR1_2271809570
8531,BR1_2268783273
8532,BR1_2268741546
8533,BR1_2268590388
8534,BR1_2268028278
8535,BR1_2268014350
8536,BR1_2267990675
8537,BR1_2262159613
8538,BR1_2262247014
8539,BR1_2200733309
8540,BR1_2200708950
8541,BR1_2200676897
8542,BR1_2199813107
8543,BR1_2193222163
8544,BR1_2193170227
8545,BR1_2183139527
8546,BR1_2181144854
8547,BR1_2181181167
8548,BR1_2180273335
8549,BR1_2180159391
8550,BR1_2180194650
8551,BR1_2180142322
8552,BR1_2180107924
8553,BR1_2171800877
8554,BR1_2143992088
8555,{status:
8556,{message:
8557,Bad
8558,Request
8559,-
8560,Exception
8561,decrypting
8562,nan
8563,status_code:
8564,400}}
8565,NA1_4011668700
8566,NA1_4011685786
8567,NA1_4011693931
8568,NA1_4011324629
8569,NA1_4009613965
8570,NA1_4009563145
8571,NA1_4009611228
8572,NA1_4009558855
8573,NA1_4009503412
8574,NA1_4009501051
8575,NA1_4009487412
8576,NA1_4005504559
8577,NA1_4005521820
8578,NA1_4005459567
8579,NA1_4005418132
8580,NA1_4005455552
8581,NA1_4005165701
8582,NA1_4005150175
8583,NA1_4003299335
8584,NA1_4003333254
8585,NA1_4003272944
8586,NA1_4003218902
8587,NA1_4003245176
8588,NA1_4003202821
8589,NA1_4003179328
8590,NA1_3987448705
