,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_10,killsplayer_2,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,baron_team100,deathsplayer_7,dragon_team100,inhibs_lost_team200,killsplayer_3,killsplayer_5,killsplayer_0,killsplayer_1,riftherald_team300,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
130,5.0,6.0,1.0,4.0,2.0,4.0,3.0,0.0,6.0,1.0,791.0,50.0,757.0,139.0,838.0,288.0,374.0,937.0,490.0,288.0,5.0,2.0,1.0,3.0,5.0,3.0,3.0,5.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,124.0,6.0,2.0,0.0,0.0,99.0,0.0,2.0,4.0,3.0,1.0,0.0,3.0,4.0,6.0,13.0,10.0,12.0,13.0,10.0,8.0,12.0,12.0,12.0,12.0,1981.0,0.0,8115.0,1283.0,584.0,1936.0,3059.0,849.0,5607.0,827.0,165.0,43.0,17.0,143.0,122.0,21.0,134.0,29.0,152.0,168.0,11680.0,4440.0,451.0,3658.0,4972.0,1023.0,299.0,3845.0,816.0,12283.0,2.0,0.0,80751.0,74481.0,418461.0,91730.0,63356.0,91172.0,228103.0,353959.0,111704.0,65825.0,1200351.0,13843.0,5546.0,9122.0,6193.0,5557.0,3060.0,3359.0,4802.0,7057.0,14010.0,9656.0,7685.0,8521.0,7224.0,6713.0,5038.0,6424.0,7187.0,7350.0,10713.0,9.0,3.0,182.0,1106.0,555.0,1252.0,0.0,99.0,0.0,107.0,634.0,899.0,12.0,52.0,3.0,12.0,6.0,45.0,10.0,12.0,9.0,9.0,200.0,10374.0,6634.0,9852.0,10271.0,6582.0,4927.0,8740.0,9108.0,9179.0,8957.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,17,13,30,30,148,101,13,17,56,58,13899,10342,468,526,21784,21683,745470,834072,37775,34774,37152,39359,2088,2746,78,92,15,18,42006,42618
131,8.0,2.0,10.0,11.0,9.0,4.0,3.0,1.0,2.0,1.0,398.0,66.0,16.0,798.0,880.0,147.0,341.0,303.0,216.0,389.0,1.0,7.0,2.0,3.0,3.0,6.0,4.0,5.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,85.0,13.0,2.0,2.0,4.0,64.0,4.0,16.0,2.0,9.0,3.0,2.0,5.0,5.0,1.0,12.0,10.0,11.0,12.0,12.0,11.0,11.0,11.0,12.0,11.0,2832.0,228.0,1582.0,9208.0,1211.0,4911.0,5503.0,700.0,5456.0,1596.0,150.0,20.0,19.0,136.0,120.0,42.0,108.0,30.0,136.0,113.0,6654.0,8345.0,8880.0,1189.0,13204.0,6939.0,1942.0,8647.0,1949.0,5451.0,1.0,0.0,106612.0,80084.0,505088.0,205617.0,64452.0,178884.0,483174.0,273033.0,81705.0,1751.0,1200392.0,9486.0,8574.0,10884.0,10507.0,14415.0,16848.0,7845.0,9734.0,8091.0,7048.0,8843.0,6440.0,8756.0,8228.0,8005.0,8622.0,6691.0,7363.0,7796.0,5689.0,2.0,9.0,0.0,0.0,420.0,110.0,0.0,4997.0,399.0,386.0,685.0,0.0,11.0,30.0,20.0,12.0,12.0,37.0,12.0,2.0,11.0,16.0,100.0,9465.0,6680.0,7535.0,9100.0,8959.0,7363.0,8228.0,7312.0,8809.0,7376.0,4.0,0.0,8.0,3.0,1.0,5.0,9.0,0.0,3.0,1.0,0.0,15,29,30,30,111,88,29,15,58,55,19744,13483,467,407,36866,26334,1060653,919747,62140,41292,42454,33979,5527,1470,92,71,36,18,42422,38405
132,14.0,5.0,6.0,8.0,15.0,3.0,3.0,10.0,8.0,1.0,316.0,452.0,970.0,38.0,951.0,320.0,270.0,729.0,1056.0,649.0,6.0,7.0,5.0,6.0,7.0,5.0,1.0,5.0,9.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,12.0,6.0,4.0,0.0,92.0,4.0,8.0,0.0,7.0,8.0,5.0,11.0,2.0,11.0,11.0,10.0,13.0,12.0,11.0,10.0,12.0,12.0,12.0,11.0,0.0,4224.0,10474.0,7879.0,3306.0,4623.0,4979.0,0.0,10533.0,479.0,135.0,32.0,22.0,112.0,118.0,10.0,102.0,31.0,140.0,94.0,6223.0,181.0,348.0,977.0,11757.0,1454.0,2508.0,8222.0,1248.0,13797.0,2.0,0.0,103544.0,39379.0,258559.0,183225.0,18601.0,102820.0,492784.0,227949.0,147840.0,96927.0,1200279.0,6223.0,4727.0,11369.0,9744.0,15226.0,6789.0,7739.0,11148.0,12545.0,14462.0,6616.0,5237.0,9570.0,8398.0,10000.0,7935.0,7370.0,9279.0,7162.0,9524.0,3.0,11.0,0.0,322.0,546.0,888.0,162.0,712.0,252.0,2925.0,764.0,186.0,7.0,25.0,2.0,14.0,12.0,21.0,5.0,3.0,9.0,9.0,100.0,7822.0,6587.0,9986.0,9904.0,7648.0,7263.0,9827.0,9674.0,9791.0,7804.0,0.0,1.0,3.0,3.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,29,25,30,30,140,104,25,29,57,57,26282,20215,397,399,20759,25956,666749,1004879,49351,50621,42519,38572,2308,4449,56,51,34,38,42623,43683
133,13.0,3.0,7.0,5.0,5.0,5.0,8.0,3.0,3.0,0.0,234.0,296.0,216.0,126.0,1128.0,72.0,127.0,662.0,679.0,77.0,5.0,4.0,4.0,6.0,2.0,9.0,2.0,1.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,84.0,0.0,4.0,0.0,4.0,68.0,8.0,32.0,0.0,5.0,0.0,4.0,4.0,9.0,9.0,12.0,9.0,11.0,11.0,11.0,9.0,13.0,11.0,13.0,11.0,0.0,2085.0,348.0,0.0,690.0,4353.0,88.0,842.0,2181.0,302.0,119.0,29.0,25.0,125.0,149.0,29.0,127.0,21.0,179.0,126.0,7458.0,1722.0,9166.0,14448.0,5353.0,1283.0,15013.0,4130.0,8498.0,13769.0,0.0,2.0,96822.0,45527.0,330308.0,4063.0,5719.0,278335.0,119477.0,228218.0,93787.0,91815.0,1200312.0,9504.0,4348.0,10719.0,14448.0,6835.0,5636.0,15150.0,5162.0,11168.0,14760.0,6234.0,5531.0,8216.0,6431.0,6613.0,5197.0,8752.0,7377.0,10744.0,11066.0,10.0,0.0,2046.0,540.0,1205.0,0.0,791.0,0.0,48.0,190.0,488.0,688.0,7.0,18.0,1.0,8.0,6.0,18.0,8.0,3.0,8.0,5.0,200.0,8599.0,5054.0,7429.0,7828.0,7710.0,5805.0,10030.0,8084.0,11309.0,8440.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,26,9,30,30,88,112,9,26,54,57,5391,5498,447,482,37708,43132,715247,578824,47142,50588,32691,43470,4042,1954,40,42,24,32,37371,42917
134,6.0,6.0,3.0,2.0,11.0,1.0,8.0,3.0,4.0,1.0,1121.0,76.0,875.0,1287.0,2158.0,362.0,1118.0,396.0,705.0,689.0,3.0,2.0,4.0,6.0,3.0,3.0,4.0,7.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,0.0,12.0,0.0,5.0,72.0,4.0,0.0,2.0,7.0,4.0,6.0,2.0,6.0,3.0,13.0,9.0,12.0,12.0,11.0,10.0,13.0,11.0,12.0,10.0,1162.0,3596.0,947.0,576.0,1688.0,3952.0,13460.0,5420.0,1550.0,722.0,123.0,34.0,23.0,107.0,153.0,7.0,122.0,16.0,119.0,133.0,5237.0,923.0,11873.0,10090.0,10027.0,414.0,3346.0,1858.0,10439.0,10449.0,2.0,0.0,54046.0,110392.0,400749.0,66834.0,38448.0,198152.0,34319.0,179688.0,0.0,57689.0,1200411.0,7981.0,5047.0,13545.0,11200.0,11716.0,4367.0,16807.0,7972.0,12525.0,11232.0,7371.0,5201.0,9349.0,7687.0,8733.0,5412.0,8143.0,6146.0,7435.0,7814.0,7.0,5.0,1581.0,528.0,724.0,534.0,0.0,0.0,0.0,693.0,536.0,60.0,5.0,32.0,12.0,7.0,11.0,23.0,11.0,11.0,29.0,11.0,200.0,10212.0,5829.0,8602.0,8759.0,8460.0,6341.0,10369.0,7721.0,8921.0,7211.0,2.0,0.0,5.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,19,20,30,30,106,81,20,19,58,55,8325,24748,413,424,37641,27015,758229,382088,48809,53583,38552,34739,2839,1817,58,94,24,22,42374,40051
135,3.0,4.0,1.0,5.0,6.0,1.0,1.0,3.0,4.0,1.0,593.0,868.0,1798.0,152.0,402.0,75.0,104.0,3284.0,566.0,359.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0,1.0,5.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,12.0,12.0,0.0,4.0,125.0,24.0,0.0,1.0,5.0,4.0,2.0,6.0,5.0,0.0,12.0,9.0,12.0,12.0,11.0,9.0,12.0,12.0,14.0,10.0,0.0,6440.0,6229.0,4913.0,2516.0,2913.0,0.0,510.0,10888.0,999.0,124.0,24.0,8.0,157.0,155.0,3.0,140.0,5.0,182.0,131.0,8923.0,396.0,1223.0,264.0,5964.0,772.0,7392.0,9519.0,458.0,7154.0,0.0,2.0,52710.0,102523.0,332901.0,797913.0,25528.0,23053.0,121699.0,244154.0,242271.0,129005.0,1200275.0,9847.0,7029.0,8166.0,5177.0,8606.0,3951.0,7392.0,10193.0,11347.0,8154.0,6983.0,5218.0,6963.0,6792.0,8810.0,5225.0,7479.0,8584.0,10321.0,6484.0,7.0,7.0,924.0,192.0,714.0,0.0,126.0,266.0,0.0,162.0,0.0,0.0,13.0,47.0,5.0,9.0,11.0,40.0,12.0,5.0,20.0,7.0,100.0,9406.0,6020.0,8614.0,9374.0,7702.0,5949.0,9601.0,9136.0,12127.0,6735.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,14,16,30,30,121,153,16,14,56,57,16571,18837,447,482,17146,24919,1232105,839652,35747,44115,34773,38086,2030,354,78,91,19,12,41045,43619
136,9.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,4.0,0.0,330.0,550.0,160.0,605.0,865.0,732.0,386.0,592.0,573.0,747.0,3.0,2.0,4.0,8.0,1.0,4.0,0.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,0.0,8.0,0.0,0.0,140.0,4.0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,3.0,12.0,10.0,10.0,11.0,10.0,9.0,13.0,13.0,13.0,10.0,6501.0,3046.0,397.0,5540.0,832.0,2707.0,9110.0,479.0,3571.0,1337.0,171.0,10.0,5.0,140.0,154.0,11.0,162.0,37.0,140.0,110.0,1955.0,839.0,4657.0,828.0,7352.0,394.0,94.0,8771.0,4058.0,6435.0,0.0,2.0,31688.0,26965.0,479867.0,8324.0,77261.0,209541.0,112558.0,408798.0,628511.0,112576.0,1200356.0,8457.0,3885.0,5575.0,6980.0,8801.0,3463.0,9225.0,9816.0,7630.0,7773.0,6980.0,5050.0,6010.0,6700.0,7355.0,4652.0,9481.0,10201.0,7823.0,6547.0,6.0,1.0,0.0,0.0,520.0,611.0,615.0,362.0,20.0,564.0,0.0,0.0,7.0,17.0,3.0,4.0,9.0,22.0,6.0,5.0,6.0,11.0,200.0,9427.0,6389.0,7039.0,7556.0,7085.0,5276.0,10315.0,10860.0,10500.0,6229.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,20,6,30,30,107,144,6,20,52,59,15977,17543,481,459,15186,20197,806681,1289408,33276,38329,31697,39102,2108,584,45,45,8,25,36383,44293
137,5.0,3.0,7.0,3.0,7.0,3.0,2.0,5.0,4.0,0.0,1479.0,35.0,1951.0,358.0,232.0,708.0,280.0,503.0,36.0,282.0,6.0,3.0,4.0,2.0,2.0,3.0,6.0,3.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,93.0,0.0,4.0,0.0,0.0,0.0,107.0,4.0,1.0,6.0,4.0,5.0,4.0,5.0,2.0,13.0,9.0,11.0,11.0,11.0,9.0,11.0,12.0,12.0,10.0,669.0,645.0,7245.0,7372.0,643.0,2001.0,198.0,7751.0,648.0,4887.0,121.0,32.0,32.0,103.0,153.0,24.0,100.0,142.0,13.0,133.0,11264.0,660.0,730.0,313.0,8684.0,430.0,13875.0,484.0,10127.0,5267.0,1.0,0.0,75491.0,72838.0,359521.0,52325.0,72580.0,33412.0,119908.0,221138.0,75130.0,792.0,1200471.0,16620.0,1305.0,9013.0,7819.0,9599.0,2899.0,15089.0,8235.0,11190.0,10330.0,10329.0,4870.0,8626.0,5968.0,7732.0,4308.0,7405.0,7183.0,8101.0,6557.0,1.0,10.0,4687.0,0.0,1038.0,132.0,271.0,467.0,1015.0,0.0,415.0,175.0,10.0,20.0,5.0,12.0,12.0,34.0,10.0,7.0,5.0,9.0,100.0,10894.0,5807.0,8548.0,8238.0,7970.0,5452.0,8552.0,9300.0,8918.0,6782.0,3.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,0.0,17,20,30,30,105,111,20,17,55,54,17930,14129,433,420,21421,30413,593329,489806,45950,46149,36963,34116,6595,1605,73,51,23,19,41102,39359
138,1.0,6.0,4.0,6.0,9.0,10.0,6.0,1.0,1.0,0.0,1432.0,686.0,377.0,420.0,1160.0,104.0,356.0,623.0,887.0,372.0,2.0,2.0,6.0,0.0,1.0,4.0,4.0,5.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,104.0,4.0,0.0,0.0,0.0,9.0,0.0,6.0,2.0,2.0,2.0,4.0,0.0,1.0,13.0,12.0,10.0,11.0,12.0,10.0,10.0,11.0,10.0,11.0,29.0,594.0,383.0,461.0,9536.0,3004.0,4663.0,654.0,996.0,2420.0,159.0,27.0,112.0,13.0,149.0,35.0,35.0,155.0,69.0,106.0,7927.0,6411.0,7527.0,6729.0,889.0,803.0,1104.0,9532.0,1060.0,235.0,2.0,0.0,57914.0,100497.0,472887.0,331873.0,211893.0,56395.0,58892.0,31271.0,54523.0,78090.0,1200328.0,10460.0,7360.0,7911.0,7517.0,10768.0,4217.0,6365.0,10187.0,2879.0,2798.0,10357.0,8471.0,6927.0,9145.0,7505.0,5429.0,6306.0,8448.0,4637.0,5287.0,1.0,11.0,2503.0,354.0,0.0,326.0,341.0,409.0,596.0,0.0,822.0,142.0,4.0,3.0,5.0,5.0,7.0,18.0,23.0,7.0,7.0,7.0,100.0,10967.0,9060.0,6436.0,8343.0,9429.0,6161.0,6695.0,7898.0,6446.0,8260.0,2.0,1.0,4.0,3.0,3.0,7.0,1.0,0.0,7.0,0.0,0.0,13,19,30,30,108,123,19,13,56,54,13413,9327,468,392,23875,18342,1130962,323273,40873,29589,39363,33149,3579,1914,39,47,27,19,41336,38359
139,3.0,7.0,7.0,6.0,8.0,1.0,5.0,1.0,1.0,0.0,1879.0,383.0,329.0,1065.0,952.0,759.0,79.0,1197.0,339.0,349.0,8.0,6.0,2.0,2.0,4.0,1.0,5.0,5.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,108.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,7.0,2.0,7.0,3.0,3.0,4.0,14.0,9.0,13.0,12.0,10.0,9.0,12.0,12.0,12.0,10.0,0.0,1896.0,267.0,10113.0,0.0,4684.0,1130.0,2578.0,66.0,1511.0,137.0,9.0,28.0,139.0,80.0,19.0,129.0,16.0,119.0,150.0,12320.0,743.0,11019.0,398.0,6855.0,566.0,8995.0,1625.0,4087.0,10471.0,1.0,1.0,57364.0,115527.0,461373.0,96472.0,48438.0,111299.0,23849.0,206104.0,61320.0,67990.0,1200366.0,16715.0,2640.0,11994.0,10512.0,6855.0,5791.0,10125.0,4720.0,5709.0,11982.0,10229.0,4708.0,9019.0,6925.0,6277.0,5008.0,9276.0,7847.0,8209.0,7544.0,4.0,6.0,4394.0,0.0,707.0,0.0,0.0,540.0,0.0,516.0,1555.0,0.0,7.0,25.0,8.0,7.0,3.0,22.0,5.0,350.0,6.0,6.0,100.0,11698.0,5563.0,10083.0,9762.0,6380.0,5887.0,9955.0,9169.0,8722.0,7060.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,17,21,30,30,115,104,21,17,58,55,15064,7181,403,423,31158,25921,774946,474790,51867,35176,37458,37584,5641,2071,47,392,30,11,43810,40469
140,9.0,2.0,4.0,3.0,6.0,3.0,5.0,3.0,11.0,0.0,85.0,420.0,151.0,195.0,116.0,210.0,1222.0,1120.0,1826.0,895.0,7.0,5.0,8.0,4.0,4.0,5.0,1.0,0.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,82.0,10.0,0.0,0.0,4.0,119.0,12.0,4.0,2.0,1.0,6.0,4.0,13.0,7.0,2.0,12.0,9.0,10.0,12.0,11.0,9.0,14.0,13.0,13.0,11.0,2257.0,2661.0,1431.0,1298.0,516.0,4692.0,8710.0,372.0,8312.0,503.0,155.0,28.0,9.0,149.0,158.0,23.0,169.0,18.0,135.0,150.0,4916.0,1703.0,921.0,3975.0,8363.0,331.0,2801.0,11783.0,257.0,5609.0,0.0,2.0,39116.0,56654.0,183574.0,76503.0,80477.0,7497.0,60817.0,181819.0,158246.0,86940.0,1200343.0,7174.0,4941.0,2436.0,5976.0,8880.0,5503.0,11511.0,12431.0,9433.0,6113.0,6725.0,5820.0,5491.0,7190.0,8226.0,4990.0,9012.0,10885.0,8636.0,8405.0,8.0,0.0,0.0,577.0,84.0,702.0,0.0,480.0,0.0,276.0,862.0,0.0,6.0,18.0,250.0,6.0,7.0,15.0,8.0,7.0,9.0,37.0,200.0,8686.0,5771.0,6266.0,9516.0,8118.0,5612.0,12412.0,10507.0,11386.0,8447.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,28,11,30,30,96,139,11,28,54,60,10194,20558,494,500,18506,22153,387167,544476,29969,44429,32622,42758,1266,1715,284,79,15,31,38198,48523
141,1.0,3.0,2.0,6.0,2.0,4.0,1.0,8.0,4.0,1.0,3.0,927.0,690.0,693.0,81.0,359.0,1175.0,1465.0,317.0,286.0,4.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,4.0,101.0,0.0,3.0,0.0,134.0,4.0,4.0,0.0,0.0,11.0,4.0,4.0,2.0,2.0,0.0,0.0,13.0,13.0,11.0,13.0,9.0,12.0,12.0,10.0,10.0,11.0,7939.0,0.0,3722.0,9092.0,4705.0,212.0,1191.0,0.0,3583.0,2200.0,146.0,49.0,150.0,136.0,15.0,11.0,120.0,115.0,10.0,63.0,294.0,8378.0,3164.0,722.0,898.0,7667.0,8007.0,4036.0,806.0,158.0,1.0,0.0,162026.0,134763.0,55320.0,420173.0,72961.0,160525.0,105248.0,5184.0,28468.0,364028.0,1200291.0,8234.0,12489.0,7074.0,9815.0,6224.0,9818.0,12544.0,4591.0,4846.0,2410.0,7763.0,11327.0,8535.0,7453.0,6016.0,9299.0,6485.0,5990.0,4497.0,4391.0,3.0,10.0,0.0,4111.0,186.0,0.0,620.0,1938.0,3345.0,555.0,456.0,50.0,10.0,1.0,12.0,9.0,23.0,1.0,10.0,10.0,18.0,10.0,100.0,10885.0,10332.0,8523.0,10629.0,5534.0,9346.0,9236.0,7290.0,6439.0,8202.0,3.0,0.0,7.0,4.0,3.0,3.0,7.0,0.0,3.0,1.0,0.0,15,21,30,30,141,109,21,15,58,56,25670,6974,458,357,12745,21385,871005,637691,41165,36880,39066,32690,2744,8517,55,49,16,18,44917,41499
142,9.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,312.0,800.0,619.0,720.0,1142.0,753.0,491.0,1577.0,345.0,1151.0,3.0,0.0,3.0,4.0,3.0,2.0,5.0,3.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,4.0,4.0,0.0,0.0,119.0,0.0,20.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,12.0,10.0,11.0,13.0,10.0,9.0,11.0,13.0,12.0,11.0,516.0,2303.0,174.0,6541.0,486.0,2467.0,0.0,1124.0,6084.0,1026.0,138.0,3.0,18.0,167.0,160.0,7.0,127.0,35.0,167.0,170.0,4304.0,519.0,1826.0,621.0,3800.0,682.0,8309.0,7583.0,134.0,7343.0,1.0,1.0,95168.0,128656.0,320242.0,183081.0,825.0,4196.0,84242.0,194873.0,47364.0,147206.0,1200435.0,6993.0,2822.0,2218.0,7162.0,4286.0,3571.0,8309.0,9324.0,6218.0,9012.0,7362.0,5560.0,5869.0,8455.0,6395.0,4728.0,6741.0,9827.0,7460.0,9526.0,10.0,2.0,2171.0,0.0,218.0,0.0,0.0,422.0,0.0,616.0,0.0,642.0,11.0,35.0,5.0,12.0,8.0,33.0,8.0,3.0,15.0,11.0,200.0,9901.0,6336.0,7837.0,11112.0,6459.0,5598.0,8469.0,10389.0,9039.0,8437.0,4.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,15,9,30,30,108,139,9,15,55,57,10184,10537,490,502,11233,23888,603512,602341,24230,35685,32809,39114,2811,1258,69,72,7,20,40907,42670
