,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,riftherald_team100,killsplayer_10,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
10,3.0,5.0,3.0,1.0,2.0,5.0,3.0,3.0,5.0,6.0,0.0,1.0,643.0,172.0,277.0,506.0,804.0,140.0,195.0,950.0,798.0,335.0,1.0,3.0,6.0,5.0,3.0,3.0,4.0,2.0,0.0,2.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,8.0,98.0,1.0,8.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0,8.0,5.0,4.0,14.0,10.0,11.0,10.0,11.0,9.0,12.0,11.0,13.0,11.0,2951.0,2084.0,341.0,4867.0,222.0,3048.0,0.0,704.0,11904.0,1770.0,163.0,10.0,27.0,100.0,172.0,34.0,122.0,22.0,153.0,150.0,5737.0,257.0,5665.0,561.0,5210.0,1063.0,4291.0,9868.0,1408.0,6531.0,1.0,0.0,111007.0,149828.0,134611.0,39611.0,2743.0,23910.0,74085.0,324743.0,354026.0,25250.0,1200334.0,8766.0,2342.0,6500.0,5642.0,5433.0,4773.0,4517.0,11076.0,13648.0,8565.0,8068.0,4997.0,6567.0,6476.0,7104.0,4759.0,6445.0,8725.0,9033.0,8628.0,9.0,0.0,78.0,0.0,493.0,214.0,0.0,662.0,226.0,504.0,335.0,264.0,11.0,22.0,65.0,5.0,6.0,35.0,8.0,3.0,12.0,14.0,200.0,11770.0,6697.0,8027.0,7241.0,8067.0,5736.0,9224.0,8555.0,10226.0,7693.0,0.0,1.0,0.0,18,11,30,30,101,115,11,18,55,57,11429,16462,496,457,18236,22355,311882,927932,31114,40148,32974,37828,1447,1329,122,59,14,22,40841,42395
11,2.0,13.0,0.0,0.0,1.0,1.0,1.0,9.0,9.0,5.0,0.0,0.0,85.0,731.0,491.0,651.0,261.0,824.0,352.0,1011.0,883.0,532.0,4.0,0.0,6.0,9.0,7.0,8.0,6.0,1.0,1.0,3.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,68.0,4.0,4.0,0.0,16.0,91.0,12.0,12.0,0.0,6.0,2.0,0.0,1.0,2.0,2.0,3.0,12.0,12.0,13.0,10.0,10.0,10.0,9.0,8.0,12.0,11.0,13.0,11.0,0.0,5006.0,572.0,4286.0,531.0,3513.0,630.0,743.0,19228.0,4027.0,131.0,4.0,13.0,75.0,89.0,16.0,113.0,32.0,97.0,146.0,12364.0,506.0,4289.0,413.0,6094.0,925.0,10900.0,5334.0,404.0,11558.0,1.0,0.0,16499.0,150915.0,202258.0,277565.0,892.0,177874.0,139642.0,246763.0,236038.0,48695.0,1200204.0,16574.0,5830.0,5036.0,4929.0,6626.0,4438.0,11530.0,6178.0,20182.0,15967.0,8860.0,7486.0,5791.0,4671.0,5261.0,5594.0,6752.0,7961.0,9762.0,10682.0,10.0,0.0,4210.0,317.0,174.0,230.0,0.0,0.0,0.0,101.0,550.0,382.0,7.0,13.0,3.0,3.0,4.0,12.0,6.0,1.0,7.0,4.0,200.0,10751.0,7230.0,6261.0,6816.0,5834.0,4947.0,8614.0,8557.0,10945.0,8312.0,0.0,5.0,0.0,34,11,30,30,84,131,11,34,50,57,8902,29634,324,392,24085,28702,675088,822053,37603,59687,30177,42643,4614,1350,29,31,4,37,34609,43658
12,6.0,6.0,13.0,5.0,6.0,12.0,3.0,4.0,5.0,5.0,0.0,0.0,102.0,1495.0,867.0,890.0,1905.0,162.0,543.0,46.0,1162.0,857.0,7.0,6.0,4.0,1.0,2.0,5.0,7.0,8.0,8.0,7.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,97.0,8.0,20.0,0.0,0.0,71.0,0.0,6.0,0.0,4.0,6.0,12.0,13.0,1.0,5.0,8.0,2.0,2.0,12.0,9.0,12.0,13.0,13.0,9.0,13.0,11.0,11.0,10.0,9451.0,4081.0,532.0,1213.0,1938.0,2713.0,1996.0,1555.0,9072.0,511.0,104.0,24.0,32.0,127.0,146.0,26.0,138.0,9.0,127.0,133.0,2126.0,1744.0,15225.0,15409.0,14589.0,963.0,11854.0,12629.0,826.0,12971.0,0.0,0.0,27117.0,75708.0,265223.0,84580.0,105750.0,56279.0,384384.0,148345.0,49386.0,36240.0,1200429.0,11578.0,6368.0,16443.0,17329.0,19254.0,4223.0,13850.0,14758.0,9898.0,13483.0,7177.0,5765.0,9817.0,10730.0,12695.0,5627.0,7868.0,8996.0,6687.0,7107.0,0.0,8.0,0.0,542.0,686.0,706.0,2725.0,546.0,0.0,573.0,0.0,0.0,5.0,20.0,2.0,4.0,6.0,11.0,4.0,1.0,5.0,6.0,100.0,9318.0,5585.0,9868.0,10716.0,11120.0,5914.0,10039.0,7571.0,8214.0,7177.0,2.0,2.0,0.0,19,36,30,30,135,77,36,19,59,54,15847,17215,435,431,48312,40024,538949,694063,68827,58357,46046,36423,4663,1115,28,36,42,23,46936,38586
13,0.0,15.0,0.0,2.0,3.0,4.0,1.0,11.0,4.0,6.0,0.0,1.0,30.0,497.0,1146.0,803.0,1533.0,792.0,1021.0,1082.0,892.0,907.0,2.0,1.0,2.0,5.0,4.0,7.0,3.0,4.0,1.0,2.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,114.0,0.0,4.0,0.0,8.0,108.0,4.0,4.0,0.0,4.0,5.0,1.0,1.0,0.0,2.0,1.0,8.0,9.0,12.0,10.0,12.0,11.0,11.0,8.0,12.0,11.0,12.0,12.0,4092.0,2271.0,355.0,6619.0,1807.0,1655.0,0.0,489.0,8141.0,2917.0,149.0,7.0,36.0,128.0,144.0,35.0,132.0,16.0,143.0,157.0,2791.0,349.0,5505.0,317.0,4260.0,476.0,6085.0,7893.0,994.0,9739.0,0.0,1.0,32607.0,108745.0,151908.0,116610.0,0.0,86460.0,107273.0,69701.0,371456.0,114888.0,1200310.0,9799.0,2621.0,6216.0,7708.0,6067.0,2420.0,7263.0,8595.0,9481.0,12995.0,8230.0,5897.0,8595.0,6463.0,7956.0,4367.0,6371.0,6682.0,8692.0,10346.0,6.0,4.0,2914.0,0.0,356.0,772.0,0.0,288.0,1178.0,212.0,346.0,338.0,7.0,40.0,4.0,9.0,9.0,26.0,6.0,4.0,3.0,9.0,200.0,9898.0,6242.0,9348.0,7443.0,8482.0,4339.0,9096.0,8548.0,9743.0,8728.0,1.0,0.0,0.0,20,11,30,30,134,124,11,20,54,57,14528,13818,492,455,13349,25060,387585,772063,32210,40955,35611,37988,4330,2074,55,62,9,37,39510,42357
14,3.0,12.0,0.0,6.0,3.0,6.0,6.0,8.0,8.0,6.0,0.0,1.0,38.0,398.0,524.0,574.0,733.0,475.0,44.0,49.0,1965.0,1889.0,4.0,2.0,7.0,7.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,4.0,CLASSIC,CUSTOM_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,80.0,8.0,0.0,0.0,4.0,98.0,4.0,5.0,0.0,2.0,9.0,2.0,0.0,0.0,3.0,5.0,11.0,7.0,12.0,10.0,11.0,11.0,10.0,9.0,12.0,11.0,13.0,12.0,369.0,2330.0,11688.0,2501.0,594.0,2275.0,0.0,580.0,13769.0,1166.0,127.0,24.0,21.0,139.0,124.0,26.0,76.0,7.0,129.0,159.0,13077.0,732.0,305.0,6261.0,4510.0,1342.0,11168.0,10679.0,1701.0,10696.0,2.0,0.0,135982.0,19880.0,372502.0,58174.0,19590.0,37715.0,92029.0,242597.0,31474.0,57734.0,1200353.0,15199.0,3740.0,12583.0,8763.0,5104.0,4194.0,11168.0,11530.0,15990.0,11863.0,7803.0,5498.0,9044.0,7289.0,5708.0,4225.0,6089.0,7709.0,10420.0,9763.0,8.0,5.0,1753.0,676.0,588.0,0.0,0.0,576.0,0.0,271.0,520.0,0.0,11.0,38.0,3.0,8.0,11.0,28.0,6.0,2.0,11.0,42.0,200.0,9481.0,6720.0,8211.0,8357.0,6228.0,5122.0,8763.0,8387.0,10361.0,8935.0,0.0,0.0,0.0,26,13,30,30,90,111,13,26,53,58,17427,17845,437,395,25495,34976,623963,443714,45843,54291,34069,39479,2917,1467,61,99,18,40,37399,43166
15,0.0,6.0,1.0,2.0,3.0,4.0,4.0,7.0,4.0,6.0,0.0,1.0,612.0,-26.0,225.0,431.0,104.0,230.0,261.0,175.0,1274.0,424.0,5.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,120.0,4.0,0.0,0.0,17.0,127.0,0.0,4.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,6.0,2.0,12.0,8.0,11.0,12.0,10.0,9.0,13.0,12.0,11.0,11.0,303.0,1670.0,383.0,6441.0,650.0,4876.0,1506.0,381.0,5304.0,3421.0,158.0,18.0,15.0,173.0,148.0,13.0,151.0,27.0,112.0,121.0,2819.0,591.0,3480.0,792.0,6322.0,459.0,9322.0,8056.0,405.0,980.0,2.0,0.0,88885.0,61662.0,168160.0,339019.0,75503.0,143787.0,86535.0,325323.0,74320.0,97722.0,1200345.0,3605.0,3390.0,4116.0,7700.0,6972.0,5335.0,10828.0,9325.0,6069.0,4401.0,6362.0,5184.0,6190.0,8006.0,6729.0,4755.0,10000.0,8799.0,7634.0,7249.0,10.0,0.0,482.0,1128.0,252.0,465.0,0.0,0.0,0.0,887.0,359.0,0.0,6.0,36.0,8.0,8.0,37.0,30.0,13.0,8.0,6.0,6.0,200.0,9443.0,4809.0,7341.0,9648.0,7135.0,5214.0,10186.0,9835.0,8067.0,7676.0,0.0,1.0,0.0,14,7,30,30,124,148,7,14,54,55,12653,12282,507,429,13872,19354,815354,645562,27728,34013,32042,38866,1199,2374,89,69,10,27,38781,40573
16,1.0,3.0,4.0,4.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,396.0,541.0,28.0,416.0,942.0,171.0,517.0,671.0,837.0,963.0,2.0,2.0,4.0,6.0,1.0,3.0,5.0,0.0,3.0,1.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0,10.0,4.0,0.0,0.0,110.0,22.0,3.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,12.0,0.0,13.0,9.0,12.0,11.0,11.0,10.0,12.0,11.0,13.0,11.0,255.0,1953.0,8532.0,5817.0,1016.0,2291.0,7657.0,2634.0,1006.0,1150.0,115.0,38.0,26.0,106.0,164.0,6.0,159.0,12.0,121.0,166.0,2805.0,439.0,345.0,1164.0,5356.0,726.0,1222.0,209.0,15412.0,1790.0,1.0,1.0,66323.0,136620.0,325453.0,196082.0,60774.0,14368.0,28869.0,462919.0,103893.0,0.0,1200381.0,4215.0,2794.0,9250.0,7735.0,6504.0,3018.0,8880.0,3040.0,17832.0,2941.0,6686.0,4541.0,7803.0,5776.0,7767.0,4521.0,7497.0,7061.0,10442.0,7113.0,9.0,1.0,1153.0,402.0,372.0,753.0,132.0,0.0,0.0,196.0,1412.0,0.0,10.0,34.0,3.0,9.0,58.0,35.0,10.0,3.0,9.0,12.0,200.0,10049.0,5086.0,9434.0,7820.0,7344.0,6792.0,9422.0,8165.0,10834.0,7564.0,0.0,0.0,0.0,16,11,30,30,126,135,11,16,57,56,17911,14400,417,496,10396,19072,663000,732301,30722,35487,32553,36654,2410,2010,115,68,17,8,41439,41071
17,3.0,4.0,10.0,2.0,3.0,12.0,5.0,4.0,2.0,3.0,1.0,0.0,1479.0,820.0,1508.0,107.0,1886.0,1081.0,361.0,62.0,564.0,96.0,0.0,7.0,2.0,6.0,2.0,2.0,4.0,6.0,6.0,4.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,96.0,0.0,8.0,0.0,4.0,60.0,4.0,2.0,0.0,3.0,2.0,10.0,9.0,3.0,3.0,1.0,5.0,2.0,13.0,10.0,11.0,12.0,12.0,10.0,13.0,10.0,12.0,10.0,120.0,0.0,2006.0,16549.0,584.0,2366.0,9765.0,3312.0,1680.0,2528.0,147.0,15.0,19.0,117.0,144.0,32.0,144.0,16.0,88.0,122.0,5551.0,6535.0,4837.0,0.0,7004.0,1616.0,168.0,408.0,5363.0,6682.0,0.0,0.0,108650.0,117264.0,291881.0,256009.0,8197.0,35618.0,221309.0,196905.0,94114.0,39984.0,1200369.0,7044.0,6815.0,7419.0,16637.0,9402.0,4517.0,9933.0,3996.0,8636.0,9331.0,8699.0,5380.0,7548.0,8782.0,9861.0,6956.0,7566.0,5422.0,7274.0,6476.0,1.0,9.0,1371.0,279.0,576.0,88.0,1812.0,534.0,0.0,276.0,1592.0,120.0,3.0,23.0,8.0,5.0,12.0,17.0,6.0,11.0,7.0,8.0,100.0,10396.0,6235.0,7967.0,9898.0,8777.0,7216.0,9978.0,6799.0,8609.0,7013.0,2.0,1.0,0.0,12,27,30,30,108,78,27,12,58,55,21625,17285,459,385,19008,19156,700355,669576,45019,38711,41846,32118,4381,2267,45,55,30,18,44254,38634
18,4.0,4.0,3.0,5.0,2.0,5.0,2.0,3.0,2.0,4.0,0.0,2.0,243.0,55.0,148.0,892.0,365.0,161.0,297.0,390.0,325.0,111.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,4.0,138.0,0.0,12.0,0.0,0.0,3.0,2.0,5.0,1.0,3.0,3.0,2.0,3.0,10.0,9.0,12.0,13.0,12.0,9.0,13.0,12.0,13.0,12.0,5970.0,2650.0,447.0,5276.0,0.0,2640.0,2867.0,762.0,1293.0,8038.0,77.0,13.0,13.0,169.0,176.0,46.0,176.0,18.0,167.0,158.0,605.0,1042.0,7374.0,494.0,4610.0,457.0,7345.0,6206.0,3755.0,0.0,2.0,0.0,170832.0,89229.0,163126.0,122544.0,9346.0,65129.0,45294.0,144511.0,98070.0,55255.0,1200336.0,7308.0,4161.0,8284.0,8308.0,6110.0,3664.0,11531.0,8116.0,6029.0,8681.0,4808.0,5280.0,7448.0,7892.0,8065.0,4971.0,8027.0,7848.0,7525.0,8061.0,11.0,0.0,732.0,468.0,462.0,2538.0,1500.0,566.0,1317.0,1146.0,980.0,643.0,11.0,160.0,7.0,16.0,8.0,82.0,14.0,4.0,8.0,12.0,200.0,7061.0,5097.0,8608.0,10175.0,9002.0,5674.0,10310.0,9678.0,10322.0,9386.0,0.0,1.0,82.0,12,11,30,30,119,154,11,12,56,59,14333,15610,481,532,13540,18348,530977,432359,33674,38518,33184,36741,5798,4554,124,198,19,15,40520,44793
19,6.0,15.0,13.0,4.0,8.0,7.0,3.0,9.0,6.0,9.0,1.0,1.0,526.0,430.0,604.0,645.0,119.0,742.0,542.0,509.0,631.0,458.0,1.0,9.0,6.0,4.0,9.0,5.0,4.0,4.0,4.0,3.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,77.0,5.0,0.0,1.0,12.0,122.0,2.0,0.0,0.0,5.0,2.0,6.0,5.0,6.0,2.0,3.0,10.0,10.0,12.0,9.0,11.0,11.0,11.0,10.0,12.0,12.0,12.0,12.0,3218.0,2183.0,5465.0,762.0,1087.0,13483.0,81.0,151.0,12398.0,2692.0,101.0,23.0,24.0,110.0,105.0,19.0,154.0,10.0,124.0,146.0,4242.0,1841.0,972.0,6435.0,10738.0,550.0,8738.0,10039.0,885.0,12460.0,1.0,0.0,420711.0,40597.0,264157.0,62419.0,1552.0,135304.0,152780.0,236883.0,207454.0,213331.0,1200394.0,7501.0,4617.0,7111.0,7787.0,11825.0,14588.0,9089.0,10553.0,13433.0,15912.0,7026.0,4890.0,6794.0,7360.0,7754.0,7747.0,8412.0,8174.0,9326.0,9908.0,7.0,2.0,40.0,592.0,673.0,590.0,0.0,554.0,270.0,363.0,150.0,759.0,10.0,34.0,2.0,19.0,7.0,306.0,11.0,13.0,8.0,11.0,200.0,9103.0,5236.0,7763.0,8504.0,8103.0,6281.0,9614.0,9008.0,9461.0,9092.0,0.0,0.0,0.0,25,24,30,30,89,136,24,25,55,57,24015,17505,359,457,22937,33963,884143,851045,48812,53604,36681,40710,1857,2134,344,77,38,42,39754,42411
20,4.0,6.0,4.0,5.0,6.0,11.0,2.0,3.0,5.0,3.0,1.0,0.0,483.0,395.0,217.0,80.0,570.0,519.0,166.0,495.0,750.0,350.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,103.0,0.0,5.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,2.0,3.0,3.0,6.0,12.0,9.0,12.0,12.0,11.0,10.0,12.0,12.0,13.0,11.0,4018.0,3188.0,1099.0,6026.0,926.0,2042.0,641.0,0.0,6890.0,800.0,142.0,27.0,18.0,172.0,149.0,8.0,136.0,19.0,187.0,126.0,2949.0,1905.0,13179.0,663.0,13810.0,955.0,5374.0,4086.0,921.0,8200.0,1.0,0.0,411708.0,148563.0,123308.0,273265.0,108717.0,193233.0,135244.0,272836.0,155868.0,118203.0,1200450.0,6967.0,5659.0,14747.0,6689.0,16218.0,3550.0,9203.0,4658.0,8436.0,9001.0,6483.0,4720.0,9117.0,7005.0,10040.0,5819.0,7181.0,8585.0,9605.0,8235.0,3.0,9.0,0.0,566.0,468.0,0.0,1482.0,552.0,3187.0,572.0,624.0,0.0,8.0,14.0,3.0,12.0,7.0,20.0,6.0,6.0,7.0,43.0,100.0,9010.0,5223.0,8803.0,9809.0,8022.0,6644.0,8759.0,9581.0,11076.0,7311.0,1.0,1.0,0.0,15,16,30,30,112,140,16,15,57,57,14111,11519,489,495,31556,20486,1110231,830714,48171,36957,38464,38326,2502,4949,50,76,30,19,42288,41950
21,2.0,2.0,8.0,5.0,1.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,2276.0,621.0,1363.0,456.0,1300.0,68.0,703.0,128.0,210.0,943.0,4.0,8.0,3.0,4.0,3.0,5.0,6.0,7.0,3.0,2.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,74.0,0.0,0.0,0.0,4.0,100.0,8.0,0.0,0.0,5.0,9.0,3.0,7.0,2.0,2.0,7.0,4.0,5.0,12.0,8.0,12.0,12.0,12.0,10.0,12.0,12.0,13.0,11.0,3442.0,5269.0,2348.0,7514.0,658.0,8472.0,471.0,1171.0,8288.0,99.0,130.0,12.0,20.0,129.0,146.0,17.0,106.0,38.0,132.0,134.0,7046.0,453.0,13012.0,685.0,7563.0,387.0,7883.0,7846.0,353.0,8339.0,0.0,1.0,60857.0,167105.0,268071.0,165735.0,0.0,149209.0,37795.0,105608.0,71630.0,63146.0,1200482.0,10488.0,6157.0,16237.0,8845.0,8222.0,9319.0,8396.0,10262.0,8641.0,8632.0,9026.0,4596.0,9663.0,7036.0,9100.0,6093.0,6953.0,9313.0,8125.0,7958.0,2.0,8.0,0.0,434.0,876.0,645.0,0.0,460.0,41.0,1244.0,0.0,193.0,8.0,11.0,14.0,7.0,8.0,226.0,7.0,5.0,12.0,36.0,100.0,9762.0,4964.0,8999.0,9909.0,9018.0,6132.0,8834.0,9537.0,10753.0,8506.0,1.0,1.0,0.0,19,26,30,30,82,112,26,19,58,56,22434,15298,442,422,28693,24874,643872,445284,53111,42088,40918,36945,1981,1912,263,71,21,18,43820,42594
22,2.0,8.0,3.0,7.0,9.0,11.0,4.0,3.0,0.0,3.0,1.0,1.0,795.0,897.0,3.0,767.0,375.0,700.0,428.0,1261.0,636.0,40.0,2.0,5.0,3.0,9.0,4.0,2.0,4.0,3.0,3.0,8.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,122.0,2.0,8.0,0.0,0.0,94.0,14.0,5.0,0.0,5.0,6.0,7.0,3.0,2.0,1.0,3.0,12.0,4.0,12.0,8.0,13.0,10.0,11.0,10.0,11.0,11.0,14.0,9.0,0.0,2802.0,1519.0,12349.0,11227.0,4082.0,311.0,3001.0,13539.0,258.0,139.0,26.0,54.0,78.0,121.0,19.0,106.0,35.0,153.0,103.0,9541.0,1547.0,9809.0,2732.0,246.0,1335.0,3813.0,308.0,1713.0,10945.0,0.0,0.0,81416.0,35114.0,193511.0,50943.0,110673.0,125058.0,78243.0,328580.0,98233.0,14575.0,1200280.0,10401.0,4984.0,12812.0,15081.0,11495.0,5418.0,6112.0,3714.0,15252.0,11204.0,8555.0,4447.0,10228.0,8362.0,7715.0,6255.0,5828.0,7231.0,11116.0,6905.0,5.0,9.0,860.0,634.0,1483.0,0.0,22.0,0.0,1987.0,404.0,0.0,0.0,10.0,35.0,2.0,11.0,8.0,46.0,11.0,6.0,6.0,7.0,100.0,9162.0,4889.0,10081.0,6473.0,7879.0,6315.0,8383.0,8409.0,11624.0,5805.0,2.0,0.0,0.0,20,23,30,30,148,113,23,20,56,53,29177,19911,411,423,23663,18326,561601,554745,55207,41266,41115,35527,2365,3025,77,65,32,18,39910,39110
