,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,deathsplayer_6,riftherald_team200,ward_player_0,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
608,4.0,5.0,6.0,4.0,10.0,3.0,6.0,0.0,2.0,0.0,632.0,410.0,2204.0,1131.0,99.0,127.0,385.0,649.0,1007.0,146.0,2.0,5.0,3.0,2.0,2.0,1.0,6.0,2.0,3.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,115.0,0.0,8.0,0.0,5.0,100.0,0.0,0.0,6.0,0.0,6.0,4.0,4.0,0.0,4.0,1.0,4.0,1.0,13.0,9.0,12.0,12.0,11.0,9.0,11.0,11.0,12.0,10.0,1438.0,3911.0,3813.0,15110.0,1212.0,2452.0,1228.0,185.0,7645.0,0.0,140.0,15.0,12.0,139.0,147.0,33.0,109.0,7.0,161.0,137.0,5735.0,545.0,3114.0,2044.0,10955.0,718.0,8025.0,4137.0,575.0,8156.0,2.0,0.0,50006.0,33915.0,836670.0,302145.0,2578.0,199579.0,76521.0,337777.0,58718.0,35099.0,1200278.0,8030.0,7167.0,7331.0,17154.0,14162.0,3171.0,9253.0,4679.0,8497.0,8264.0,9681.0,4410.0,8729.0,7926.0,8224.0,5402.0,6390.0,6099.0,7952.0,6206.0,0.0,5.0,856.0,2710.0,403.0,0.0,1994.0,0.0,0.0,357.0,276.0,108.0,4.0,25.0,8.0,5.0,11.0,22.0,8.0,3.0,4.0,7.0,100.0,10146.0,5206.0,8778.0,9153.0,7780.0,5766.0,7751.0,7425.0,9631.0,6869.0,1.0,4.0,0.0,0.0,1.0,0.0,10,20,30,30,137,105,20,10,57,53,24025,12969,471,429,22566,21438,1390978,542030,49848,37860,39962,31057,3253,3451,50,47,26,15,41623,36882
609,3.0,0.0,0.0,2.0,7.0,3.0,4.0,3.0,3.0,1.0,308.0,191.0,385.0,356.0,328.0,237.0,80.0,303.0,8.0,306.0,5.0,3.0,7.0,9.0,2.0,0.0,0.0,4.0,4.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,13.0,148.0,6.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,4.0,7.0,11.0,0.0,11.0,9.0,10.0,12.0,11.0,9.0,12.0,14.0,13.0,10.0,5882.0,4029.0,871.0,295.0,569.0,2455.0,570.0,9814.0,1350.0,4754.0,141.0,18.0,10.0,124.0,160.0,3.0,133.0,25.0,117.0,139.0,823.0,617.0,2494.0,9682.0,8216.0,867.0,9129.0,208.0,14120.0,871.0,0.0,1.0,226933.0,90409.0,111682.0,35836.0,44757.0,28603.0,50378.0,213693.0,52062.0,305620.0,1200394.0,6705.0,4920.0,3492.0,10429.0,8848.0,4012.0,12537.0,10778.0,16346.0,5626.0,5593.0,5366.0,5435.0,6896.0,8523.0,4562.0,9220.0,10173.0,9457.0,6521.0,11.0,0.0,0.0,274.0,126.0,452.0,62.0,690.0,2837.0,755.0,876.0,0.0,4.0,22.0,6.0,5.0,11.0,33.0,7.0,10.0,5.0,6.0,200.0,8432.0,5434.0,6900.0,9062.0,7601.0,5727.0,9472.0,11964.0,10555.0,6819.0,0.0,0.0,1.0,0.0,0.0,0.0,23,11,30,30,89,168,11,23,53,58,10072,20517,438,432,22082,24945,447811,712162,33486,50207,31009,40737,1330,4742,59,50,9,16,37722,44244
610,11.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,0.0,486.0,397.0,237.0,685.0,932.0,1240.0,211.0,643.0,543.0,910.0,6.0,6.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,105.0,0.0,3.0,0.0,0.0,152.0,0.0,0.0,3.0,0.0,6.0,4.0,6.0,1.0,3.0,7.0,3.0,5.0,13.0,10.0,12.0,13.0,12.0,10.0,12.0,13.0,12.0,12.0,9541.0,3483.0,52.0,8907.0,1783.0,1508.0,6697.0,0.0,1413.0,5956.0,141.0,7.0,13.0,146.0,179.0,28.0,115.0,12.0,176.0,144.0,2425.0,664.0,14259.0,731.0,8034.0,1163.0,1321.0,9987.0,8296.0,1514.0,2.0,0.0,35116.0,108651.0,209024.0,9118.0,6907.0,41325.0,197739.0,350346.0,0.0,12023.0,1200411.0,11966.0,4339.0,14916.0,10201.0,10304.0,3051.0,8018.0,10523.0,9710.0,7589.0,7651.0,5621.0,9202.0,7725.0,9332.0,4925.0,7151.0,9758.0,7918.0,8205.0,4.0,9.0,0.0,192.0,604.0,562.0,486.0,379.0,0.0,536.0,0.0,118.0,4.0,38.0,2.0,9.0,9.0,42.0,10.0,16.0,15.0,11.0,100.0,10193.0,6831.0,9292.0,10319.0,8957.0,6359.0,9037.0,10307.0,9437.0,9129.0,6.0,7.0,0.0,0.0,1.0,0.0,18,20,30,30,108,152,20,18,60,59,21791,17549,507,454,26612,21782,301490,668759,50438,40179,38835,38653,2031,846,66,90,18,19,45120,44741
611,5.0,6.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,0.0,413.0,371.0,989.0,1505.0,235.0,134.0,607.0,285.0,243.0,939.0,4.0,2.0,6.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,113.0,8.0,0.0,0.0,0.0,101.0,4.0,8.0,3.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,6.0,4.0,11.0,9.0,12.0,13.0,11.0,9.0,11.0,11.0,12.0,10.0,8330.0,1666.0,1747.0,588.0,0.0,1976.0,3382.0,423.0,10706.0,2209.0,112.0,16.0,18.0,151.0,164.0,30.0,104.0,30.0,122.0,142.0,288.0,338.0,12053.0,3994.0,10651.0,482.0,662.0,9133.0,1473.0,7926.0,1.0,0.0,184820.0,144687.0,130531.0,113138.0,36138.0,29934.0,299232.0,185290.0,45598.0,49238.0,1200422.0,8819.0,2245.0,15001.0,5049.0,10759.0,2931.0,4607.0,10051.0,12780.0,10302.0,6663.0,5056.0,9149.0,8620.0,9510.0,5069.0,6757.0,8175.0,7833.0,7389.0,7.0,6.0,199.0,240.0,1201.0,466.0,108.0,471.0,562.0,494.0,600.0,166.0,19.0,41.0,4.0,11.0,10.0,64.0,12.0,7.0,11.0,14.0,200.0,8074.0,6040.0,9272.0,10145.0,8371.0,5458.0,7964.0,7921.0,9110.0,6962.0,4.0,3.0,1.0,0.0,2.0,0.0,16,17,30,30,129,113,17,16,56,53,12641,18386,475,414,27468,19532,494561,724045,42559,39985,39011,35210,2445,2062,108,85,23,21,41320,37997
612,2.0,5.0,3.0,4.0,4.0,2.0,3.0,5.0,1.0,0.0,1452.0,360.0,249.0,461.0,356.0,836.0,706.0,276.0,1184.0,732.0,2.0,3.0,3.0,3.0,0.0,2.0,5.0,3.0,4.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,8.0,90.0,12.0,4.0,5.0,3.0,2.0,10.0,4.0,0.0,3.0,2.0,1.0,1.0,13.0,8.0,11.0,13.0,11.0,10.0,12.0,10.0,12.0,10.0,1740.0,1513.0,5017.0,1275.0,0.0,2777.0,1360.0,3880.0,1856.0,231.0,193.0,27.0,99.0,12.0,154.0,29.0,150.0,8.0,128.0,134.0,5771.0,337.0,602.0,15375.0,5796.0,877.0,8903.0,895.0,6170.0,7773.0,2.0,0.0,35212.0,29228.0,117549.0,217260.0,57742.0,68826.0,126832.0,352982.0,139455.0,89822.0,1200395.0,7511.0,2146.0,5813.0,17274.0,7261.0,4198.0,10263.0,5111.0,9091.0,8004.0,9776.0,4995.0,6144.0,10195.0,8481.0,4591.0,8101.0,6451.0,6939.0,6807.0,1.0,3.0,0.0,295.0,193.0,623.0,1465.0,543.0,0.0,336.0,1063.0,0.0,7.0,29.0,7.0,12.0,9.0,21.0,11.0,3.0,6.0,8.0,100.0,10894.0,4866.0,7932.0,11287.0,7964.0,6226.0,9817.0,7199.0,9409.0,6588.0,1.0,6.0,0.0,0.0,0.0,0.0,10,21,30,30,141,114,21,10,58,52,10809,8840,487,447,28421,24078,496589,738319,42057,34615,39187,33293,2824,1694,56,57,17,13,44303,37879
613,6.0,5.0,7.0,3.0,4.0,1.0,3.0,2.0,4.0,0.0,1721.0,752.0,575.0,897.0,859.0,351.0,821.0,182.0,753.0,874.0,4.0,2.0,3.0,0.0,2.0,2.0,5.0,3.0,0.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,0.0,4.0,0.0,0.0,109.0,4.0,0.0,6.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,0.0,2.0,12.0,9.0,12.0,13.0,10.0,9.0,11.0,11.0,11.0,11.0,11392.0,2972.0,916.0,7914.0,1531.0,1913.0,6365.0,0.0,1347.0,504.0,127.0,12.0,13.0,135.0,147.0,30.0,115.0,15.0,126.0,155.0,724.0,1072.0,6050.0,1516.0,6029.0,349.0,2523.0,7875.0,3460.0,6925.0,2.0,0.0,208248.0,123299.0,169543.0,248712.0,0.0,52461.0,35705.0,121419.0,61872.0,90641.0,1200415.0,12189.0,4044.0,7316.0,9717.0,7561.0,2263.0,9009.0,11467.0,5863.0,7429.0,8056.0,4827.0,7498.0,7122.0,6659.0,4401.0,6746.0,7677.0,5743.0,7469.0,4.0,8.0,72.0,0.0,349.0,286.0,0.0,0.0,120.0,3591.0,1055.0,0.0,12.0,38.0,5.0,10.0,9.0,27.0,15.0,5.0,0.0,54.0,100.0,9925.0,5562.0,8857.0,10409.0,6750.0,5217.0,8073.0,8221.0,8555.0,7714.0,4.0,3.0,0.0,0.0,1.0,0.0,11,13,30,30,103,113,13,11,56,53,23666,11188,452,423,14668,21855,678964,432936,39046,37812,33736,32462,707,4766,63,112,23,16,41158,38125
614,5.0,2.0,8.0,7.0,15.0,6.0,3.0,5.0,2.0,0.0,891.0,-21.0,561.0,687.0,2000.0,996.0,516.0,293.0,88.0,304.0,5.0,3.0,3.0,5.0,1.0,1.0,5.0,6.0,2.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,111.0,18.0,8.0,0.0,4.0,100.0,1.0,0.0,0.0,0.0,9.0,2.0,6.0,0.0,3.0,7.0,4.0,1.0,12.0,10.0,11.0,12.0,12.0,10.0,13.0,12.0,12.0,10.0,352.0,2881.0,0.0,8502.0,137.0,2637.0,10802.0,12194.0,10563.0,414.0,127.0,17.0,11.0,130.0,188.0,6.0,128.0,20.0,125.0,124.0,4490.0,160.0,10706.0,424.0,14356.0,239.0,2298.0,2353.0,436.0,4532.0,0.0,0.0,147096.0,105753.0,463725.0,267655.0,28371.0,124257.0,234155.0,252485.0,164452.0,337052.0,1200277.0,6179.0,3419.0,13671.0,8926.0,16013.0,2876.0,13190.0,15139.0,10999.0,5140.0,5791.0,4459.0,9510.0,7797.0,9600.0,5646.0,8316.0,8493.0,7948.0,6304.0,2.0,5.0,1335.0,378.0,2964.0,0.0,1519.0,0.0,90.0,592.0,0.0,192.0,6.0,21.0,1.0,10.0,4.0,24.0,5.0,3.0,8.0,4.0,100.0,9130.0,6206.0,8107.0,9712.0,8915.0,7053.0,10041.0,8755.0,8674.0,6422.0,2.0,1.0,2.0,0.0,1.0,0.0,15,17,30,30,141,105,17,15,57,57,11628,36854,462,414,30215,9779,1031104,1093897,47665,47887,38344,35520,5818,1252,45,41,34,21,42917,40098
615,5.0,6.0,4.0,1.0,8.0,3.0,3.0,1.0,1.0,2.0,722.0,675.0,1062.0,1051.0,491.0,574.0,249.0,810.0,2536.0,406.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,118.0,4.0,2.0,0.0,0.0,122.0,8.0,22.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,3.0,2.0,5.0,12.0,9.0,11.0,12.0,10.0,9.0,12.0,11.0,13.0,12.0,2138.0,1447.0,856.0,4247.0,2054.0,2393.0,0.0,483.0,2659.0,1000.0,133.0,30.0,17.0,145.0,137.0,2.0,129.0,18.0,170.0,203.0,5050.0,1417.0,4402.0,220.0,7934.0,769.0,6445.0,4879.0,1331.0,13658.0,2.0,0.0,46806.0,94698.0,228819.0,92114.0,9610.0,15757.0,75543.0,454544.0,168257.0,159377.0,1200407.0,7188.0,2993.0,5610.0,4467.0,9988.0,3358.0,6445.0,5662.0,4266.0,15042.0,7222.0,5430.0,7097.0,7191.0,7751.0,4899.0,6119.0,7535.0,8041.0,11025.0,10.0,4.0,0.0,128.0,352.0,0.0,0.0,196.0,0.0,300.0,276.0,383.0,7.0,46.0,5.0,9.0,15.0,37.0,16.0,5.0,12.0,13.0,200.0,9105.0,5787.0,8112.0,9277.0,6927.0,5897.0,9069.0,8444.0,10281.0,8679.0,6.0,3.0,0.0,0.0,1.0,0.0,11,11,30,30,124,152,11,11,54,57,11688,5589,434,550,18375,27730,393106,952419,30611,34408,34160,38150,548,1087,73,92,25,13,39318,42260
616,7.0,7.0,1.0,3.0,7.0,0.0,1.0,8.0,1.0,0.0,1742.0,352.0,851.0,2474.0,1106.0,1136.0,203.0,1645.0,1407.0,1874.0,0.0,2.0,1.0,3.0,6.0,3.0,3.0,3.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,16.0,16.0,0.0,6.0,115.0,0.0,10.0,7.0,2.0,4.0,6.0,2.0,0.0,0.0,6.0,3.0,2.0,13.0,10.0,12.0,13.0,9.0,10.0,10.0,12.0,11.0,13.0,6430.0,7669.0,0.0,7484.0,123.0,1819.0,1128.0,392.0,893.0,5861.0,148.0,20.0,36.0,147.0,112.0,46.0,91.0,39.0,128.0,195.0,1961.0,1300.0,5097.0,1090.0,4345.0,580.0,265.0,5396.0,9349.0,449.0,1.0,1.0,610467.0,222279.0,235941.0,833773.0,146204.0,64471.0,112623.0,365144.0,89137.0,53128.0,1200304.0,8392.0,9732.0,6842.0,8575.0,4568.0,2535.0,1394.0,6218.0,10416.0,6310.0,8916.0,6072.0,9466.0,8649.0,7441.0,5551.0,4953.0,8935.0,8042.0,8564.0,3.0,8.0,0.0,762.0,1744.0,0.0,100.0,136.0,0.0,429.0,174.0,0.0,11.0,25.0,5.0,5.0,7.0,23.0,8.0,2.0,12.0,14.0,100.0,10225.0,6547.0,9159.0,11063.0,5965.0,6421.0,6335.0,9638.0,7590.0,11176.0,1.0,7.0,0.0,0.0,1.0,0.0,13,19,30,30,134,131,19,13,57,56,15856,15943,489,473,13073,16759,1890856,842311,30912,34070,40023,36566,1980,1365,51,61,19,17,42833,41286
617,10.0,3.0,1.0,1.0,3.0,2.0,7.0,3.0,9.0,0.0,555.0,220.0,334.0,87.0,927.0,218.0,56.0,1075.0,869.0,1561.0,3.0,0.0,5.0,3.0,3.0,5.0,1.0,2.0,1.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,10.0,8.0,0.0,20.0,106.0,13.0,13.0,2.0,3.0,0.0,2.0,1.0,1.0,4.0,7.0,2.0,3.0,12.0,10.0,9.0,11.0,12.0,8.0,13.0,11.0,12.0,12.0,0.0,3714.0,2959.0,587.0,412.0,2193.0,0.0,9663.0,174.0,563.0,162.0,39.0,20.0,151.0,158.0,33.0,152.0,6.0,163.0,165.0,9360.0,935.0,1176.0,4995.0,6447.0,628.0,6152.0,176.0,6636.0,8442.0,1.0,0.0,73061.0,52656.0,334382.0,68561.0,52150.0,101600.0,134687.0,442967.0,102753.0,227487.0,1200371.0,9360.0,4966.0,4577.0,6049.0,7168.0,3268.0,6732.0,10419.0,7523.0,9516.0,7715.0,6140.0,5609.0,8002.0,6842.0,4873.0,9026.0,8060.0,8059.0,9856.0,7.0,2.0,0.0,316.0,441.0,466.0,308.0,446.0,580.0,579.0,711.0,510.0,8.0,15.0,1.0,8.0,5.0,22.0,6.0,11.0,8.0,10.0,200.0,9684.0,6511.0,5759.0,8455.0,8803.0,4967.0,11229.0,8357.0,9674.0,9246.0,1.0,2.0,1.0,0.0,0.0,0.0,19,6,30,30,98,156,6,19,52,58,6151,14114,524,525,22606,22341,629754,960550,30422,39156,33041,41141,1661,2696,44,50,9,31,37668,45017
618,6.0,5.0,0.0,1.0,7.0,2.0,4.0,3.0,1.0,0.0,28.0,771.0,1163.0,240.0,234.0,83.0,1858.0,63.0,465.0,1982.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,140.0,0.0,4.0,0.0,0.0,88.0,12.0,12.0,2.0,0.0,4.0,4.0,1.0,1.0,3.0,5.0,0.0,5.0,12.0,9.0,13.0,12.0,10.0,9.0,12.0,11.0,13.0,11.0,488.0,1178.0,0.0,6798.0,348.0,3421.0,5812.0,0.0,9151.0,1603.0,143.0,30.0,24.0,127.0,154.0,6.0,134.0,11.0,186.0,170.0,6274.0,683.0,6284.0,844.0,4615.0,361.0,927.0,6687.0,560.0,4041.0,1.0,0.0,152255.0,102745.0,584202.0,24115.0,47358.0,124123.0,28304.0,214433.0,65824.0,12484.0,1200338.0,6762.0,2207.0,8097.0,7643.0,4963.0,3783.0,6740.0,8561.0,9712.0,5984.0,7683.0,4886.0,9302.0,7155.0,6694.0,5337.0,7318.0,8113.0,7420.0,8547.0,7.0,6.0,0.0,346.0,1812.0,0.0,0.0,0.0,0.0,1874.0,0.0,338.0,11.0,45.0,3.0,6.0,41.0,55.0,10.0,5.0,6.0,11.0,200.0,9912.0,5979.0,10712.0,8866.0,7233.0,6106.0,9258.0,7765.0,10924.0,8348.0,3.0,2.0,1.0,4.0,1.0,0.0,13,12,30,30,148,112,12,13,56,56,11055,17744,454,531,18378,12898,932053,423790,31248,33204,36171,36284,1812,2558,116,77,16,16,42829,42274
619,8.0,5.0,6.0,7.0,8.0,7.0,2.0,2.0,3.0,1.0,2073.0,652.0,40.0,911.0,468.0,147.0,367.0,1145.0,1856.0,671.0,5.0,6.0,2.0,3.0,6.0,0.0,4.0,3.0,3.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,117.0,0.0,0.0,2.0,0.0,116.0,4.0,0.0,1.0,0.0,6.0,4.0,2.0,5.0,4.0,2.0,3.0,7.0,12.0,10.0,12.0,12.0,11.0,10.0,13.0,12.0,13.0,11.0,1938.0,2732.0,805.0,10919.0,696.0,6982.0,8360.0,4795.0,1813.0,1008.0,141.0,29.0,32.0,139.0,128.0,26.0,139.0,12.0,146.0,153.0,4660.0,1590.0,8643.0,2418.0,8906.0,1235.0,4132.0,508.0,4084.0,11482.0,1.0,1.0,82755.0,50406.0,218172.0,26064.0,121070.0,67579.0,197641.0,145262.0,86422.0,54213.0,1200438.0,7418.0,4699.0,9945.0,14263.0,9602.0,8896.0,12492.0,5955.0,6828.0,12776.0,8148.0,5101.0,9075.0,7876.0,7023.0,6772.0,8502.0,6830.0,7571.0,8771.0,3.0,11.0,820.0,376.0,496.0,926.0,0.0,678.0,0.0,651.0,930.0,286.0,6.0,30.0,3.0,5.0,55.0,31.0,26.0,85.0,10.0,7.0,100.0,9043.0,6282.0,9934.0,9680.0,7800.0,7233.0,10632.0,8898.0,10199.0,8034.0,2.0,2.0,0.0,16.0,0.0,0.0,16,18,30,30,123,120,18,16,57,59,21340,18708,466,479,25862,21796,515640,533944,50124,42750,38894,36775,2920,2243,100,158,28,22,43690,44045
620,6.0,3.0,1.0,4.0,6.0,1.0,4.0,4.0,6.0,1.0,569.0,416.0,417.0,823.0,612.0,483.0,1563.0,921.0,806.0,392.0,8.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,127.0,16.0,0.0,0.0,8.0,88.0,2.0,8.0,2.0,3.0,3.0,2.0,4.0,2.0,7.0,4.0,1.0,2.0,10.0,9.0,11.0,13.0,11.0,10.0,14.0,11.0,12.0,10.0,928.0,3587.0,1840.0,6169.0,0.0,1111.0,877.0,846.0,5028.0,638.0,107.0,4.0,10.0,191.0,142.0,41.0,162.0,32.0,139.0,125.0,5631.0,430.0,7635.0,150.0,6681.0,2032.0,7479.0,4005.0,51.0,9154.0,0.0,1.0,66094.0,93934.0,320290.0,137610.0,6541.0,82283.0,130629.0,263212.0,48118.0,39245.0,1200320.0,6559.0,4586.0,11196.0,6319.0,7581.0,3641.0,8413.0,5103.0,5079.0,9793.0,6234.0,5251.0,7557.0,8158.0,7752.0,5333.0,10408.0,7836.0,6231.0,7667.0,7.0,2.0,0.0,569.0,1720.0,0.0,899.0,497.0,56.0,252.0,0.0,0.0,10.0,19.0,4.0,7.0,7.0,73.0,8.0,4.0,7.0,8.0,200.0,6850.0,5424.0,8513.0,10378.0,7777.0,6184.0,11592.0,7583.0,8770.0,6383.0,0.0,1.0,1.0,8.0,0.0,0.0,17,13,30,30,153,110,13,17,55,56,10048,10976,491,462,22129,21119,612818,575138,35296,32974,35034,37393,3116,877,101,46,14,21,39702,39752
