,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,baron_team100,deathsplayer_7,deathsplayer_8,inhibs_lost_team200,killsplayer_2,riftherald_team300,inhibs_lost_team100,assistsplayer_6,ward_player_0,baron_team200,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
595,8.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,280.0,399.0,359.0,291.0,458.0,253.0,581.0,392.0,498.0,1135.0,3.0,2.0,5.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,8.0,144.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,5.0,3.0,4.0,12.0,8.0,10.0,12.0,10.0,9.0,14.0,13.0,12.0,11.0,5648.0,2004.0,10.0,3831.0,1136.0,2686.0,0.0,6888.0,4820.0,3008.0,158.0,6.0,18.0,149.0,144.0,19.0,191.0,5.0,145.0,159.0,1342.0,247.0,3656.0,139.0,8740.0,1297.0,5605.0,264.0,683.0,11244.0,1.0,0.0,331599.0,150474.0,218052.0,242902.0,0.0,30787.0,97087.0,258827.0,76410.0,43277.0,1200427.0,6991.0,2252.0,3946.0,4221.0,9877.0,3984.0,6979.0,7774.0,7629.0,14649.0,6855.0,5374.0,5669.0,5851.0,5908.0,4603.0,9081.0,7857.0,7063.0,7858.0,11.0,0.0,0.0,0.0,280.0,251.0,0.0,0.0,1373.0,621.0,2126.0,396.0,5.0,29.0,4.0,6.0,3.0,15.0,7.0,12.0,6.0,7.0,200.0,9029.0,5035.0,6865.0,8787.0,6347.0,5487.0,11748.0,10483.0,9509.0,7933.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,15,3,30,30,90,156,3,15,53,58,13311,16720,488,506,15174,18043,823340,626075,29019,39283,28886,37233,531,4516,33,61,8,19,36515,44708
596,10.0,11.0,10.0,4.0,25.0,8.0,8.0,3.0,46.0,617.0,638.0,1713.0,1307.0,887.0,221.0,614.0,1508.0,211.0,3.0,11.0,5.0,6.0,3.0,5.0,12.0,6.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0,79.0,4.0,18.0,0.0,4.0,64.0,0.0,6.0,12.0,4.0,5.0,11.0,4.0,5.0,6.0,3.0,4.0,13.0,8.0,11.0,11.0,12.0,10.0,11.0,11.0,11.0,10.0,610.0,3180.0,862.0,9300.0,14570.0,0.0,573.0,664.0,6759.0,530.0,132.0,17.0,28.0,104.0,144.0,10.0,103.0,38.0,94.0,123.0,13320.0,1671.0,13486.0,1071.0,348.0,10823.0,10282.0,12516.0,1902.0,8878.0,0.0,1.0,149877.0,82752.0,316184.0,84095.0,72313.0,116225.0,59374.0,209726.0,164910.0,30982.0,1200410.0,14806.0,5314.0,15226.0,10917.0,14919.0,10913.0,10904.0,13680.0,8813.0,9908.0,11836.0,5617.0,10287.0,8153.0,10707.0,8637.0,7416.0,9638.0,6853.0,7996.0,1.0,5.0,875.0,462.0,876.0,546.0,0.0,90.0,48.0,500.0,152.0,498.0,7.0,4.0,4.0,3.0,10.0,29.0,13.0,8.0,12.0,8.0,100.0,10823.0,4832.0,8540.0,7782.0,9807.0,6890.0,7398.0,7802.0,7863.0,6500.0,7.0,0.0,7.0,7.0,0.0,11.0,1.0,0.0,5.0,7.0,0.0,0.0,22,43,30,30,114,74,43,22,57,51,25342,11706,418,375,39048,35249,738694,547744,66781,48619,49620,37520,2387,1660,53,45,57,34,43842,34395
597,1.0,3.0,0.0,4.0,5.0,7.0,3.0,2.0,164.0,1727.0,341.0,1203.0,1148.0,320.0,1858.0,1062.0,1246.0,3283.0,1.0,2.0,7.0,5.0,5.0,4.0,6.0,3.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,8.0,105.0,5.0,0.0,0.0,0.0,88.0,0.0,12.0,2.0,3.0,1.0,7.0,4.0,2.0,1.0,4.0,12.0,12.0,12.0,11.0,10.0,11.0,11.0,10.0,11.0,12.0,12.0,0.0,859.0,175.0,3554.0,1349.0,4345.0,5480.0,3371.0,9220.0,1973.0,107.0,118.0,8.0,82.0,107.0,33.0,12.0,12.0,145.0,172.0,10881.0,5718.0,2354.0,807.0,10204.0,1517.0,1327.0,638.0,1282.0,16182.0,1.0,0.0,115629.0,85432.0,136382.0,107660.0,150794.0,78034.0,110761.0,294213.0,292333.0,75426.0,1200379.0,10881.0,7970.0,2719.0,4361.0,11553.0,6531.0,7427.0,4501.0,11029.0,19797.0,6189.0,7127.0,5881.0,5218.0,9478.0,5920.0,7008.0,6482.0,7656.0,12047.0,10.0,1.0,0.0,1392.0,188.0,0.0,0.0,668.0,619.0,492.0,525.0,1640.0,10.0,7.0,1.0,6.0,6.0,24.0,15.0,2.0,10.0,5.0,200.0,9103.0,9005.0,7407.0,6558.0,7885.0,7869.0,6759.0,7803.0,9208.0,9881.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,22,14,30,30,110,108,14,22,55,57,9423,20903,337,459,25763,25147,588499,858165,36045,50724,32686,40320,856,4668,47,39,15,23,38822,42656
598,4.0,3.0,6.0,3.0,10.0,1.0,4.0,5.0,749.0,648.0,107.0,1458.0,1021.0,295.0,1569.0,431.0,64.0,195.0,6.0,6.0,8.0,1.0,5.0,1.0,0.0,8.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,71.0,8.0,9.0,0.0,23.0,24.0,12.0,76.0,1.0,1.0,12.0,7.0,3.0,9.0,1.0,4.0,6.0,10.0,9.0,10.0,12.0,11.0,10.0,13.0,10.0,12.0,11.0,0.0,3071.0,297.0,1833.0,8186.0,4216.0,8817.0,809.0,251.0,987.0,69.0,13.0,26.0,161.0,81.0,24.0,121.0,115.0,146.0,21.0,5969.0,506.0,4420.0,17498.0,710.0,1288.0,909.0,6655.0,7773.0,8496.0,1.0,0.0,61306.0,115963.0,115270.0,79309.0,23915.0,59312.0,142576.0,116412.0,34482.0,267498.0,1200461.0,6889.0,3858.0,4783.0,19717.0,8896.0,5729.0,13632.0,7591.0,8024.0,9935.0,4949.0,4213.0,5857.0,11953.0,7111.0,5870.0,9469.0,6381.0,10564.0,8220.0,7.0,8.0,920.0,280.0,66.0,386.0,0.0,224.0,3904.0,126.0,0.0,452.0,8.0,23.0,2.0,8.0,9.0,40.0,11.0,10.0,6.0,9.0,100.0,7045.0,5081.0,6934.0,9848.0,8258.0,6886.0,11156.0,7019.0,9407.0,7926.0,3.0,2.0,5.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,21,25,30,20,96,135,25,21,53,55,14532,13935,361,416,29885,24339,339112,676931,46014,43040,35740,38847,1596,4762,67,59,25,16,38971,40589
599,1.0,5.0,1.0,5.0,14.0,2.0,1.0,3.0,539.0,1009.0,2710.0,2586.0,2151.0,569.0,90.0,521.0,679.0,1044.0,6.0,8.0,1.0,3.0,2.0,1.0,4.0,3.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,104.0,7.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,1.0,8.0,8.0,1.0,5.0,2.0,4.0,1.0,12.0,9.0,12.0,12.0,11.0,11.0,12.0,10.0,11.0,10.0,3701.0,1914.0,0.0,7610.0,484.0,4309.0,0.0,6746.0,5659.0,1488.0,96.0,26.0,19.0,121.0,162.0,31.0,131.0,26.0,96.0,145.0,9354.0,1107.0,7360.0,772.0,11344.0,1010.0,13176.0,198.0,423.0,10182.0,1.0,0.0,163078.0,128156.0,424880.0,187426.0,51556.0,159299.0,140945.0,157520.0,120283.0,1586.0,1200315.0,13056.0,3682.0,10152.0,8423.0,11829.0,5320.0,15469.0,9533.0,6419.0,11671.0,6324.0,4059.0,9095.0,8636.0,9341.0,6019.0,7290.0,6571.0,6584.0,6499.0,1.0,10.0,0.0,660.0,2792.0,40.0,0.0,0.0,2292.0,2588.0,336.0,0.0,2.0,18.0,8.0,9.0,8.0,14.0,8.0,0.0,7.0,10.0,100.0,9608.0,5053.0,9010.0,9224.0,8042.0,7611.0,9264.0,6931.0,7971.0,7003.0,5.0,1.0,6.0,5.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,13,26,30,30,115,78,26,13,58,52,16104,15807,429,424,29840,25086,986239,548490,48780,46774,39415,31003,2832,5876,41,43,30,8,43495,36222
600,6.0,4.0,6.0,4.0,2.0,2.0,2.0,6.0,192.0,249.0,1347.0,139.0,1001.0,912.0,32.0,511.0,475.0,999.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,0.0,15.0,0.0,6.0,95.0,4.0,4.0,0.0,2.0,2.0,2.0,5.0,1.0,5.0,2.0,1.0,12.0,9.0,12.0,12.0,10.0,9.0,11.0,10.0,12.0,10.0,918.0,1619.0,8802.0,8106.0,98.0,12951.0,4852.0,386.0,4253.0,322.0,148.0,27.0,11.0,146.0,126.0,26.0,113.0,11.0,143.0,134.0,8023.0,710.0,304.0,46.0,5454.0,661.0,1801.0,7676.0,873.0,6713.0,1.0,0.0,124823.0,28745.0,199446.0,39103.0,67280.0,117809.0,201248.0,197073.0,176513.0,25276.0,1200363.0,11782.0,2655.0,9766.0,8448.0,6207.0,13613.0,6654.0,8930.0,5126.0,7065.0,6857.0,5824.0,8272.0,7864.0,7011.0,6787.0,5847.0,7786.0,7025.0,7099.0,5.0,7.0,2840.0,326.0,660.0,296.0,654.0,0.0,0.0,867.0,0.0,30.0,12.0,33.0,7.0,10.0,10.0,35.0,10.0,8.0,3.0,8.0,100.0,9103.0,5136.0,9221.0,9877.0,6973.0,5878.0,7679.0,6926.0,8593.0,6487.0,4.0,1.0,4.0,5.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,11,14,30,30,135,109,14,11,55,52,30875,11432,457,428,14488,17773,548461,628855,49816,30430,36791,33581,4450,1223,74,62,20,19,41052,34821
601,7.0,6.0,1.0,0.0,7.0,3.0,2.0,7.0,1125.0,719.0,280.0,960.0,256.0,619.0,713.0,547.0,548.0,643.0,4.0,3.0,1.0,2.0,6.0,4.0,4.0,1.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,110.0,28.0,4.0,0.0,16.0,88.0,4.0,0.0,4.0,2.0,4.0,0.0,1.0,4.0,3.0,3.0,5.0,11.0,9.0,12.0,11.0,11.0,8.0,13.0,10.0,11.0,12.0,344.0,3422.0,9712.0,132.0,946.0,3069.0,9095.0,530.0,6522.0,1686.0,97.0,25.0,28.0,121.0,167.0,10.0,146.0,20.0,122.0,159.0,5095.0,721.0,348.0,9358.0,3527.0,874.0,2546.0,6269.0,478.0,9030.0,2.0,0.0,137823.0,115061.0,672630.0,137706.0,792.0,88712.0,217126.0,39316.0,93733.0,135728.0,1200338.0,6294.0,4422.0,11099.0,10150.0,4474.0,4462.0,12811.0,7262.0,7001.0,10806.0,7133.0,5969.0,8305.0,7835.0,7196.0,5219.0,8793.0,6322.0,6623.0,8893.0,5.0,10.0,853.0,278.0,1038.0,660.0,0.0,517.0,1168.0,462.0,0.0,90.0,9.0,57.0,2.0,5.0,10.0,79.0,65.0,4.0,18.0,16.0,100.0,7924.0,5840.0,8793.0,8362.0,8458.0,5032.0,10065.0,7257.0,7805.0,8596.0,2.0,2.0,4.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,17,13,30,30,146,108,13,17,53,55,14203,21255,423,472,19202,19044,1037663,600964,36479,42302,35688,36600,3068,1998,105,160,16,20,38569,39563
602,2.0,3.0,3.0,6.0,8.0,4.0,0.0,2.0,68.0,434.0,767.0,569.0,1044.0,216.0,598.0,137.0,409.0,485.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,117.0,12.0,0.0,0.0,8.0,91.0,4.0,0.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,10.0,9.0,12.0,13.0,10.0,10.0,13.0,9.0,12.0,10.0,577.0,3581.0,540.0,11404.0,4252.0,2159.0,0.0,826.0,1398.0,7156.0,112.0,3.0,30.0,147.0,66.0,63.0,170.0,7.0,160.0,173.0,5123.0,1448.0,6596.0,440.0,1488.0,588.0,10521.0,5852.0,4182.0,1933.0,1.0,0.0,78346.0,34979.0,190257.0,285704.0,23484.0,186196.0,39865.0,181202.0,71441.0,134155.0,1200312.0,7824.0,5232.0,7539.0,11844.0,5741.0,2747.0,11654.0,6982.0,6245.0,9089.0,5943.0,4659.0,8967.0,9194.0,6444.0,6115.0,9357.0,5977.0,7169.0,6905.0,8.0,8.0,2124.0,202.0,403.0,0.0,0.0,0.0,1133.0,304.0,664.0,0.0,12.0,43.0,4.0,11.0,39.0,32.0,8.0,9.0,12.0,12.0,100.0,7017.0,5951.0,8978.0,11118.0,6773.0,6320.0,10766.0,6062.0,8608.0,6640.0,1.0,1.0,7.0,4.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,8,16,60,30,133,103,16,8,55,53,18932,12961,418,513,14235,23936,763987,461642,35695,39202,36663,34067,2527,2303,98,84,21,9,40206,38027
603,14.0,6.0,2.0,3.0,3.0,11.0,4.0,5.0,711.0,566.0,826.0,368.0,582.0,685.0,272.0,242.0,59.0,443.0,3.0,2.0,6.0,4.0,6.0,8.0,6.0,1.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,114.0,0.0,12.0,5.0,8.0,97.0,0.0,8.0,5.0,2.0,1.0,2.0,2.0,4.0,7.0,4.0,10.0,11.0,10.0,12.0,11.0,11.0,9.0,12.0,12.0,11.0,12.0,825.0,2375.0,13668.0,6806.0,2165.0,332.0,4095.0,8617.0,7803.0,796.0,119.0,4.0,27.0,128.0,126.0,38.0,93.0,7.0,114.0,183.0,7920.0,944.0,142.0,664.0,4106.0,5136.0,4171.0,1175.0,420.0,12942.0,1.0,1.0,129593.0,13442.0,155365.0,373921.0,1685.0,27346.0,159038.0,203213.0,94926.0,66998.0,1200323.0,11420.0,3320.0,14217.0,7812.0,6272.0,6028.0,8602.0,13845.0,8224.0,13789.0,8671.0,6301.0,8232.0,6748.0,7442.0,5305.0,6907.0,8407.0,7134.0,11568.0,4.0,1.0,2674.0,0.0,407.0,341.0,0.0,560.0,335.0,4052.0,0.0,50.0,4.0,22.0,2.0,7.0,5.0,2.0,102.0,1.0,8.0,8.0,200.0,8416.0,7006.0,8843.0,8315.0,7635.0,5670.0,9115.0,8595.0,8252.0,9802.0,3.0,0.0,3.0,2.0,0.0,4.0,0.0,1.0,8.0,1.0,0.0,0.0,27,14,30,30,135,113,14,27,54,57,23796,23686,438,401,17968,19652,687910,537617,45749,47780,36398,40317,3982,4437,20,141,17,42,38879,42770
604,8.0,2.0,6.0,4.0,10.0,9.0,2.0,2.0,76.0,39.0,113.0,323.0,580.0,134.0,140.0,235.0,798.0,393.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,95.0,19.0,21.0,0.0,12.0,76.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,9.0,0.0,2.0,0.0,11.0,9.0,11.0,12.0,11.0,10.0,12.0,11.0,12.0,11.0,6244.0,2551.0,601.0,6418.0,194.0,2674.0,3696.0,2421.0,4080.0,960.0,86.0,9.0,9.0,168.0,145.0,30.0,119.0,17.0,147.0,147.0,1652.0,1065.0,4048.0,290.0,13944.0,282.0,12258.0,1199.0,396.0,3665.0,2.0,0.0,401324.0,119312.0,107760.0,66391.0,46902.0,43231.0,93890.0,220976.0,18695.0,108112.0,1200395.0,7904.0,4147.0,5019.0,6709.0,15775.0,3244.0,16870.0,3813.0,4621.0,4626.0,5726.0,4524.0,8128.0,8548.0,11199.0,7189.0,9485.0,5495.0,7573.0,5868.0,0.0,11.0,7.0,530.0,369.0,0.0,1637.0,287.0,914.0,192.0,144.0,0.0,6.0,26.0,0.0,5.0,9.0,27.0,2.0,23.0,7.0,7.0,100.0,8159.0,6105.0,7971.0,9668.0,8008.0,6456.0,9565.0,7645.0,9539.0,7619.0,6.0,1.0,3.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,11,15,30,30,139,88,15,11,55,55,16131,13708,438,439,20216,18583,665608,560985,38651,34077,40790,32945,2300,1780,47,65,28,22,40262,40473
605,10.0,9.0,10.0,7.0,18.0,6.0,9.0,5.0,1143.0,101.0,262.0,868.0,825.0,633.0,980.0,1957.0,1185.0,544.0,9.0,9.0,7.0,8.0,5.0,7.0,3.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,110.0,8.0,36.0,5.0,1.0,4.0,7.0,1.0,7.0,18.0,7.0,3.0,11.0,9.0,11.0,12.0,11.0,11.0,13.0,14.0,13.0,11.0,2016.0,3117.0,15386.0,11869.0,1768.0,3746.0,99.0,2289.0,8882.0,2018.0,99.0,25.0,23.0,117.0,158.0,8.0,114.0,42.0,144.0,128.0,8423.0,1124.0,944.0,648.0,12067.0,547.0,18176.0,23030.0,2103.0,6600.0,0.0,2.0,227862.0,68575.0,64041.0,98843.0,46180.0,144201.0,173425.0,134346.0,429497.0,43043.0,1200450.0,10439.0,4544.0,17434.0,12517.0,13836.0,4822.0,18461.0,27688.0,11523.0,9150.0,8643.0,5461.0,8827.0,7418.0,9930.0,6293.0,10780.0,14097.0,9775.0,8809.0,10.0,3.0,0.0,302.0,1103.0,0.0,0.0,528.0,186.0,2368.0,537.0,531.0,10.0,16.0,39.0,8.0,7.0,21.0,5.0,3.0,7.0,8.0,200.0,8200.0,5616.0,8237.0,9041.0,7975.0,7437.0,10941.0,11510.0,10107.0,8487.0,6.0,0.0,6.0,2.0,0.0,6.0,0.0,1.0,11.0,0.0,1.0,0.0,36,23,30,30,80,174,23,36,56,60,34785,16405,405,453,22629,51033,581127,848886,59048,71366,41111,48922,1631,3924,85,39,50,41,40890,46661
606,4.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,1643.0,971.0,904.0,391.0,231.0,790.0,1396.0,561.0,230.0,477.0,3.0,0.0,3.0,2.0,5.0,2.0,7.0,2.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,109.0,1.0,12.0,0.0,7.0,126.0,0.0,0.0,10.0,7.0,4.0,2.0,0.0,3.0,2.0,1.0,2.0,14.0,11.0,11.0,12.0,10.0,9.0,12.0,11.0,11.0,11.0,2778.0,7613.0,4425.0,6275.0,1156.0,3356.0,1841.0,0.0,5811.0,1357.0,169.0,35.0,16.0,133.0,120.0,13.0,157.0,10.0,121.0,141.0,13271.0,220.0,693.0,1781.0,8059.0,284.0,5610.0,4886.0,547.0,2857.0,2.0,0.0,141223.0,322255.0,568816.0,55391.0,0.0,85184.0,44587.0,165404.0,99051.0,825.0,1200295.0,18906.0,8491.0,5134.0,8414.0,9215.0,4079.0,7561.0,5590.0,6358.0,4215.0,11168.0,7646.0,7029.0,7446.0,6491.0,5040.0,8256.0,7151.0,5875.0,7267.0,2.0,11.0,2855.0,658.0,16.0,358.0,0.0,437.0,110.0,704.0,0.0,0.0,12.0,19.0,7.0,6.0,16.0,24.0,10.0,3.0,3.0,12.0,100.0,12326.0,7460.0,8170.0,9491.0,7084.0,5595.0,9197.0,8098.0,7416.0,7646.0,1.0,2.0,5.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,15,17,30,30,129,133,17,15,56,56,17990,16622,451,464,24088,14120,850614,632122,45748,32215,37174,36195,3666,1472,65,47,14,16,42666,39817
607,9.0,3.0,4.0,1.0,7.0,6.0,4.0,1.0,1306.0,414.0,70.0,473.0,282.0,163.0,320.0,250.0,1013.0,707.0,4.0,3.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,118.0,0.0,0.0,0.0,5.0,116.0,12.0,0.0,3.0,0.0,3.0,1.0,0.0,4.0,6.0,5.0,3.0,11.0,9.0,12.0,11.0,11.0,10.0,13.0,11.0,13.0,10.0,464.0,2512.0,0.0,276.0,4750.0,1744.0,2500.0,5450.0,2432.0,604.0,88.0,6.0,12.0,162.0,112.0,36.0,161.0,20.0,148.0,136.0,4488.0,541.0,6803.0,6877.0,692.0,1333.0,6935.0,1052.0,8164.0,10301.0,1.0,1.0,119769.0,101062.0,169220.0,397503.0,8388.0,24308.0,66392.0,291223.0,32782.0,104990.0,1200281.0,6023.0,3053.0,10745.0,7233.0,6006.0,3077.0,10015.0,7775.0,10926.0,10906.0,6296.0,4974.0,8845.0,8048.0,5582.0,5038.0,8920.0,7990.0,8533.0,6657.0,3.0,10.0,1070.0,0.0,3942.0,80.0,563.0,0.0,579.0,1272.0,330.0,0.0,8.0,24.0,10.0,9.0,10.0,18.0,11.0,5.0,7.0,53.0,100.0,8022.0,6099.0,9414.0,7546.0,7398.0,6510.0,10950.0,8477.0,10059.0,6566.0,1.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,18,14,30,30,126,133,13,18,55,56,7234,13498,410,471,20193,26993,719188,596449,33084,42675,33809,37074,5655,2181,55,100,16,21,38890,42151
