,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,baron_team100,deathsplayer_6,dragon_team100,inhibs_lost_team200,riftherald_team200,riftherald_team300,ward_player_0,killsplayer_5,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
638,1.0,3.0,5.0,5.0,5.0,12.0,2.0,2.0,3.0,2.0,2.0,926.0,495.0,427.0,919.0,233.0,841.0,2178.0,947.0,1329.0,2551.0,4.0,6.0,4.0,4.0,3.0,1.0,3.0,1.0,7.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,88.0,0.0,0.0,0.0,8.0,118.0,0.0,8.0,2.0,3.0,3.0,4.0,7.0,2.0,1.0,5.0,5.0,12.0,9.0,11.0,11.0,11.0,10.0,13.0,11.0,13.0,10.0,6468.0,0.0,766.0,10179.0,1196.0,10780.0,3482.0,0.0,13794.0,0.0,161.0,30.0,12.0,102.0,128.0,22.0,147.0,22.0,165.0,115.0,819.0,4174.0,5263.0,913.0,9124.0,809.0,2095.0,5985.0,727.0,7115.0,0.0,113165.0,74210.0,303586.0,246941.0,125646.0,162008.0,718611.0,171408.0,243453.0,47611.0,1200332.0,10438.0,5336.0,6262.0,11093.0,10675.0,12305.0,5578.0,6307.0,15347.0,7282.0,7211.0,6130.0,6742.0,6624.0,8308.0,6426.0,7278.0,7022.0,8978.0,8966.0,9.0,2.0,3150.0,1162.0,232.0,0.0,354.0,715.0,0.0,322.0,826.0,167.0,5.0,52.0,3.0,15.0,59.0,41.0,12.0,8.0,4.0,10.0,200.0,9794.0,6091.0,7967.0,8042.0,7302.0,6822.0,10694.0,8562.0,10554.0,7208.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,16,19,30,30,88,134,19,16,55,56,29389,17276,425,479,16928,20096,951346,1255293,50773,39850,35311,38374,4451,2477,123,86,28,12,39927,43109
639,8.0,15.0,2.0,4.0,3.0,6.0,2.0,5.0,4.0,7.0,1.0,81.0,514.0,258.0,233.0,112.0,113.0,627.0,148.0,218.0,789.0,3.0,0.0,4.0,3.0,8.0,4.0,1.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,30.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,102.0,0.0,16.0,0.0,0.0,96.0,11.0,25.0,0.0,0.0,4.0,2.0,2.0,2.0,9.0,1.0,10.0,10.0,9.0,12.0,11.0,10.0,10.0,11.0,11.0,11.0,12.0,1716.0,9860.0,0.0,7510.0,230.0,1942.0,2025.0,892.0,3640.0,0.0,52.0,23.0,67.0,124.0,133.0,19.0,99.0,25.0,143.0,150.0,885.0,1086.0,5860.0,1358.0,9351.0,840.0,6087.0,6750.0,175.0,13314.0,0.0,80934.0,174111.0,116066.0,47964.0,58379.0,9546.0,341548.0,194095.0,246385.0,43000.0,1200383.0,2601.0,11308.0,8289.0,9379.0,10145.0,3323.0,8113.0,8058.0,3816.0,13361.0,4861.0,7014.0,8358.0,6923.0,6977.0,5373.0,6777.0,9938.0,6733.0,12859.0,11.0,0.0,0.0,362.0,2429.0,510.0,563.0,540.0,0.0,415.0,0.0,46.0,5.0,33.0,6.0,6.0,8.0,12.0,8.0,1.0,2.0,5.0,200.0,6932.0,5619.0,9227.0,8149.0,7254.0,6283.0,8278.0,8550.0,8434.0,8829.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,22,9,60,30,118,134,9,22,53,54,11398,16417,395,440,18294,27412,312889,999139,33737,44656,32492,43321,4042,823,37,49,23,33,37845,39710
640,0.0,8.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,7.0,1.0,103.0,469.0,694.0,282.0,590.0,201.0,816.0,344.0,1445.0,223.0,4.0,2.0,0.0,2.0,7.0,5.0,3.0,0.0,3.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,133.0,0.0,0.0,0.0,12.0,124.0,0.0,4.0,3.0,3.0,0.0,3.0,2.0,1.0,3.0,7.0,4.0,12.0,10.0,12.0,12.0,9.0,9.0,12.0,11.0,12.0,11.0,0.0,11447.0,2747.0,4190.0,899.0,3248.0,0.0,1389.0,7074.0,806.0,152.0,18.0,22.0,156.0,103.0,9.0,105.0,2.0,144.0,149.0,9835.0,706.0,366.0,696.0,5919.0,1174.0,4165.0,5212.0,1153.0,8835.0,1.0,95612.0,131720.0,215209.0,112490.0,825.0,171612.0,59154.0,114277.0,225541.0,48321.0,1200322.0,9835.0,12328.0,3537.0,5184.0,6819.0,4901.0,5256.0,7013.0,8541.0,9754.0,7753.0,6654.0,7144.0,8232.0,6075.0,5226.0,5891.0,7484.0,8465.0,8473.0,7.0,3.0,0.0,174.0,423.0,297.0,0.0,478.0,1091.0,412.0,313.0,112.0,4.0,299.0,1.0,12.0,9.0,26.0,5.0,2.0,10.0,49.0,200.0,9475.0,6657.0,9257.0,9216.0,6081.0,5709.0,8864.0,8023.0,9655.0,8262.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,18,10,30,30,141,144,10,18,54,56,11084,20716,442,418,17990,20071,595748,579013,30276,42892,34430,36967,1198,2102,52,365,11,25,39738,41461
641,2.0,13.0,4.0,4.0,3.0,11.0,5.0,11.0,7.0,8.0,1.0,311.0,265.0,345.0,514.0,507.0,623.0,148.0,672.0,1276.0,910.0,2.0,6.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,102.0,4.0,4.0,0.0,4.0,124.0,12.0,0.0,1.0,2.0,3.0,5.0,6.0,7.0,4.0,8.0,3.0,12.0,9.0,11.0,12.0,11.0,10.0,11.0,13.0,13.0,11.0,2657.0,2846.0,0.0,625.0,0.0,3572.0,6966.0,702.0,10631.0,0.0,128.0,21.0,18.0,133.0,139.0,30.0,85.0,46.0,143.0,123.0,3576.0,1139.0,6648.0,6311.0,13228.0,1137.0,5147.0,12191.0,2014.0,8041.0,1.0,59039.0,56972.0,243263.0,115189.0,36781.0,53856.0,142549.0,390100.0,147411.0,283459.0,1200416.0,6233.0,3986.0,7297.0,7488.0,13237.0,5183.0,12664.0,13616.0,12849.0,9618.0,8281.0,5940.0,8120.0,8469.0,9457.0,6108.0,7243.0,10062.0,9795.0,7680.0,7.0,4.0,0.0,0.0,648.0,552.0,9.0,474.0,550.0,722.0,204.0,1577.0,347.0,42.0,2.0,17.0,7.0,23.0,256.0,6.0,9.0,2.0,200.0,9092.0,5462.0,7559.0,9104.0,7781.0,6221.0,7971.0,10960.0,10131.0,8423.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,24,17,30,30,113,140,17,24,56,57,6854,21145,448,418,30900,28532,508128,1020491,39438,52733,40435,40720,1683,3053,396,315,24,44,39757,42947
642,5.0,11.0,4.0,0.0,5.0,11.0,4.0,5.0,2.0,1.0,0.0,239.0,357.0,349.0,499.0,1107.0,501.0,1320.0,515.0,173.0,415.0,1.0,3.0,8.0,2.0,5.0,5.0,2.0,7.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,99.0,0.0,4.0,0.0,7.0,96.0,3.0,3.0,6.0,1.0,8.0,2.0,2.0,2.0,6.0,1.0,11.0,13.0,9.0,11.0,12.0,10.0,9.0,12.0,12.0,11.0,11.0,11279.0,4123.0,650.0,319.0,768.0,2452.0,801.0,1253.0,6933.0,3541.0,128.0,13.0,10.0,160.0,126.0,4.0,114.0,17.0,130.0,144.0,1187.0,675.0,11263.0,4154.0,4814.0,486.0,7623.0,8985.0,1357.0,10797.0,1.0,68633.0,99219.0,184698.0,55360.0,171249.0,26920.0,17967.0,230551.0,54345.0,107536.0,1200351.0,12538.0,5275.0,12134.0,6675.0,5583.0,3386.0,8925.0,10914.0,8766.0,14416.0,9039.0,6367.0,8624.0,8589.0,6957.0,4871.0,7095.0,8589.0,6568.0,10898.0,4.0,9.0,72.0,476.0,221.0,2201.0,0.0,448.0,500.0,675.0,476.0,78.0,8.0,33.0,4.0,7.0,11.0,17.0,6.0,2.0,5.0,8.0,100.0,10546.0,5585.0,8026.0,9824.0,7078.0,5205.0,8727.0,9065.0,7760.0,7925.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,21,18,30,30,123,109,18,21,55,55,15468,16651,428,418,21904,29437,506860,509618,40316,48296,38080,39517,2942,2205,47,54,25,23,40679,39062
643,1.0,5.0,5.0,1.0,3.0,7.0,1.0,3.0,3.0,5.0,1.0,221.0,613.0,218.0,781.0,519.0,571.0,1135.0,244.0,524.0,797.0,3.0,4.0,3.0,8.0,6.0,4.0,4.0,7.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,92.0,4.0,4.0,0.0,8.0,60.0,0.0,4.0,9.0,5.0,2.0,4.0,4.0,3.0,3.0,9.0,4.0,13.0,10.0,11.0,12.0,9.0,10.0,13.0,10.0,13.0,11.0,0.0,5423.0,514.0,8088.0,571.0,10448.0,0.0,6549.0,1906.0,1660.0,127.0,14.0,14.0,110.0,75.0,18.0,91.0,16.0,113.0,131.0,10597.0,566.0,4332.0,497.0,4952.0,396.0,6855.0,960.0,14073.0,12258.0,1.0,104031.0,33659.0,279306.0,103285.0,86995.0,73836.0,16419.0,204192.0,21840.0,11036.0,1200462.0,14027.0,6566.0,5492.0,9441.0,5524.0,10845.0,9366.0,8209.0,17846.0,13918.0,10571.0,6688.0,6768.0,7551.0,6569.0,7546.0,6010.0,6419.0,10214.0,7772.0,8.0,8.0,3430.0,576.0,646.0,856.0,0.0,0.0,2511.0,698.0,1866.0,0.0,12.0,16.0,4.0,7.0,9.0,26.0,9.0,16.0,11.0,11.0,200.0,10867.0,6318.0,8361.0,9654.0,5813.0,6747.0,10518.0,6431.0,11167.0,7999.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,7.0,0.0,24,26,30,30,104,72,26,24,55,57,19621,15538,344,365,20774,34712,647453,287146,45329,55905,39005,37103,4932,5651,58,63,17,17,41442,42433
644,2.0,15.0,5.0,2.0,8.0,12.0,5.0,5.0,6.0,1.0,2.0,1674.0,369.0,448.0,1048.0,795.0,1087.0,1252.0,169.0,695.0,215.0,7.0,4.0,5.0,4.0,4.0,7.0,5.0,4.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,103.0,8.0,0.0,8.0,0.0,5.0,5.0,3.0,5.0,4.0,11.0,7.0,12.0,10.0,11.0,12.0,10.0,9.0,12.0,11.0,13.0,10.0,70.0,3898.0,1348.0,11035.0,2416.0,2968.0,702.0,1328.0,13598.0,1636.0,116.0,29.0,25.0,150.0,105.0,5.0,104.0,24.0,122.0,135.0,12914.0,633.0,9861.0,977.0,9504.0,486.0,9564.0,6849.0,3831.0,8870.0,0.0,135131.0,43075.0,207301.0,75741.0,825.0,89778.0,111655.0,158041.0,229317.0,28847.0,1200438.0,13313.0,5013.0,11671.0,12668.0,11921.0,4090.0,12436.0,8870.0,18554.0,10734.0,9549.0,5604.0,8138.0,8473.0,6700.0,5412.0,8135.0,8154.0,9880.0,8940.0,8.0,8.0,328.0,482.0,461.0,656.0,0.0,636.0,2169.0,693.0,1124.0,228.0,11.0,43.0,6.0,7.0,15.0,33.0,10.0,11.0,13.0,12.0,200.0,9254.0,6678.0,8376.0,9852.0,7175.0,5980.0,8666.0,8224.0,10175.0,6947.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,27,22,30,30,98,111,22,27,54,56,17837,21162,401,414,33742,29747,508776,570935,53663,55607,38272,40713,2081,4696,72,89,29,32,40637,40690
645,3.0,11.0,2.0,6.0,5.0,11.0,1.0,5.0,6.0,4.0,0.0,762.0,614.0,38.0,698.0,80.0,310.0,1706.0,339.0,417.0,2131.0,3.0,7.0,4.0,2.0,6.0,6.0,6.0,3.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,103.0,10.0,8.0,0.0,12.0,65.0,1.0,6.0,2.0,1.0,9.0,3.0,9.0,4.0,3.0,2.0,11.0,12.0,9.0,11.0,12.0,11.0,9.0,13.0,10.0,11.0,12.0,5673.0,2090.0,0.0,5668.0,11851.0,7000.0,638.0,6237.0,5866.0,1407.0,135.0,25.0,18.0,121.0,100.0,29.0,144.0,13.0,121.0,151.0,2477.0,1476.0,8531.0,497.0,1368.0,89.0,8039.0,912.0,345.0,12475.0,1.0,251877.0,103304.0,376593.0,598648.0,259181.0,101533.0,114080.0,88792.0,174703.0,61479.0,1200390.0,8716.0,3870.0,11637.0,6357.0,13614.0,7090.0,8677.0,7726.0,6431.0,14228.0,6987.0,5239.0,9252.0,7873.0,9604.0,6109.0,9021.0,6299.0,6787.0,11376.0,3.0,8.0,566.0,304.0,3106.0,192.0,394.0,0.0,0.0,576.0,219.0,345.0,60.0,32.0,12.0,12.0,11.0,26.0,15.0,9.0,15.0,9.0,100.0,9866.0,5856.0,8017.0,8850.0,7936.0,5483.0,10354.0,6876.0,8128.0,9005.0,1.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,21,24,30,30,133,84,24,21,55,55,30192,16238,403,454,12962,23247,1587832,542358,47414,40932,39825,38722,4258,1444,121,80,27,27,40152,40219
646,2.0,5.0,2.0,4.0,4.0,9.0,6.0,5.0,5.0,2.0,0.0,255.0,326.0,375.0,751.0,388.0,463.0,611.0,198.0,58.0,553.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,116.0,0.0,0.0,0.0,0.0,91.0,1.0,16.0,4.0,0.0,1.0,1.0,8.0,2.0,8.0,6.0,2.0,11.0,9.0,11.0,11.0,12.0,9.0,11.0,11.0,12.0,11.0,1792.0,1665.0,114.0,4700.0,5878.0,3580.0,272.0,9256.0,8123.0,0.0,133.0,2.0,26.0,124.0,149.0,34.0,91.0,15.0,133.0,171.0,4569.0,277.0,3653.0,1054.0,399.0,2297.0,5266.0,2296.0,1445.0,4499.0,1.0,75121.0,22140.0,188426.0,140886.0,108873.0,124342.0,124046.0,322905.0,108278.0,26607.0,1200425.0,6497.0,1942.0,4394.0,5840.0,8911.0,6347.0,6754.0,12031.0,9568.0,4734.0,8765.0,4226.0,6860.0,6526.0,9428.0,6063.0,6226.0,9137.0,8038.0,7388.0,6.0,8.0,136.0,0.0,626.0,85.0,2633.0,470.0,1216.0,479.0,0.0,234.0,11.0,34.0,6.0,12.0,16.0,40.0,14.0,6.0,4.0,25.0,100.0,8454.0,5794.0,8551.0,7969.0,9420.0,5394.0,8417.0,8431.0,9353.0,7682.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,18,17,30,30,128,108,16,18,54,54,16064,19316,466,412,11972,13783,637648,603976,31989,35029,37642,35015,3950,1929,85,83,21,23,39788,39677
647,6.0,5.0,4.0,3.0,8.0,8.0,1.0,4.0,3.0,2.0,1.0,378.0,835.0,438.0,342.0,953.0,281.0,353.0,535.0,853.0,569.0,1.0,6.0,1.0,0.0,3.0,2.0,5.0,5.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,16.0,0.0,0.0,0.0,108.0,0.0,8.0,1.0,0.0,8.0,9.0,1.0,1.0,1.0,1.0,4.0,12.0,9.0,13.0,13.0,11.0,9.0,12.0,11.0,12.0,11.0,4281.0,2118.0,0.0,10821.0,314.0,2047.0,1029.0,667.0,8940.0,857.0,133.0,14.0,25.0,110.0,170.0,25.0,132.0,20.0,134.0,174.0,4048.0,879.0,9049.0,1060.0,6696.0,430.0,4445.0,3813.0,751.0,6965.0,2.0,366693.0,120627.0,204591.0,633472.0,6704.0,24177.0,19585.0,126874.0,138845.0,21603.0,1200298.0,8329.0,2997.0,9259.0,12684.0,7011.0,2684.0,5594.0,5380.0,9692.0,8343.0,7018.0,4410.0,10053.0,9237.0,7618.0,5216.0,6703.0,6360.0,5788.0,7989.0,0.0,7.0,0.0,0.0,210.0,803.0,0.0,206.0,120.0,899.0,0.0,520.0,8.0,19.0,4.0,9.0,5.0,23.0,6.0,5.0,10.0,5.0,100.0,9929.0,6063.0,10739.0,10256.0,8158.0,5169.0,8828.0,7781.0,8635.0,8019.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,7,21,30,30,167,116,21,7,58,55,17463,13611,463,474,21283,16853,1235637,427534,39967,32006,39142,31250,1219,1539,49,45,29,15,44251,39326
648,5.0,12.0,2.0,3.0,3.0,8.0,2.0,8.0,3.0,6.0,2.0,1112.0,284.0,790.0,918.0,754.0,382.0,123.0,128.0,1632.0,378.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,119.0,4.0,12.0,4.0,4.0,80.0,0.0,0.0,0.0,3.0,3.0,2.0,7.0,4.0,2.0,4.0,3.0,11.0,9.0,12.0,12.0,12.0,9.0,11.0,10.0,11.0,11.0,2024.0,7277.0,4866.0,5202.0,402.0,2753.0,666.0,5393.0,6095.0,5120.0,86.0,29.0,32.0,156.0,161.0,27.0,121.0,15.0,141.0,119.0,2459.0,989.0,674.0,189.0,9810.0,1957.0,7762.0,977.0,561.0,1062.0,1.0,110895.0,174039.0,411509.0,84979.0,4261.0,88999.0,67093.0,462225.0,95714.0,68798.0,1200351.0,4668.0,8766.0,8301.0,5392.0,14445.0,5740.0,8428.0,6760.0,6656.0,6580.0,5412.0,6719.0,7600.0,7118.0,10674.0,6382.0,7728.0,6553.0,7467.0,6853.0,10.0,4.0,184.0,500.0,2760.0,0.0,4232.0,1029.0,0.0,390.0,0.0,397.0,157.0,61.0,3.0,15.0,14.0,38.0,12.0,15.0,12.0,72.0,200.0,7473.0,6073.0,8590.0,9203.0,9151.0,5879.0,7610.0,6871.0,8237.0,8002.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,16,14,30,30,139,84,14,16,56,52,15247,24551,462,425,15089,11351,700643,867869,38546,37190,37186,35320,8205,1287,227,172,21,31,40296,36793
649,2.0,7.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,619.0,321.0,1810.0,355.0,608.0,190.0,737.0,437.0,1171.0,715.0,6.0,2.0,2.0,1.0,4.0,5.0,3.0,1.0,2.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,116.0,4.0,0.0,0.0,12.0,137.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,11.0,9.0,12.0,12.0,11.0,8.0,12.0,12.0,13.0,12.0,1951.0,3597.0,4709.0,5036.0,217.0,5524.0,5168.0,637.0,779.0,543.0,162.0,12.0,20.0,160.0,132.0,12.0,161.0,17.0,149.0,169.0,7423.0,410.0,544.0,756.0,6557.0,985.0,2910.0,6543.0,7979.0,6399.0,0.0,52034.0,97101.0,351537.0,152047.0,1322.0,81958.0,225296.0,397888.0,84434.0,410134.0,1200351.0,9374.0,4152.0,7222.0,5793.0,6774.0,7175.0,8491.0,7939.0,11115.0,7216.0,6759.0,5996.0,7695.0,6615.0,6628.0,5340.0,9176.0,7927.0,8511.0,7860.0,11.0,2.0,0.0,144.0,1968.0,0.0,0.0,665.0,412.0,758.0,2356.0,273.0,5.0,30.0,3.0,14.0,7.0,52.0,6.0,6.0,9.0,9.0,200.0,8550.0,5268.0,9120.0,8768.0,7576.0,4492.0,8946.0,8994.0,10806.0,9105.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,18,10,30,30,120,157,10,17,54,58,17437,10724,486,508,16265,24241,638898,1214853,36338,38913,33037,39470,2633,3943,81,60,12,19,38506,43119
650,0.0,9.0,2.0,0.0,2.0,1.0,6.0,2.0,3.0,5.0,0.0,211.0,392.0,476.0,174.0,785.0,429.0,803.0,1317.0,972.0,751.0,5.0,0.0,3.0,4.0,4.0,4.0,1.0,2.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124.0,8.0,4.0,0.0,4.0,132.0,4.0,8.0,2.0,2.0,2.0,0.0,1.0,6.0,5.0,4.0,3.0,12.0,10.0,12.0,12.0,10.0,8.0,12.0,12.0,12.0,12.0,357.0,867.0,505.0,7702.0,186.0,3562.0,277.0,5800.0,9670.0,390.0,130.0,33.0,20.0,147.0,92.0,7.0,128.0,16.0,156.0,160.0,8395.0,958.0,5500.0,824.0,3301.0,551.0,13115.0,568.0,744.0,9069.0,0.0,151136.0,31031.0,167810.0,149087.0,62861.0,81741.0,79811.0,497806.0,708217.0,54067.0,1200282.0,8752.0,2315.0,7066.0,8527.0,3926.0,4412.0,13991.0,6913.0,11087.0,9750.0,6301.0,5992.0,7916.0,5969.0,5805.0,4029.0,8613.0,8107.0,8662.0,9101.0,8.0,0.0,0.0,490.0,1060.0,0.0,438.0,298.0,598.0,544.0,672.0,289.0,4.0,15.0,6.0,5.0,19.0,23.0,9.0,3.0,10.0,10.0,200.0,8712.0,6408.0,8710.0,9034.0,6847.0,4697.0,9446.0,8730.0,9467.0,8775.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,20,5,30,30,136,148,5,20,54,58,12312,17004,396,493,18571,24454,612635,1370932,32683,44056,30020,40475,1796,2593,57,47,5,25,38000,42826
