,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,inhibs_lost_team200,killsplayer_5,riftherald_team100,riftherald_team300,towers_lost_team200,ward_player_0,baron_team100,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
13,4.0,3.0,5.0,6.0,2.0,6.0,2.0,5.0,3.0,5.0,0.0,939.0,11.0,1387.0,402.0,1489.0,756.0,2478.0,1755.0,345.0,226.0,4.0,4.0,3.0,1.0,5.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,12.0,96.0,0.0,4.0,0.0,3.0,4.0,4.0,1.0,5.0,4.0,6.0,3.0,2.0,12.0,10.0,12.0,13.0,10.0,9.0,13.0,12.0,12.0,10.0,9313.0,3056.0,319.0,4184.0,302.0,3564.0,2042.0,1299.0,6805.0,4830.0,144.0,17.0,16.0,177.0,145.0,7.0,173.0,21.0,136.0,94.0,2407.0,822.0,7824.0,708.0,9052.0,906.0,5179.0,8435.0,1275.0,714.0,2.0,25205.0,64631.0,240563.0,95752.0,51223.0,98647.0,52014.0,243284.0,21673.0,107561.0,1200295.0,11720.0,4256.0,8646.0,5083.0,9434.0,4748.0,7248.0,10035.0,8081.0,5545.0,7229.0,6260.0,8787.0,8147.0,7889.0,4311.0,8983.0,8970.0,7170.0,6901.0,6.0,0.0,378.0,502.0,190.0,80.0,277.0,26.0,300.0,0.0,0.0,10.0,39.0,90.0,17.0,12.0,31.0,9.0,17.0,9.0,11.0,100.0,9240.0,6268.0,9452.0,10328.0,6970.0,5074.0,10506.0,8732.0,9135.0,6701.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,19,13,30,30,134,112,13,19,56,57,17682,18032,489,441,20897,16425,511390,489163,39631,35165,36363,38284,1049,704,160,85,23,18,41064,41342
14,3.0,13.0,5.0,5.0,1.0,4.0,3.0,10.0,8.0,7.0,1.0,312.0,570.0,1452.0,1049.0,1003.0,146.0,1435.0,98.0,1033.0,903.0,3.0,3.0,5.0,5.0,5.0,6.0,3.0,3.0,6.0,3.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,90.0,4.0,0.0,0.0,8.0,91.0,5.0,1.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,9.0,12.0,10.0,11.0,12.0,11.0,9.0,13.0,10.0,12.0,11.0,9688.0,3450.0,488.0,133.0,132.0,6466.0,201.0,10080.0,11810.0,632.0,134.0,7.0,9.0,135.0,123.0,36.0,145.0,6.0,110.0,134.0,2796.0,847.0,9028.0,14213.0,6380.0,1084.0,5761.0,1845.0,1073.0,11343.0,0.0,290612.0,150688.0,322318.0,216477.0,82351.0,11933.0,106974.0,109452.0,40345.0,8427.0,1200408.0,13763.0,4297.0,10356.0,14625.0,6512.0,7929.0,5963.0,13257.0,13451.0,12868.0,8267.0,6259.0,7567.0,8684.0,6953.0,5346.0,7743.0,7738.0,6848.0,10003.0,10.0,1277.0,0.0,839.0,277.0,0.0,378.0,0.0,1330.0,567.0,892.0,76.0,64.0,4.0,5.0,11.0,37.0,7.0,9.0,9.0,10.0,200.0,9424.0,6222.0,7884.0,9694.0,7356.0,5371.0,10218.0,7089.0,9226.0,8296.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,24,18,30,30,104,105,18,24,55,56,16907,26173,437,402,33501,20869,923691,415886,53185,49836,36817,38591,2771,2789,133,99,18,41,39729,41051
15,1.0,13.0,1.0,0.0,2.0,2.0,5.0,3.0,5.0,3.0,0.0,280.0,810.0,1584.0,222.0,1196.0,271.0,967.0,1115.0,394.0,1382.0,6.0,1.0,1.0,5.0,7.0,8.0,1.0,0.0,1.0,2.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,73.0,0.0,5.0,0.0,8.0,137.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,9.0,4.0,11.0,12.0,10.0,8.0,12.0,9.0,8.0,12.0,13.0,13.0,11.0,1050.0,2957.0,536.0,11177.0,10326.0,1655.0,4838.0,9135.0,5675.0,1659.0,141.0,10.0,4.0,160.0,109.0,33.0,113.0,26.0,168.0,146.0,5886.0,844.0,584.0,135.0,121.0,1285.0,872.0,2301.0,744.0,8509.0,1.0,4988.0,95855.0,56447.0,345837.0,83743.0,103556.0,435952.0,135487.0,166425.0,53445.0,1200367.0,7165.0,3940.0,1226.0,11312.0,10447.0,3351.0,5710.0,12060.0,6420.0,10169.0,6830.0,6345.0,4694.0,7882.0,6496.0,4521.0,7547.0,9460.0,8704.0,10222.0,8.0,228.0,138.0,106.0,0.0,0.0,410.0,0.0,624.0,0.0,0.0,16.0,9.0,12.0,10.0,5.0,12.0,4.0,8.0,5.0,36.0,200.0,8620.0,6877.0,5011.0,9221.0,5880.0,4717.0,9892.0,10588.0,10497.0,8085.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,27,5,30,30,82,145,4,27,49,59,24744,24264,447,463,8011,13270,594571,887164,33501,38299,30423,42278,744,762,55,62,6,29,33449,45939
16,1.0,15.0,0.0,1.0,1.0,2.0,5.0,9.0,7.0,6.0,1.0,71.0,1323.0,644.0,1131.0,1184.0,249.0,1663.0,695.0,1340.0,1357.0,4.0,0.0,4.0,3.0,8.0,5.0,3.0,0.0,0.0,1.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,4.0,0.0,0.0,12.0,111.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,6.0,4.0,7.0,12.0,11.0,11.0,11.0,10.0,8.0,12.0,12.0,13.0,11.0,1329.0,3271.0,3014.0,4333.0,0.0,2696.0,4766.0,0.0,8593.0,231.0,141.0,32.0,20.0,145.0,143.0,20.0,125.0,18.0,176.0,158.0,6161.0,1203.0,752.0,183.0,9455.0,1111.0,2653.0,8682.0,374.0,11751.0,0.0,23189.0,36072.0,405277.0,82816.0,48293.0,76404.0,42411.0,252706.0,110000.0,17539.0,1200422.0,7807.0,4922.0,3978.0,4717.0,9455.0,4117.0,9981.0,9290.0,9152.0,11982.0,7106.0,6703.0,6919.0,6101.0,6134.0,4749.0,7083.0,8260.0,8850.0,8922.0,6.0,315.0,448.0,212.0,201.0,0.0,309.0,2561.0,608.0,184.0,0.0,6.0,38.0,1.0,7.0,6.0,83.0,7.0,4.0,8.0,8.0,200.0,9154.0,7475.0,8086.0,8551.0,6616.0,4667.0,9268.0,8708.0,11134.0,8539.0,0.0,1.0,1.0,1.0,1.0,54.0,0.0,24,4,30,30,125,123,4,24,52,59,11372,16861,469,509,17662,24663,635979,458728,30074,45327,31009,39818,1037,3801,103,65,5,42,37074,45124
17,4.0,5.0,0.0,3.0,4.0,9.0,1.0,7.0,0.0,6.0,0.0,1085.0,818.0,1706.0,309.0,609.0,155.0,865.0,1201.0,475.0,736.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,6.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,103.0,4.0,0.0,1.0,1.0,2.0,3.0,7.0,7.0,3.0,4.0,7.0,2.0,12.0,9.0,13.0,10.0,12.0,10.0,13.0,12.0,13.0,10.0,328.0,4900.0,7457.0,1430.0,652.0,3408.0,8707.0,0.0,624.0,579.0,145.0,23.0,142.0,146.0,15.0,0.0,133.0,20.0,154.0,119.0,5880.0,1289.0,1392.0,10732.0,9812.0,665.0,349.0,6366.0,8942.0,6606.0,0.0,47647.0,21245.0,368817.0,0.0,127476.0,25625.0,351555.0,174939.0,120130.0,121159.0,1200380.0,6964.0,6189.0,9452.0,12163.0,11036.0,4438.0,9234.0,7117.0,10571.0,7186.0,6755.0,6103.0,7381.0,8924.0,8294.0,5465.0,6845.0,7466.0,10025.0,6461.0,4.0,756.0,0.0,602.0,0.0,571.0,365.0,178.0,750.0,1003.0,0.0,9.0,36.0,73.0,11.0,5.0,29.0,10.0,5.0,10.0,56.0,100.0,9680.0,5652.0,11269.0,7157.0,9186.0,7101.0,10849.0,8709.0,10198.0,6971.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,18,20,30,30,100,107,19,18,57,57,13275,14810,448,449,28481,23552,569565,789028,44053,40297,36819,36900,2294,1931,127,117,20,19,44393,42379
18,6.0,5.0,4.0,5.0,3.0,5.0,4.0,9.0,9.0,2.0,1.0,796.0,1095.0,647.0,764.0,1371.0,952.0,66.0,474.0,910.0,313.0,2.0,5.0,12.0,9.0,1.0,0.0,4.0,2.0,2.0,4.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,70.0,0.0,2.0,0.0,8.0,112.0,8.0,4.0,0.0,6.0,10.0,1.0,5.0,3.0,3.0,1.0,7.0,3.0,12.0,9.0,10.0,10.0,11.0,9.0,12.0,12.0,12.0,10.0,9742.0,13210.0,5323.0,1504.0,1056.0,10190.0,5127.0,1774.0,8035.0,0.0,125.0,23.0,22.0,79.0,142.0,19.0,143.0,18.0,114.0,71.0,3127.0,852.0,566.0,10069.0,4711.0,163.0,3179.0,5319.0,788.0,2305.0,2.0,152136.0,123298.0,83112.0,9617.0,41821.0,16901.0,464723.0,168959.0,194228.0,58552.0,1200463.0,13188.0,18037.0,6408.0,12012.0,6178.0,10856.0,8403.0,7461.0,9384.0,2305.0,9436.0,7569.0,5457.0,7119.0,7596.0,5402.0,8116.0,7749.0,9325.0,5663.0,10.0,318.0,3975.0,517.0,438.0,410.0,503.0,96.0,368.0,560.0,0.0,6.0,52.0,12.0,61.0,9.0,45.0,26.0,9.0,17.0,14.0,100.0,9711.0,6023.0,7025.0,7261.0,7814.0,6004.0,9248.0,8649.0,9711.0,6418.0,3.0,2.0,0.0,0.0,9.0,0.0,1.0,24,17,30,30,80,132,17,24,52,55,27815,28146,387,369,18636,12443,303587,1009760,48642,45590,35010,38422,2186,4999,133,118,23,29,37815,40049
19,2.0,10.0,3.0,7.0,3.0,11.0,1.0,2.0,3.0,2.0,0.0,872.0,430.0,289.0,1077.0,353.0,584.0,400.0,363.0,1081.0,1437.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,7.0,2.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,113.0,0.0,4.0,0.0,0.0,98.0,8.0,3.0,0.0,2.0,0.0,8.0,4.0,4.0,2.0,6.0,2.0,7.0,13.0,9.0,12.0,12.0,10.0,9.0,12.0,11.0,12.0,12.0,1285.0,1107.0,0.0,5594.0,1348.0,6464.0,734.0,5598.0,1866.0,2716.0,173.0,35.0,30.0,151.0,116.0,27.0,139.0,20.0,152.0,168.0,5213.0,1678.0,6460.0,170.0,9197.0,974.0,5297.0,823.0,4400.0,3959.0,0.0,96507.0,39847.0,517419.0,93009.0,11065.0,111133.0,65120.0,235203.0,20145.0,0.0,1200462.0,7150.0,3032.0,8299.0,6747.0,10545.0,8135.0,6915.0,6798.0,6639.0,6676.0,8647.0,5240.0,9629.0,7932.0,7921.0,6764.0,7240.0,8178.0,7186.0,10286.0,2.0,652.0,246.0,1839.0,983.0,0.0,697.0,883.0,376.0,372.0,0.0,6.0,49.0,9.0,13.0,10.0,38.0,9.0,11.0,8.0,7.0,100.0,10725.0,5682.0,9380.0,9013.0,7227.0,5879.0,8638.0,8414.0,8584.0,9523.0,3.0,2.0,1.0,1.0,11.0,0.0,1.0,17,20,30,30,126,109,20,17,56,56,14691,12021,497,514,22014,16157,829133,360315,40876,30060,40893,38130,4171,1877,76,84,26,18,42224,40841
20,4.0,10.0,2.0,2.0,4.0,6.0,5.0,3.0,1.0,4.0,1.0,921.0,709.0,129.0,687.0,1281.0,379.0,1194.0,838.0,685.0,530.0,1.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,107.0,0.0,0.0,1.0,8.0,91.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0,5.0,1.0,9.0,2.0,4.0,12.0,10.0,11.0,11.0,12.0,9.0,12.0,12.0,12.0,11.0,379.0,0.0,596.0,4977.0,0.0,6788.0,0.0,8988.0,9402.0,2629.0,133.0,24.0,20.0,91.0,152.0,11.0,111.0,19.0,138.0,164.0,7985.0,8002.0,8250.0,1361.0,10853.0,562.0,9101.0,1189.0,916.0,7780.0,1.0,63795.0,109269.0,136381.0,14301.0,101264.0,113519.0,65393.0,154902.0,81462.0,44360.0,1200310.0,11217.0,8110.0,9221.0,6844.0,11133.0,7639.0,9101.0,10637.0,10319.0,10595.0,8471.0,6789.0,7389.0,4902.0,7906.0,4554.0,6344.0,8178.0,7020.0,8613.0,5.0,2851.0,108.0,374.0,506.0,280.0,288.0,0.0,459.0,0.0,186.0,14.0,49.0,2.0,2.0,75.0,69.0,5.0,41.0,9.0,24.0,100.0,9920.0,7041.0,8226.0,7893.0,8782.0,5069.0,9088.0,9091.0,9360.0,7823.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,18,13,30,30,112,103,13,18,55,57,12740,21019,407,456,29011,26988,429260,455386,46054,48762,33222,36944,4299,753,162,128,18,23,39890,42403
21,4.0,9.0,2.0,2.0,5.0,7.0,3.0,3.0,4.0,6.0,1.0,278.0,267.0,316.0,391.0,326.0,140.0,769.0,1842.0,315.0,144.0,1.0,7.0,6.0,3.0,4.0,9.0,3.0,1.0,4.0,3.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0,4.0,0.0,4.0,4.0,127.0,0.0,4.0,0.0,1.0,4.0,9.0,3.0,4.0,0.0,6.0,3.0,10.0,12.0,9.0,12.0,12.0,10.0,9.0,12.0,13.0,11.0,12.0,625.0,0.0,12611.0,475.0,414.0,9302.0,2978.0,352.0,6324.0,395.0,134.0,25.0,30.0,139.0,113.0,22.0,122.0,28.0,123.0,155.0,4043.0,5719.0,370.0,5630.0,6480.0,696.0,1668.0,3869.0,827.0,15495.0,1.0,12784.0,91037.0,118767.0,82938.0,70488.0,17669.0,500871.0,356831.0,274766.0,74379.0,1200385.0,4669.0,6494.0,13364.0,6331.0,6894.0,10607.0,4647.0,4525.0,7151.0,16099.0,7078.0,6962.0,9781.0,7121.0,7126.0,5465.0,6204.0,9167.0,7215.0,11619.0,8.0,0.0,775.0,382.0,226.0,0.0,608.0,0.0,303.0,0.0,208.0,10.0,49.0,2.0,10.0,35.0,45.0,10.0,4.0,12.0,8.0,200.0,8729.0,5759.0,9859.0,9805.0,7283.0,5050.0,8655.0,10207.0,8513.0,9838.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,23,18,30,30,122,135,18,23,55,57,23427,10049,438,453,17219,27578,302646,1297884,41865,38916,36571,41167,1216,1286,102,83,20,25,40726,42972
22,5.0,3.0,7.0,4.0,5.0,6.0,1.0,2.0,1.0,2.0,0.0,447.0,38.0,415.0,1076.0,1900.0,464.0,159.0,241.0,167.0,282.0,1.0,4.0,2.0,2.0,3.0,1.0,5.0,5.0,2.0,1.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,8.0,8.0,0.0,4.0,100.0,0.0,12.0,0.0,7.0,1.0,1.0,1.0,5.0,0.0,2.0,4.0,2.0,13.0,9.0,12.0,13.0,11.0,10.0,12.0,11.0,13.0,11.0,13656.0,4570.0,659.0,0.0,1075.0,2028.0,1378.0,464.0,1294.0,0.0,128.0,16.0,21.0,136.0,134.0,14.0,157.0,3.0,186.0,152.0,79.0,874.0,6771.0,2846.0,5103.0,466.0,5157.0,4870.0,8369.0,3420.0,2.0,213278.0,32992.0,197491.0,72036.0,111107.0,78310.0,86307.0,511376.0,15462.0,56207.0,1200328.0,13762.0,7395.0,7612.0,3340.0,6179.0,2494.0,7197.0,5815.0,10299.0,3420.0,8482.0,5278.0,7115.0,6611.0,8025.0,5814.0,7749.0,6591.0,9297.0,7782.0,3.0,26.0,1950.0,181.0,494.0,0.0,0.0,661.0,480.0,635.0,0.0,8.0,51.0,77.0,5.0,13.0,35.0,9.0,2.0,52.0,31.0,100.0,11002.0,5250.0,8947.0,10361.0,7966.0,6665.0,9567.0,7624.0,11023.0,7709.0,1.0,3.0,0.0,0.0,7.0,7.0,1.0,9,17,30,30,131,116,17,9,59,56,17418,7706,433,514,15265,22690,672222,702344,33387,34126,36047,36697,701,3726,138,145,27,9,44941,41173
23,3.0,8.0,4.0,3.0,10.0,10.0,4.0,5.0,4.0,3.0,1.0,1765.0,663.0,247.0,175.0,253.0,508.0,2728.0,108.0,745.0,104.0,7.0,4.0,6.0,6.0,4.0,2.0,4.0,7.0,4.0,8.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,4.0,4.0,0.0,8.0,91.0,4.0,8.0,0.0,3.0,0.0,8.0,4.0,5.0,13.0,4.0,6.0,2.0,12.0,10.0,11.0,12.0,12.0,10.0,14.0,11.0,12.0,10.0,0.0,2728.0,7269.0,10778.0,1037.0,3066.0,5448.0,696.0,7512.0,540.0,128.0,24.0,11.0,128.0,148.0,28.0,191.0,13.0,136.0,122.0,9138.0,932.0,1980.0,558.0,15508.0,2439.0,18024.0,5668.0,1385.0,8335.0,1.0,112089.0,123065.0,257630.0,158761.0,104240.0,80132.0,74017.0,106382.0,61966.0,93317.0,1200360.0,11150.0,4252.0,9809.0,11337.0,16546.0,6270.0,23562.0,6901.0,12120.0,8945.0,7890.0,5362.0,8346.0,7195.0,9853.0,7833.0,13431.0,7908.0,9685.0,6804.0,8.0,2012.0,592.0,560.0,0.0,0.0,764.0,90.0,536.0,3222.0,69.0,11.0,56.0,0.0,16.0,13.0,54.0,7.0,4.0,12.0,10.0,200.0,9036.0,6721.0,7933.0,8759.0,8730.0,6936.0,12534.0,8350.0,9879.0,6219.0,3.0,7.0,0.0,1.0,8.0,0.0,1.0,25,27,30,30,97,111,27,25,57,57,22150,16924,443,486,29623,34344,712852,458747,55112,55780,41117,43190,3336,4509,94,89,30,24,41394,43703
24,3.0,4.0,11.0,4.0,3.0,15.0,3.0,1.0,2.0,2.0,0.0,1361.0,649.0,402.0,476.0,520.0,402.0,616.0,500.0,1162.0,282.0,4.0,6.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,8.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,16.0,19.0,0.0,8.0,104.0,8.0,0.0,0.0,5.0,2.0,1.0,6.0,11.0,2.0,6.0,1.0,2.0,10.0,9.0,11.0,13.0,11.0,10.0,12.0,11.0,13.0,9.0,5334.0,4763.0,6439.0,5004.0,3891.0,1527.0,3365.0,5556.0,9720.0,0.0,78.0,6.0,17.0,142.0,142.0,31.0,135.0,6.0,150.0,135.0,1153.0,442.0,633.0,1297.0,10900.0,1132.0,5110.0,349.0,1487.0,5321.0,0.0,6047.0,31667.0,417938.0,485200.0,26927.0,149397.0,28839.0,206397.0,50505.0,9974.0,1200424.0,6781.0,5727.0,7677.0,8585.0,14791.0,3019.0,8868.0,6362.0,11207.0,6179.0,6601.0,5359.0,6778.0,8546.0,10653.0,6072.0,7556.0,8100.0,7027.0,6857.0,6.0,294.0,521.0,604.0,2283.0,0.0,360.0,392.0,456.0,0.0,858.0,7.0,22.0,6.0,11.0,8.0,27.0,8.0,11.0,15.0,16.0,100.0,7089.0,5049.0,7643.0,10145.0,8554.0,6396.0,8869.0,7493.0,10033.0,5685.0,3.0,0.0,1.0,0.0,9.0,0.0,2.0,13,23,30,30,119,120,23,13,55,54,22195,23404,410,432,15115,12709,1085509,327382,40853,38343,38650,34899,3541,2227,59,72,36,12,39827,37129
25,0.0,13.0,2.0,2.0,7.0,7.0,4.0,8.0,1.0,7.0,0.0,254.0,345.0,762.0,282.0,181.0,28.0,1056.0,581.0,646.0,948.0,1.0,3.0,5.0,3.0,6.0,4.0,0.0,3.0,3.0,4.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,0.0,0.0,4.0,4.0,140.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,1.0,2.0,4.0,7.0,6.0,12.0,10.0,11.0,13.0,10.0,9.0,13.0,13.0,13.0,11.0,227.0,3568.0,6464.0,456.0,10356.0,4503.0,1124.0,0.0,8189.0,1459.0,148.0,9.0,15.0,159.0,107.0,12.0,154.0,14.0,160.0,132.0,3798.0,692.0,846.0,11856.0,1182.0,957.0,8431.0,9787.0,211.0,13734.0,1.0,107846.0,141279.0,629984.0,35281.0,162544.0,175695.0,294107.0,231758.0,304510.0,138518.0,1200447.0,5543.0,4378.0,8359.0,14163.0,11539.0,5460.0,10332.0,10297.0,9288.0,16298.0,6337.0,5645.0,6802.0,9442.0,6481.0,5328.0,7906.0,8321.0,8496.0,7998.0,9.0,1516.0,117.0,1048.0,1849.0,0.0,0.0,776.0,510.0,887.0,1104.0,5.0,26.0,4.0,1.0,6.0,24.0,8.0,7.0,7.0,12.0,200.0,9325.0,6339.0,8413.0,10294.0,7286.0,5368.0,10419.0,10034.0,10503.0,7525.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19,13,30,30,107,144,13,19,55,60,22006,14340,441,469,18639,32855,1111350,1110172,45064,50593,34390,38366,4413,3394,40,60,18,33,40686,44820
