,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,assistsplayer_10,currentGold_1,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,currentGold_10,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team200,deathsplayer_10,deathsplayer_7,dragon_team100,inhibs_lost_team200,riftherald_team100,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
577,4,3,6,9,4,6,3,6,10,37,772,549,159,435,252,371,721,118,370,3,3,3,1,7,2,5,5,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,12,4,109,1,8,14,9,88,0,0,3,2,6,6,3,1,0,4,6,5,12,9,12,12,11,10,12,10,12,10,904,2708,0,12344,183,10055,5329,428,7149,0,131,25,44,146,127,33,125,22,136,111,6502,929,7107,737,6274,233,2062,7605,815,10149,0,1,53402,64880,221652,338675,15668,61177,40750,350603,371842,23784,1200258,7406,3637,7218,13502,6458,10516,7392,8469,8601,10149,8262,5210,8897,8844,8034,6199,6177,7011,7991,8168,1,8,0,0,111,420,0,227,0,435,636,0,3,9,25,3,8,10,14,9,4,7,8,100,9861,5615,9689,9904,7448,6714,9193,6775,9329,6924,5,0,3,4,3,1,1,1,0,17,19,30,30,144,101,19,17,57,53,23486,15614,481,419,20853,21560,690574,851859,45100,38248,40236,34557,758,1071,44,53,27,29,43616,37836
578,2,9,2,5,4,2,2,1,9,984,68,615,422,1198,10,265,170,355,182,2,2,5,3,3,1,5,8,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,11,0,104,4,15,0,8,89,4,2,9,0,2,4,1,2,3,4,7,1,13,10,12,12,11,9,12,11,11,10,6199,7334,3875,1831,89,4945,254,387,10418,0,143,16,24,136,163,12,175,27,98,106,3174,336,2640,6691,4069,531,8940,5571,318,6883,0,1,219589,146722,180464,94931,119274,40558,103875,99451,402837,4261,1200361,9428,8256,6821,10169,4177,5728,9602,6195,11561,8937,9984,5447,7693,8150,7172,5483,8995,7505,7160,5830,1,9,54,584,306,1646,18,252,408,235,825,2054,0,285,32,36,7,61,39,11,1,5,14,100,10336,6543,9028,8791,8073,5373,9031,7470,7911,7122,1,0,2,2,3,3,1,2,0,15,18,30,30,134,103,18,15,57,54,16939,18393,478,422,17105,22048,654816,757146,36323,44551,38482,34937,2276,4106,428,63,19,18,41601,38077
579,0,2,0,6,3,2,6,5,8,879,715,24,729,424,1426,557,1286,511,1008,3,5,4,7,4,2,0,4,3,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,0,0,74,8,0,0,0,110,0,8,1,4,1,0,5,2,5,7,2,5,11,9,10,11,10,10,12,11,12,11,871,4108,0,7597,2075,2724,2036,1115,6140,1716,138,12,9,134,128,7,101,12,133,128,5529,1055,5356,181,7490,819,9374,7340,1186,7957,2,0,67576,178416,271588,110811,31220,170094,300540,386154,177045,0,1200391,8126,5275,5740,7778,10243,3982,11411,8625,7326,9674,6004,6863,5405,5854,7354,6274,7576,8422,7146,8261,4,1,1725,112,384,0,677,438,0,170,0,0,0,9,22,12,10,4,25,8,11,11,10,200,8541,6087,6444,8402,6316,6144,9685,8500,9743,7789,1,1,1,2,1,0,0,0,0,23,9,30,30,82,118,9,23,52,55,13267,15115,416,386,19375,26912,651289,1042155,35869,42311,30891,38268,3224,282,60,62,9,24,35847,41804
580,7,0,1,8,6,4,10,10,5,716,202,488,168,570,401,547,245,296,441,8,4,4,6,2,1,4,6,1,CLASSIC,MATCHED_GAME,11.20.400.7328,0,0,0,0,30,0,0,0,30,0,3,116,4,5,0,0,0,8,8,0,84,7,0,3,1,1,3,8,7,2,7,11,11,10,11,9,12,12,13,10,11,645,484,2049,371,1662,11862,8292,876,2943,801,11,161,91,110,36,149,129,127,15,20,8448,3453,3840,3879,740,829,862,7569,497,10812,0,1,421342,5285,45781,6342,28867,185803,49368,115842,29437,148095,1200335,9547,3937,6434,4251,2912,12692,9353,11102,3440,11903,9846,7511,5885,5778,5327,8135,8996,8872,5730,8261,11,2,454,0,544,0,510,0,198,2656,0,289,0,8,13,6,42,41,12,9,9,21,4,200,8446,8296,7168,8038,5262,9197,9870,10409,6120,7451,6,1,3,1,1,0,1,0,0,24,15,30,30,121,104,15,24,53,57,16589,13396,397,452,17736,23193,688135,348027,35836,39735,34971,39370,1508,3143,109,56,22,35,38111,42146
581,3,3,3,6,3,7,3,4,7,1024,2241,486,322,94,1486,86,653,391,39,4,3,3,5,4,3,3,4,4,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,0,0,106,8,8,0,13,0,4,102,2,2,3,5,4,2,2,4,7,4,12,10,13,12,10,9,11,10,12,11,743,8016,5018,801,165,7818,1271,723,5891,803,119,17,60,159,118,32,109,135,138,11,5176,654,845,7494,6900,502,9332,7139,1374,4934,1,1,78699,153816,315477,72876,56250,182977,211708,35385,115304,302242,1200364,7605,9025,7075,8685,7427,8919,11548,7862,7680,6086,7024,5699,7951,8990,6972,5828,6896,7961,9368,7281,8,3,1685,354,1212,390,361,598,944,0,414,348,0,10,371,2,19,11,37,13,45,14,22,200,8892,6346,10592,9717,6434,5644,8449,7102,9645,7940,1,2,4,2,1,0,0,0,0,19,16,30,30,122,119,16,19,56,54,14545,16704,488,410,20917,23433,706279,818455,39711,42201,36765,37205,4246,2060,79,465,16,24,41279,39482
582,6,7,4,4,2,2,5,7,9,1044,1554,527,520,2035,1059,2280,557,2051,556,6,3,5,5,7,9,8,9,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,4,4,88,13,0,0,0,87,4,0,2,4,7,11,5,12,4,9,2,6,13,10,12,14,12,11,11,12,11,12,5639,13515,11547,2702,256,0,1889,35,10525,471,122,16,30,129,109,24,110,31,76,123,2373,411,653,10212,11476,7275,10907,6978,725,11307,1,1,591146,32255,212619,205389,101407,87288,439966,386167,95531,47150,1200266,8733,14407,12601,15526,11733,10158,12796,8852,11941,13126,7544,7471,8629,10412,9420,10545,7834,9590,5832,10126,5,10,720,480,400,2611,0,2883,0,1838,690,1348,0,2,28,2,7,11,14,10,6,6,11,100,10019,7068,9887,11596,9067,7557,8245,8940,8050,8748,12,0,8,3,2,3,0,1,1,26,37,30,30,105,95,37,25,62,56,20144,26435,414,356,31989,30328,1197849,1001069,58751,61122,46550,40853,6614,4356,36,61,33,25,48126,41051
583,0,1,1,4,5,5,4,3,5,559,487,284,-204,22,1452,942,789,1247,1732,5,7,2,3,2,2,1,0,3,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,2,0,0,103,0,0,0,0,132,10,12,1,1,3,2,1,0,4,7,5,2,11,9,11,12,10,9,13,13,12,13,3923,2804,343,674,861,3329,658,1527,7433,226,120,13,21,172,144,2,133,17,139,194,2599,875,9813,6778,5337,698,9328,10812,1119,4124,1,0,36626,44916,344456,72264,68558,33462,86261,284115,192390,32756,1200285,8644,3679,10663,7556,6290,4561,12597,13104,9020,4506,5989,5492,7572,7304,6171,4222,7877,9367,8139,9662,10,1,2121,0,506,104,91,534,2609,765,468,156,0,10,55,1,6,57,26,12,7,6,11,200,8344,5596,7478,9471,6667,5055,10011,10471,9198,10135,2,1,2,2,1,0,1,0,0,19,7,30,30,103,154,7,19,53,60,9130,12648,459,496,25225,26258,555366,640438,37714,42906,31258,40537,3356,3998,100,91,8,22,37015,45411
584,3,3,3,6,0,6,4,8,15,207,310,494,915,100,161,152,160,698,344,6,3,3,3,3,5,2,3,4,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,3,0,0,111,4,0,0,0,116,12,8,3,0,6,0,2,1,3,7,5,3,10,10,12,12,11,9,11,12,12,10,0,2617,1259,4219,667,1774,34,8346,972,639,81,5,21,157,162,1,109,30,157,132,6620,619,6679,215,5390,301,10730,1626,9406,10727,2,0,76786,22063,271140,380035,79731,111972,114392,362027,10176,56576,1200376,9326,3596,8718,4434,6057,2075,11533,10634,11896,11609,6207,5929,8350,6314,7715,4500,6344,9567,9580,7898,8,11,2706,360,778,0,0,0,767,661,1517,242,0,8,54,12,14,21,46,8,5,19,16,100,7140,6262,8938,9226,7568,5795,7818,9452,9716,7163,3,2,1,1,3,4,0,1,0,18,12,30,30,115,136,12,18,54,55,7919,12608,422,433,19205,33108,919664,565234,30610,49268,33086,39318,3484,3547,101,102,18,33,38667,40411
585,3,3,2,5,1,5,1,5,7,558,1043,792,584,434,453,848,760,560,329,1,3,1,3,5,4,3,2,2,CLASSIC,MATCHED_GAME,11.17.394.4489,0,30,0,0,0,30,0,0,0,0,0,0,0,122,4,1,0,10,104,20,8,4,1,2,2,3,1,0,5,5,2,12,8,11,12,11,9,12,10,12,12,1527,2485,748,4513,311,2731,932,7108,1488,1888,137,14,8,125,130,38,137,9,152,149,7534,687,4195,690,8587,1204,4283,417,11299,4214,0,0,39964,48022,367722,547697,369188,62652,88084,101299,77230,2477,1200333,9085,3551,5209,5204,8916,4536,5758,7969,14173,6102,8233,5389,7608,6702,6909,5549,6098,7548,8805,7655,3,9,24,378,265,0,18,600,543,444,1386,0,0,14,52,8,8,10,33,10,9,4,11,100,9027,4879,8225,9336,7867,5113,8639,7192,9128,8673,3,0,1,2,3,2,2,2,0,13,12,30,30,127,142,12,13,55,54,9830,13901,438,461,22210,20900,1387223,317112,32950,37553,35001,35495,907,2751,73,86,16,19,39568,38511
586,1,3,4,4,7,4,1,4,8,960,308,1904,418,298,548,683,1308,117,196,2,4,4,5,2,5,2,5,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,30,0,0,0,0,0,0,4,0,8,104,0,0,4,104,8,12,3,0,2,7,2,4,2,3,9,3,13,10,12,12,10,12,13,11,13,11,6643,3301,4671,510,3041,933,2710,3193,0,0,152,29,152,19,1,166,177,11,150,155,1300,696,916,14023,896,9352,6482,396,12013,14206,1,0,289624,27940,260341,225619,114279,103302,170226,417823,113015,50450,1200326,8723,4640,5864,16146,3938,10285,10836,3925,12508,14533,7475,4876,6653,8779,5618,8698,8618,7118,10093,8157,3,9,778,642,276,1612,0,0,1643,336,495,327,0,58,17,7,6,29,56,7,2,7,11,100,10104,6295,9245,9637,6354,8600,10738,8445,10692,7980,10,0,3,3,3,1,0,1,0,17,18,30,30,116,128,18,17,59,58,15798,9204,490,522,26487,33793,993165,779454,44956,46442,37223,38862,2666,3443,156,44,22,24,43940,44150
587,3,7,7,11,5,5,14,5,13,1074,577,747,1960,516,501,623,385,175,867,3,5,6,8,6,6,4,4,4,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,13,4,84,6,4,0,3,107,4,8,6,3,4,3,8,0,1,6,5,13,13,10,11,12,10,10,11,13,12,11,702,4328,29,11059,1670,2610,2603,245,13724,0,165,9,17,116,94,28,105,47,127,122,11171,1157,7048,237,9391,893,1743,9431,1125,13406,0,0,38937,113712,70778,70386,24473,35638,595488,383862,201871,56119,1200318,11874,5944,7832,12423,11210,4041,4346,10804,15518,15402,10548,6477,7817,6982,9335,4746,6071,9187,8710,10695,6,6,0,458,754,1126,148,538,0,1126,668,1995,0,13,33,4,8,10,33,10,3,9,5,100,10526,6819,7951,8735,6919,6142,8293,10118,9249,7771,2,2,3,4,1,1,2,1,0,28,21,30,30,107,126,21,28,56,57,16070,20900,420,410,28740,26862,240212,1351052,47380,52014,39428,41140,2566,4247,68,60,30,42,40273,42250
588,2,4,4,7,6,6,3,2,7,1514,561,947,375,614,893,2156,392,838,308,5,6,3,4,1,1,3,7,3,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,2,12,0,87,8,1,0,14,88,8,8,3,0,2,4,4,2,3,10,3,3,11,9,10,12,11,10,12,11,13,11,1319,1527,8750,0,4025,3583,0,14335,706,437,124,23,29,135,165,1,108,13,173,159,8967,1898,204,9342,7855,511,8837,1926,6965,7568,1,1,98622,45849,369461,228107,11494,22134,100442,537568,115627,12780,1200381,10287,3851,9428,10396,11880,4694,10390,17783,8345,8920,7639,4688,6586,7837,8280,5324,8008,8856,8832,8138,9,3,0,424,473,1054,0,600,1553,1522,674,915,1,12,80,1,10,10,20,12,2,11,9,200,8432,5275,7070,9447,7860,6566,9786,8446,10022,8511,5,1,2,2,1,0,0,0,0,19,15,30,30,108,118,15,19,54,56,17677,17005,454,476,26879,27194,729818,812266,46685,49289,35666,38522,2127,5088,53,114,22,24,39375,42040
589,2,3,3,6,1,3,1,1,2,1380,214,571,22,760,598,388,765,959,125,1,3,3,4,1,2,6,3,3,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,8,0,105,4,4,0,0,100,0,8,3,0,7,3,1,3,1,5,2,4,13,9,12,13,10,9,12,11,12,11,0,1596,11440,8673,1071,3738,789,0,5396,907,154,23,30,139,124,16,124,20,116,157,9399,242,142,2781,6804,1176,3860,5626,55,8349,0,0,109273,63423,157057,24278,12286,16316,358858,231644,230416,132681,1200423,9909,2349,11734,12062,8008,5310,4649,5954,5885,9337,8355,4235,8964,7391,7222,6514,6298,7388,6405,8259,3,11,510,510,152,608,131,396,0,328,434,80,4,10,32,7,13,11,47,12,6,15,8,100,9970,5638,9437,10003,6615,5517,9054,7771,9010,7526,6,0,1,5,1,3,2,1,0,12,17,30,30,121,108,17,12,57,55,24922,8688,463,440,20302,18132,319210,1017022,47023,28174,38446,32585,1797,1352,88,73,20,8,41542,38999
590,1,10,7,12,1,1,0,0,6,211,148,2575,532,2170,863,305,756,902,144,0,3,0,3,1,9,4,5,1,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,17,0,104,20,8,2,4,93,2,0,9,0,4,7,4,3,0,1,0,6,14,9,12,15,11,10,11,10,12,11,3387,4768,746,17268,584,3600,438,478,2496,561,145,8,16,193,127,6,133,15,163,144,8256,1036,6832,672,7320,1461,8009,5242,495,9171,0,1,124905,44033,284974,346007,197554,134298,103993,102792,180046,87095,1200358,11812,6336,7860,17983,9094,5494,8448,6653,2991,9908,10286,4829,8888,10799,7952,6344,5788,5630,6101,8062,0,6,168,532,282,42,1189,432,0,932,0,176,0,7,17,5,11,6,10,6,4,5,7,100,11657,5830,8680,13368,8217,6191,8013,6590,8650,7396,6,0,4,5,1,0,1,0,0,7,27,30,30,151,99,27,7,62,53,25585,8741,487,463,24541,23953,1087738,517959,52243,34336,44269,30410,2113,1640,39,39,36,8,48113,36479
591,2,1,1,2,3,8,1,6,4,52,32,229,65,839,817,1064,1597,1301,78,1,3,1,2,3,2,1,0,3,CLASSIC,CUSTOM_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,2,4,0,132,0,2,0,0,100,0,9,0,1,2,0,1,0,2,1,4,2,12,9,11,13,10,8,12,11,12,12,0,1563,289,3812,2089,2168,112,580,1442,7150,141,35,23,171,175,36,138,22,171,166,8583,570,5544,769,5857,206,5377,1743,8548,248,0,0,135276,32645,423268,22757,154669,42356,78404,279885,53115,522955,1200330,8583,2168,6285,4581,7947,2695,5490,2484,10387,7399,6677,4688,7747,6414,7720,4499,6762,6779,8252,7501,10,4,0,34,452,0,0,320,0,160,396,0,0,14,37,5,11,11,58,10,11,14,12,200,9694,5340,8225,9994,7277,4920,8888,8174,9455,9261,0,1,0,0,2,0,2,1,0,10,3,30,30,138,109,3,10,54,56,8358,10847,546,532,20959,16486,778326,967004,30091,27928,33057,33982,772,590,99,84,6,22,40110,41118
592,2,4,4,14,5,3,2,2,4,1974,519,150,1406,1120,68,459,270,430,1114,5,6,3,0,3,4,4,6,0,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,0,0,121,4,0,0,0,63,0,12,2,0,11,3,6,5,3,9,5,0,14,9,12,13,13,11,12,11,12,10,4416,3228,1210,8509,3003,2342,1663,3441,7978,246,171,23,12,176,176,27,161,28,148,124,8038,592,9919,698,10780,1832,9785,5222,369,3051,1,1,481902,37789,197801,302600,826,47438,209451,454306,147401,60089,1200469,12454,4663,12361,9673,13783,4913,14752,9591,8740,3299,7824,4159,10244,8490,9681,6700,8921,9494,8125,5755,1,3,0,842,1231,466,0,738,3302,928,393,1,0,6,17,3,6,6,16,7,4,3,5,100,11443,5260,9161,10900,10202,7715,9931,8246,9204,7021,9,0,6,7,3,0,0,0,0,17,27,30,30,125,75,27,17,63,54,19480,16556,562,484,31267,19019,1030567,909036,53184,41045,42939,36454,2435,5466,37,36,33,16,49421,39662
593,2,0,0,4,1,3,0,1,4,1767,580,956,1050,689,494,323,778,641,615,0,3,4,3,1,2,1,4,4,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,4,0,94,1,6,0,4,104,0,0,1,0,2,2,4,1,2,1,7,1,12,9,10,12,10,9,12,11,13,10,1021,1854,381,9228,756,2800,1497,630,7721,116,130,30,17,125,148,30,131,5,142,132,6441,298,4095,1268,5069,384,7996,5224,628,2621,0,0,30517,97643,360921,168810,5880,63219,293391,320696,86371,106184,1200386,7463,2152,4884,10496,5825,3640,9911,6146,8752,3224,7192,4265,6245,6706,7850,5239,6619,6108,7748,6016,9,5,0,0,408,0,0,456,416,292,401,487,0,7,50,20,15,14,44,13,10,7,10,200,9097,5213,6829,9043,6637,5709,9732,7786,10296,6467,1,2,1,2,2,0,1,0,0,11,10,30,30,105,108,10,11,53,55,14186,11818,450,440,17257,16767,629347,904285,32308,30185,33232,30756,864,1596,100,90,7,9,37315,39494
594,1,7,7,11,4,6,3,3,9,850,182,40,1143,386,518,679,407,541,240,5,1,2,5,4,6,5,5,1,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,4,0,128,4,4,0,0,112,0,0,5,2,4,5,6,3,4,3,2,6,11,9,12,12,11,10,12,11,11,11,3449,3015,7270,1747,538,5220,1620,6284,2292,1411,120,5,18,142,148,19,105,11,151,133,9597,724,669,11554,7605,594,7819,127,7754,7200,1,0,111572,116543,190930,48533,25432,126055,54961,562990,49114,73546,1200406,13822,3740,8626,13893,8144,6415,10202,6920,10047,8722,7960,5490,8422,8070,8528,6626,7268,7279,7632,8116,1,3,776,0,687,592,0,600,762,508,0,110,0,11,19,8,9,6,18,9,3,9,12,100,8246,5547,9840,9797,8284,6463,8694,7826,8449,7593,3,0,3,4,2,0,0,1,0,17,23,30,30,140,112,23,17,56,54,18224,14622,447,405,30019,23624,502522,857154,50900,39631,39606,35785,2655,1380,52,52,29,25,42630,38109
595,0,3,0,8,3,5,3,1,5,1867,656,167,92,642,1043,1013,2178,1023,1651,2,4,5,2,3,4,2,4,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,3,8,0,84,0,0,0,14,118,2,2,5,0,3,1,5,2,3,5,5,3,12,10,10,11,10,11,11,12,14,10,0,4182,920,0,922,0,2227,0,3042,2941,127,15,8,128,131,20,108,20,182,114,8968,294,3301,6049,5716,5486,5667,7879,9814,3912,1,0,169639,175164,250044,48856,13910,84427,37029,244099,118114,11068,1200433,9965,4587,4372,6431,7038,5651,8625,8153,14681,6853,8317,4676,6381,6142,7742,7012,7693,9303,9443,6623,11,3,997,110,150,382,399,165,730,273,1824,0,0,10,14,5,9,9,19,8,5,7,11,200,9400,6318,6546,8092,7123,7415,8391,9344,11956,6479,2,1,5,1,3,0,1,0,0,16,16,30,30,92,136,16,16,54,57,1842,12392,414,439,29520,27566,566876,585474,33457,42899,35594,37738,2093,2937,52,45,13,17,38576,42488
596,1,2,4,3,1,4,3,4,4,359,905,767,484,352,263,1518,628,91,174,6,4,6,4,3,3,3,0,3,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,0,4,101,0,11,4,24,109,0,4,0,4,9,3,0,1,6,5,4,4,11,9,14,12,10,9,14,12,12,12,6380,0,2316,1895,106,5553,448,8189,7517,1486,149,8,49,122,125,13,170,15,140,172,1912,6440,9806,6484,3881,747,8553,579,2540,4801,0,1,217404,116698,175583,64850,15129,122331,139911,252116,157004,0,1200439,8831,7272,13019,9464,3988,6301,9180,9290,10623,6411,6444,5874,10895,7367,5774,4962,9802,7753,7548,9276,10,1,538,832,896,1084,0,0,178,520,566,123,0,41,34,4,6,7,31,5,4,5,6,200,8381,5106,11673,9110,6956,5319,11668,9779,9693,9709,1,1,3,4,0,0,1,0,0,23,13,30,30,116,141,13,23,56,59,16250,17640,458,505,22830,22913,595297,665729,41603,42776,35442,40253,2518,2219,89,54,11,16,41439,45955
597,4,4,2,9,5,7,8,9,9,1406,557,872,421,419,338,1465,659,1335,2543,6,4,2,4,4,1,2,7,3,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,3,0,0,88,0,4,0,8,122,6,4,2,5,3,2,3,2,4,7,2,2,12,10,11,12,11,9,13,12,12,11,2320,0,747,8320,1991,3131,0,1346,7965,682,109,35,44,144,140,26,159,10,146,121,2600,4154,5738,1396,5245,1333,9502,8487,751,6815,2,0,199512,74153,163510,28370,0,105803,119991,239176,430261,55416,1200325,5147,6143,7046,9716,8099,4778,10022,10323,9084,7498,6856,9408,6792,6522,7096,5094,10303,9930,8179,7600,11,0,225,1989,561,0,862,314,520,489,368,0,67,129,44,1,13,7,88,6,19,5,45,200,8669,7232,8359,9387,7509,5780,10299,9582,9638,7577,4,1,0,2,1,0,0,0,0,20,12,30,30,92,140,12,20,55,58,16509,9993,463,471,16312,29709,497195,918997,34786,43070,32360,45420,1962,3366,238,119,23,38,39704,44328
598,0,3,1,7,5,2,5,3,4,487,1656,905,132,91,832,577,519,1903,274,4,4,1,4,3,1,2,2,1,CLASSIC,MATCHED_GAME,11.18.395.7538,0,30,0,0,0,30,0,0,0,0,1,0,0,109,8,1,0,0,120,8,0,1,2,3,4,0,1,2,7,2,2,12,10,12,13,10,10,13,12,13,10,0,2391,4986,545,0,2088,5153,309,6931,78,133,6,8,196,137,27,151,29,155,174,5644,514,369,7850,6690,581,3575,5782,199,6536,0,0,116232,6241,328921,26123,19124,53444,583608,169755,204393,50039,1200353,7584,2905,5633,9459,6690,3065,8729,6347,7543,6756,5862,5134,7031,10190,5807,5226,7697,8692,7469,8333,8,2,1939,0,277,1062,0,396,0,255,412,141,0,10,22,4,11,10,42,7,8,8,13,200,8824,6497,8724,10481,6123,6999,10331,9433,10316,7049,1,1,2,2,2,0,1,0,1,16,9,30,30,118,128,9,15,57,58,7619,14862,501,515,21134,16606,543844,1014036,32431,32280,34116,37325,3674,808,77,58,12,19,41151,43626
599,8,3,6,11,5,4,7,7,8,743,166,712,250,280,515,1344,569,1967,683,3,1,9,5,3,5,2,2,4,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,2,0,0,103,0,0,0,0,115,3,0,2,4,6,3,6,0,5,3,8,1,11,9,11,11,11,8,11,11,13,11,3522,0,979,8954,1809,2829,0,1476,10750,2848,89,28,22,103,143,4,103,21,165,126,2632,3135,9032,1332,10298,512,11609,4744,1798,4070,1,0,439725,61903,149774,173634,44066,78875,51609,167928,286408,0,1200449,6433,4573,10589,10287,12407,3718,11609,6667,12574,6919,6168,7268,8031,6792,7775,4815,8365,7544,11128,6967,10,3,278,1437,577,0,300,376,0,445,26,0,1,138,58,7,11,11,40,10,5,11,11,200,7456,5190,8329,7591,8339,4556,7758,8121,11357,8122,1,2,4,4,1,0,1,0,0,21,17,30,30,103,118,17,21,52,55,18093,15074,361,443,23806,25356,886074,567848,43434,42342,33581,41272,1531,1908,207,95,29,31,36271,40548
