,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,killsplayer_6,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
958,3.0,2.0,6.0,5.0,6.0,0.0,0.0,0.0,1.0,422.0,384.0,2278.0,1051.0,298.0,344.0,625.0,610.0,114.0,579.0,3.0,3.0,0.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.0,8.0,0.0,0.0,8.0,103.0,0.0,4.0,3.0,1.0,4.0,8.0,2.0,0.0,1.0,1.0,2.0,13.0,7.0,11.0,13.0,11.0,9.0,12.0,10.0,12.0,11.0,2337.0,2007.0,362.0,10278.0,0.0,1127.0,2455.0,615.0,2821.0,149.0,161.0,8.0,8.0,110.0,162.0,23.0,145.0,11.0,142.0,143.0,5438.0,557.0,5270.0,1381.0,7294.0,1051.0,9016.0,5769.0,360.0,5698.0,1.0,1.0,514873.0,43011.0,438239.0,47598.0,6112.0,25372.0,97873.0,433661.0,235213.0,71595.0,1200287.0,7775.0,2895.0,5979.0,11660.0,7294.0,2454.0,12329.0,6695.0,3182.0,5847.0,8312.0,4484.0,7653.0,8616.0,7498.0,4853.0,6570.0,5510.0,5884.0,6479.0,0.0,4.0,0.0,330.0,346.0,0.0,0.0,276.0,857.0,310.0,0.0,0.0,4.0,9.0,10.0,8.0,6.0,20.0,7.0,6.0,7.0,22.0,100.0,9998.0,4023.0,7989.0,10449.0,7945.0,5383.0,9820.0,6871.0,8738.0,7740.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8,17,30,30,103,115,17,7,57,52,14104,8047,464,449,20434,21400,1032194,881353,35162,30948,36932,28927,622,1497,48,51,21,3,41764,37192
959,6.0,13.0,5.0,3.0,4.0,6.0,5.0,7.0,3.0,507.0,374.0,630.0,388.0,427.0,2119.0,1238.0,349.0,924.0,562.0,5.0,2.0,3.0,7.0,4.0,7.0,6.0,2.0,3.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,80.0,0.0,4.0,0.0,1.0,105.0,24.0,4.0,4.0,0.0,3.0,1.0,3.0,5.0,9.0,9.0,6.0,12.0,9.0,12.0,12.0,10.0,10.0,11.0,12.0,14.0,11.0,7700.0,2235.0,5834.0,5001.0,734.0,106.0,7833.0,6905.0,594.0,1360.0,134.0,34.0,49.0,127.0,119.0,15.0,100.0,38.0,174.0,162.0,2414.0,801.0,381.0,391.0,5019.0,5497.0,1020.0,1713.0,14539.0,7259.0,1.0,0.0,154052.0,57911.0,268301.0,188298.0,77997.0,79272.0,24189.0,312824.0,169243.0,36000.0,1200367.0,10956.0,3555.0,7681.0,5392.0,5754.0,5643.0,8853.0,8821.0,15412.0,8620.0,7882.0,5809.0,7265.0,6828.0,7307.0,7403.0,7488.0,9314.0,12214.0,8567.0,11.0,2.0,842.0,518.0,1464.0,0.0,0.0,40.0,0.0,202.0,278.0,0.0,54.0,24.0,4.0,11.0,46.0,19.0,0.0,4.0,5.0,8.0,200.0,9700.0,5814.0,9289.0,9203.0,7229.0,6392.0,8528.0,9415.0,11732.0,7860.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,26,16,30,30,88,134,16,26,56,57,19375,18927,444,508,13702,25332,767920,600167,35426,45261,36685,43392,2346,998,134,41,23,34,41813,43349
960,8.0,6.0,5.0,8.0,15.0,7.0,9.0,4.0,5.0,1171.0,173.0,325.0,318.0,4444.0,556.0,473.0,2130.0,461.0,1134.0,3.0,8.0,5.0,5.0,4.0,5.0,3.0,3.0,7.0,9.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,8.0,0.0,12.0,112.0,0.0,0.0,1.0,1.0,5.0,4.0,17.0,3.0,5.0,5.0,5.0,13.0,9.0,11.0,12.0,12.0,11.0,14.0,13.0,12.0,11.0,3457.0,2893.0,0.0,11684.0,2172.0,4590.0,11282.0,0.0,14192.0,1193.0,123.0,19.0,6.0,114.0,134.0,36.0,157.0,10.0,121.0,111.0,3136.0,1072.0,11002.0,847.0,17070.0,2540.0,2157.0,9448.0,363.0,10799.0,0.0,1.0,308736.0,67025.0,243997.0,261743.0,296595.0,127932.0,228995.0,421801.0,156512.0,16584.0,1200471.0,6810.0,4730.0,11403.0,12897.0,20695.0,7763.0,14456.0,13144.0,14981.0,12799.0,6931.0,4718.0,7675.0,7828.0,12869.0,7156.0,10163.0,10070.0,8046.0,7639.0,8.0,3.0,216.0,764.0,401.0,366.0,1452.0,632.0,1016.0,3695.0,426.0,806.0,9.0,25.0,2.0,11.0,13.0,29.0,62.0,6.0,6.0,10.0,200.0,10056.0,5293.0,8334.0,9452.0,9079.0,8129.0,11855.0,10696.0,8656.0,7629.0,6.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,22,30,30,30,116,124,30,22,59,59,21903,29560,413,418,34595,23839,1239003,890917,59568,60110,42459,40636,3067,6707,64,109,42,31,45050,44129
961,2.0,11.0,1.0,3.0,4.0,4.0,9.0,6.0,4.0,94.0,930.0,907.0,832.0,449.0,153.0,1178.0,1322.0,1368.0,293.0,6.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,116.0,5.0,0.0,1.0,0.0,74.0,0.0,0.0,1.0,1.0,5.0,6.0,1.0,0.0,4.0,2.0,5.0,11.0,10.0,11.0,12.0,11.0,8.0,12.0,11.0,12.0,11.0,0.0,3281.0,881.0,11706.0,534.0,1315.0,5707.0,466.0,5216.0,965.0,125.0,13.0,14.0,133.0,157.0,29.0,79.0,21.0,138.0,138.0,8589.0,511.0,4677.0,921.0,8995.0,402.0,6166.0,7061.0,874.0,10380.0,1.0,0.0,41993.0,87702.0,312413.0,152022.0,84993.0,40197.0,242367.0,285652.0,224390.0,56078.0,1200376.0,8937.0,4531.0,5818.0,12628.0,10305.0,2044.0,11873.0,7925.0,6358.0,11526.0,6919.0,5830.0,7632.0,8297.0,7144.0,4578.0,6603.0,7397.0,6813.0,9302.0,5.0,3.0,348.0,739.0,259.0,0.0,775.0,326.0,0.0,397.0,268.0,180.0,9.0,46.0,10.0,9.0,14.0,42.0,137.0,3.0,10.0,6.0,200.0,8367.0,6858.0,7634.0,9088.0,8179.0,5027.0,9856.0,8038.0,9244.0,7541.0,5.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,18,13,30,30,125,74,13,18,53,56,14436,15635,458,389,23584,24992,631618,896189,39732,42213,34570,35945,1708,1584,84,202,15,34,38295,41537
962,3.0,9.0,5.0,4.0,5.0,1.0,6.0,5.0,4.0,494.0,469.0,23.0,1227.0,1.0,550.0,1362.0,1012.0,1079.0,457.0,5.0,3.0,4.0,4.0,2.0,6.0,3.0,2.0,1.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,109.0,4.0,0.0,0.0,0.0,146.0,4.0,4.0,1.0,0.0,5.0,4.0,1.0,1.0,7.0,5.0,2.0,12.0,9.0,12.0,12.0,12.0,9.0,13.0,13.0,13.0,11.0,6154.0,1404.0,877.0,1307.0,345.0,1670.0,1123.0,794.0,5347.0,325.0,141.0,28.0,20.0,147.0,159.0,25.0,138.0,19.0,168.0,141.0,721.0,1183.0,9966.0,7753.0,5748.0,1198.0,12648.0,10026.0,743.0,6394.0,0.0,0.0,745665.0,42575.0,144726.0,0.0,69128.0,47398.0,45268.0,224818.0,314650.0,18438.0,1200379.0,6876.0,2587.0,11456.0,9410.0,6093.0,3418.0,14038.0,11540.0,6397.0,6720.0,7409.0,5028.0,8133.0,8167.0,6966.0,4265.0,8597.0,9922.0,9104.0,7107.0,7.0,1.0,0.0,0.0,613.0,349.0,0.0,549.0,266.0,719.0,307.0,0.0,10.0,24.0,43.0,33.0,47.0,18.0,7.0,11.0,8.0,8.0,200.0,9139.0,5980.0,9071.0,9309.0,8646.0,5177.0,10179.0,10554.0,10729.0,7644.0,6.0,0.0,7.0,2.0,3.0,0.0,1.0,1.0,0.0,21,12,30,30,120,154,12,21,57,59,10353,8993,492,494,25386,30994,1006917,645749,37253,41282,34940,39758,1511,1292,151,58,23,25,41342,45086
963,1.0,7.0,6.0,5.0,4.0,3.0,5.0,0.0,0.0,521.0,820.0,876.0,420.0,690.0,569.0,436.0,915.0,1505.0,989.0,0.0,1.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,115.0,0.0,4.0,0.0,0.0,78.0,4.0,0.0,4.0,1.0,3.0,0.0,5.0,2.0,2.0,5.0,4.0,13.0,10.0,11.0,11.0,11.0,9.0,11.0,11.0,13.0,11.0,0.0,3587.0,8154.0,8029.0,0.0,6491.0,11331.0,4329.0,2338.0,882.0,158.0,13.0,8.0,131.0,146.0,23.0,109.0,29.0,167.0,150.0,6569.0,947.0,974.0,788.0,6035.0,584.0,619.0,547.0,4308.0,7143.0,2.0,0.0,35084.0,29889.0,237607.0,219400.0,4096.0,82170.0,128035.0,616956.0,47072.0,11661.0,1200344.0,6569.0,4606.0,9780.0,9152.0,7900.0,7433.0,11950.0,5210.0,7238.0,8025.0,8221.0,5730.0,7726.0,5845.0,7965.0,5554.0,6021.0,6390.0,8630.0,7489.0,6.0,3.0,0.0,72.0,651.0,335.0,1865.0,358.0,0.0,334.0,590.0,0.0,8.0,35.0,4.0,14.0,10.0,315.0,11.0,7.0,11.0,9.0,200.0,10389.0,6305.0,8558.0,8470.0,8192.0,5343.0,8080.0,7460.0,10079.0,7344.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,11.0,14,14,30,30,123,82,14,14,55,56,22674,22467,466,468,14950,13564,578357,833613,40834,37029,35311,34260,3209,996,351,73,20,15,40952,39268
964,3.0,7.0,4.0,7.0,8.0,2.0,5.0,2.0,2.0,712.0,221.0,588.0,220.0,305.0,362.0,612.0,349.0,835.0,1324.0,3.0,3.0,7.0,5.0,1.0,2.0,2.0,8.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,89.0,0.0,0.0,0.0,8.0,77.0,4.0,4.0,2.0,1.0,7.0,2.0,5.0,2.0,10.0,7.0,0.0,12.0,9.0,10.0,12.0,10.0,9.0,11.0,11.0,12.0,11.0,2661.0,2389.0,1731.0,6609.0,650.0,2249.0,931.0,5231.0,7513.0,1499.0,152.0,2.0,12.0,104.0,143.0,29.0,104.0,8.0,103.0,151.0,6906.0,909.0,7370.0,1330.0,8060.0,936.0,1424.0,7805.0,1848.0,2930.0,1.0,0.0,65628.0,21039.0,421878.0,55516.0,66266.0,100930.0,52384.0,425504.0,32154.0,0.0,1200321.0,9568.0,3299.0,9641.0,10824.0,8711.0,3726.0,2356.0,15017.0,9902.0,4429.0,8062.0,5271.0,8353.0,7155.0,8240.0,6047.0,5962.0,9724.0,7950.0,6524.0,7.0,7.0,0.0,0.0,539.0,2884.0,0.0,540.0,0.0,1980.0,540.0,0.0,15.0,33.0,15.0,10.0,9.0,47.0,11.0,1.0,4.0,11.0,200.0,9196.0,5052.0,6800.0,9173.0,7104.0,5249.0,7989.0,8408.0,8661.0,7933.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,18,18,30,30,93,93,18,18,53,54,13900,17563,440,368,24602,14916,710218,531081,42470,35003,37857,35431,3963,2520,96,60,25,18,37522,38043
965,3.0,4.0,2.0,3.0,5.0,1.0,2.0,1.0,8.0,667.0,236.0,157.0,805.0,637.0,52.0,98.0,966.0,355.0,762.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,108.0,0.0,8.0,0.0,0.0,113.0,4.0,0.0,0.0,4.0,5.0,3.0,5.0,2.0,1.0,4.0,0.0,13.0,9.0,11.0,12.0,10.0,9.0,12.0,10.0,12.0,10.0,0.0,318.0,6544.0,6066.0,2979.0,3991.0,1120.0,4634.0,535.0,2578.0,169.0,16.0,10.0,146.0,132.0,7.0,155.0,4.0,134.0,137.0,5120.0,6287.0,790.0,721.0,10430.0,1277.0,3235.0,1083.0,6111.0,5615.0,1.0,0.0,96165.0,29397.0,170302.0,285744.0,56940.0,26261.0,68666.0,324921.0,56340.0,0.0,1200379.0,5120.0,6605.0,7745.0,7076.0,14169.0,5407.0,4356.0,6099.0,6953.0,8194.0,7282.0,6736.0,7647.0,7225.0,7637.0,5202.0,7523.0,6416.0,7705.0,7147.0,2.0,5.0,0.0,0.0,410.0,288.0,759.0,138.0,0.0,382.0,306.0,0.0,8.0,25.0,6.0,13.0,13.0,19.0,9.0,4.0,6.0,7.0,100.0,10873.0,5856.0,7740.0,9410.0,6879.0,5969.0,9352.0,6985.0,9293.0,7048.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10,16,30,30,124,117,15,10,55,53,19580,9185,464,446,18338,22331,635412,479324,39517,32207,34993,35527,1595,688,59,51,16,16,40871,38534
966,1.0,5.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,394.0,203.0,43.0,2314.0,168.0,122.0,95.0,73.0,1038.0,227.0,1.0,2.0,3.0,1.0,5.0,0.0,5.0,5.0,3.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,0.0,8.0,88.0,1.0,0.0,3.0,2.0,7.0,3.0,3.0,1.0,1.0,3.0,3.0,13.0,10.0,12.0,13.0,11.0,10.0,12.0,10.0,13.0,10.0,2114.0,1845.0,812.0,4878.0,1231.0,743.0,1262.0,3002.0,6492.0,1146.0,142.0,32.0,12.0,156.0,129.0,6.0,138.0,6.0,183.0,159.0,5609.0,923.0,7431.0,367.0,9668.0,334.0,7370.0,975.0,600.0,5206.0,1.0,1.0,13541.0,138148.0,142361.0,42513.0,175654.0,40333.0,68221.0,126501.0,66706.0,36237.0,1200357.0,7724.0,3362.0,8892.0,5583.0,13241.0,1077.0,8632.0,4270.0,7203.0,6651.0,7844.0,5328.0,9293.0,8314.0,6968.0,4298.0,6540.0,5963.0,8068.0,7722.0,8.0,6.0,0.0,594.0,649.0,337.0,2340.0,0.0,0.0,292.0,110.0,298.0,7.0,35.0,9.0,13.0,13.0,17.0,11.0,4.0,8.0,8.0,200.0,10646.0,6733.0,9573.0,10301.0,7332.0,6182.0,8926.0,6498.0,10609.0,6864.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10,17,30,30,108,97,17,10,59,55,9778,13747,445,518,23409,15074,414402,435813,36517,30118,36717,33621,3326,1294,59,66,12,14,44034,39630
967,5.0,8.0,5.0,4.0,7.0,2.0,4.0,4.0,2.0,1072.0,537.0,1764.0,415.0,250.0,939.0,778.0,298.0,562.0,357.0,2.0,5.0,3.0,2.0,3.0,6.0,5.0,6.0,5.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,101.0,4.0,0.0,0.0,8.0,98.0,0.0,0.0,3.0,3.0,11.0,7.0,4.0,2.0,4.0,2.0,6.0,13.0,10.0,12.0,13.0,11.0,10.0,12.0,11.0,12.0,10.0,6783.0,11613.0,1961.0,10479.0,3338.0,4133.0,379.0,5614.0,837.0,325.0,167.0,11.0,26.0,147.0,158.0,24.0,140.0,20.0,145.0,105.0,1956.0,436.0,10944.0,432.0,7206.0,1013.0,11609.0,389.0,8036.0,10507.0,1.0,1.0,1157550.0,216348.0,401820.0,9813.0,28539.0,81882.0,47311.0,238221.0,85576.0,121233.0,1200464.0,8948.0,13134.0,13849.0,11050.0,10758.0,5808.0,11989.0,7785.0,9569.0,12438.0,9422.0,6147.0,10414.0,9405.0,8433.0,5813.0,6653.0,7663.0,7037.0,7567.0,0.0,5.0,208.0,1083.0,943.0,139.0,214.0,662.0,0.0,1782.0,696.0,1606.0,6.0,16.0,10.0,5.0,6.0,16.0,9.0,9.0,14.0,5.0,200.0,11303.0,6282.0,9447.0,10944.0,8436.0,6643.0,9765.0,8014.0,9149.0,6414.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,27,30,30,109,107,27,16,59,55,26694,18768,522,421,21551,30977,1679604,708689,50413,54915,43487,35067,2166,5167,43,53,26,20,46773,39624
968,3.0,7.0,6.0,1.0,10.0,5.0,2.0,6.0,6.0,948.0,284.0,1537.0,1020.0,462.0,329.0,654.0,2300.0,526.0,166.0,7.0,3.0,5.0,5.0,5.0,4.0,2.0,6.0,6.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.0,0.0,4.0,91.0,0.0,0.0,1.0,4.0,8.0,8.0,4.0,2.0,7.0,5.0,3.0,12.0,9.0,12.0,11.0,11.0,10.0,13.0,12.0,12.0,11.0,7330.0,4717.0,2045.0,5611.0,341.0,278.0,665.0,7980.0,9868.0,1038.0,101.0,19.0,30.0,92.0,97.0,18.0,130.0,32.0,118.0,125.0,2589.0,971.0,10765.0,1349.0,11267.0,8354.0,10887.0,2354.0,1449.0,7130.0,0.0,0.0,32666.0,38210.0,382463.0,69859.0,58854.0,113358.0,163441.0,306914.0,11923.0,73813.0,1200427.0,9920.0,6563.0,13243.0,7856.0,11709.0,9231.0,14440.0,10861.0,11829.0,8169.0,5973.0,5694.0,9587.0,7450.0,7372.0,6554.0,9674.0,9225.0,7421.0,7691.0,6.0,2.0,0.0,874.0,433.0,895.0,100.0,598.0,2886.0,526.0,511.0,0.0,7.0,16.0,11.0,30.0,8.0,13.0,3.0,49.0,9.0,30.0,200.0,8903.0,5547.0,9942.0,8301.0,7375.0,6707.0,10960.0,8661.0,8729.0,8446.0,7.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,26,23,30,30,111,95,23,26,56,57,15605,24268,338,424,34324,22791,657200,594301,51959,51862,36936,39705,2026,4797,69,107,27,26,41228,42343
969,3.0,12.0,8.0,2.0,12.0,1.0,9.0,1.0,3.0,700.0,538.0,46.0,222.0,1883.0,10.0,93.0,515.0,11.0,1004.0,6.0,4.0,3.0,8.0,6.0,4.0,7.0,5.0,5.0,5.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,105.0,4.0,6.0,0.0,0.0,72.0,5.0,0.0,7.0,2.0,9.0,4.0,3.0,3.0,3.0,10.0,8.0,13.0,10.0,14.0,11.0,11.0,11.0,12.0,11.0,12.0,12.0,14471.0,3854.0,9731.0,905.0,462.0,4344.0,8361.0,2093.0,12498.0,0.0,137.0,25.0,61.0,89.0,103.0,35.0,113.0,14.0,99.0,136.0,307.0,876.0,772.0,3800.0,7475.0,1881.0,551.0,6820.0,2094.0,16318.0,0.0,1.0,118004.0,61454.0,277701.0,44875.0,82563.0,86370.0,89367.0,236840.0,19808.0,10245.0,1200315.0,15117.0,5176.0,12819.0,5567.0,7937.0,6742.0,9000.0,9247.0,15019.0,16318.0,9670.0,5978.0,10771.0,6292.0,6883.0,6560.0,7643.0,7290.0,8566.0,9804.0,7.0,11.0,338.0,445.0,2315.0,861.0,0.0,517.0,88.0,334.0,426.0,0.0,11.0,32.0,2.0,14.0,6.0,28.0,11.0,17.0,14.0,6.0,200.0,10512.0,6573.0,12064.0,8463.0,8038.0,7947.0,9111.0,7354.0,9863.0,8727.0,3.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,7.0,27,26,30,30,123,77,26,27,60,57,29913,26806,425,387,14235,26659,609513,417714,48182,54760,40176,39281,4031,1293,61,80,28,26,47024,41628
970,3.0,8.0,2.0,3.0,7.0,0.0,4.0,4.0,2.0,422.0,518.0,172.0,567.0,1009.0,691.0,259.0,81.0,1700.0,299.0,0.0,2.0,4.0,4.0,6.0,4.0,2.0,4.0,4.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,91.0,0.0,4.0,0.0,0.0,96.0,0.0,10.0,3.0,2.0,5.0,3.0,2.0,4.0,1.0,4.0,9.0,12.0,9.0,11.0,12.0,10.0,9.0,11.0,10.0,12.0,12.0,227.0,2804.0,676.0,1347.0,6070.0,5395.0,0.0,842.0,7984.0,981.0,147.0,20.0,4.0,156.0,77.0,17.0,138.0,3.0,115.0,184.0,2822.0,1372.0,5147.0,5624.0,1373.0,1112.0,2637.0,2547.0,293.0,14318.0,1.0,0.0,124955.0,169325.0,447396.0,89424.0,186650.0,155005.0,64479.0,102632.0,142827.0,148848.0,1200408.0,3049.0,4560.0,6624.0,8524.0,7729.0,7282.0,3281.0,3913.0,10397.0,15439.0,7197.0,6028.0,6747.0,7427.0,5604.0,6716.0,7032.0,5806.0,7320.0,11363.0,9.0,2.0,0.0,383.0,800.0,1552.0,284.0,774.0,643.0,522.0,2119.0,140.0,10.0,27.0,5.0,8.0,53.0,18.0,10.0,8.0,5.0,20.0,200.0,9680.0,5770.0,7415.0,9941.0,7285.0,6066.0,8516.0,7177.0,9190.0,9052.0,7.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,11.0,18,17,30,30,107,106,17,18,54,54,13715,12611,401,460,16078,21167,1003430,628111,33208,37590,33691,37549,3410,3807,94,70,22,18,40387,39705
